q,q2,seed,S,exp_id
0.35,0.95,7,200,994
0.45,0.95,7,200,995
0.55,0.95,7,200,996
0.65,0.95,7,200,997
0.75,0.95,7,200,998
0.85,0.95,7,200,999
0.95,0.95,7,200,1000
0.05,0.05,8,200,1001
0.15,0.05,8,200,1002
0.25,0.05,8,200,1003
0.35,0.05,8,200,1004
0.45,0.05,8,200,1005
0.55,0.05,8,200,1006
0.65,0.05,8,200,1007
0.75,0.05,8,200,1008
0.85,0.05,8,200,1009
0.95,0.05,8,200,1010
0.05,0.15,8,200,1011
0.15,0.15,8,200,1012
0.25,0.15,8,200,1013
0.35,0.15,8,200,1014
0.45,0.15,8,200,1015
0.55,0.15,8,200,1016
0.65,0.15,8,200,1017
0.75,0.15,8,200,1018
0.85,0.15,8,200,1019
0.95,0.15,8,200,1020
0.05,0.25,8,200,1021
0.15,0.25,8,200,1022
0.25,0.25,8,200,1023
0.35,0.25,8,200,1024
0.45,0.25,8,200,1025
0.55,0.25,8,200,1026
0.65,0.25,8,200,1027
0.75,0.25,8,200,1028
0.85,0.25,8,200,1029
0.95,0.25,8,200,1030
0.05,0.35,8,200,1031
0.15,0.35,8,200,1032
0.25,0.35,8,200,1033
0.35,0.35,8,200,1034
0.45,0.35,8,200,1035
0.55,0.35,8,200,1036
0.65,0.35,8,200,1037
0.75,0.35,8,200,1038
0.85,0.35,8,200,1039
0.95,0.35,8,200,1040
0.05,0.45,8,200,1041
0.15,0.45,8,200,1042
0.25,0.45,8,200,1043
0.35,0.45,8,200,1044
0.45,0.45,8,200,1045
0.55,0.45,8,200,1046
0.65,0.45,8,200,1047
0.75,0.45,8,200,1048
0.85,0.45,8,200,1049
0.95,0.45,8,200,1050
0.05,0.55,8,200,1051
0.15,0.55,8,200,1052
0.25,0.55,8,200,1053
0.35,0.55,8,200,1054
0.45,0.55,8,200,1055
0.55,0.55,8,200,1056
0.65,0.55,8,200,1057
0.75,0.55,8,200,1058
0.85,0.55,8,200,1059
0.95,0.55,8,200,1060
0.05,0.65,8,200,1061
0.15,0.65,8,200,1062
0.25,0.65,8,200,1063
0.35,0.65,8,200,1064
0.45,0.65,8,200,1065
0.55,0.65,8,200,1066
0.65,0.65,8,200,1067
0.75,0.65,8,200,1068
0.85,0.65,8,200,1069
0.95,0.65,8,200,1070
0.05,0.75,8,200,1071
0.15,0.75,8,200,1072
0.25,0.75,8,200,1073
0.35,0.75,8,200,1074
0.45,0.75,8,200,1075
0.55,0.75,8,200,1076
0.65,0.75,8,200,1077
0.75,0.75,8,200,1078
0.85,0.75,8,200,1079
0.95,0.75,8,200,1080
0.05,0.85,8,200,1081
0.15,0.85,8,200,1082
0.25,0.85,8,200,1083
0.35,0.85,8,200,1084
0.45,0.85,8,200,1085
0.55,0.85,8,200,1086
0.65,0.85,8,200,1087
0.75,0.85,8,200,1088
0.85,0.85,8,200,1089
0.95,0.85,8,200,1090
0.05,0.95,8,200,1091
0.15,0.95,8,200,1092
0.25,0.95,8,200,1093
0.35,0.95,8,200,1094
0.45,0.95,8,200,1095
0.55,0.95,8,200,1096
0.65,0.95,8,200,1097
0.75,0.95,8,200,1098
0.85,0.95,8,200,1099
0.95,0.95,8,200,1100
0.05,0.05,9,200,1101
0.15,0.05,9,200,1102
0.25,0.05,9,200,1103
0.35,0.05,9,200,1104
0.45,0.05,9,200,1105
0.55,0.05,9,200,1106
0.65,0.05,9,200,1107
0.75,0.05,9,200,1108
0.85,0.05,9,200,1109
0.95,0.05,9,200,1110
0.05,0.15,9,200,1111
0.15,0.15,9,200,1112
0.25,0.15,9,200,1113
0.35,0.15,9,200,1114
0.45,0.15,9,200,1115
0.55,0.15,9,200,1116
0.65,0.15,9,200,1117
0.75,0.15,9,200,1118
0.85,0.15,9,200,1119
0.95,0.15,9,200,1120
0.05,0.25,9,200,1121
0.15,0.25,9,200,1122
0.25,0.25,9,200,1123
0.35,0.25,9,200,1124
0.45,0.25,9,200,1125
0.55,0.25,9,200,1126
0.65,0.25,9,200,1127
0.75,0.25,9,200,1128
0.85,0.25,9,200,1129
0.95,0.25,9,200,1130
0.05,0.35,9,200,1131
0.15,0.35,9,200,1132
0.25,0.35,9,200,1133
0.35,0.35,9,200,1134
0.45,0.35,9,200,1135
0.55,0.35,9,200,1136
0.65,0.35,9,200,1137
0.75,0.35,9,200,1138
0.85,0.35,9,200,1139
0.95,0.35,9,200,1140
0.05,0.45,9,200,1141
0.15,0.45,9,200,1142
0.25,0.45,9,200,1143
0.35,0.45,9,200,1144
0.45,0.45,9,200,1145
0.55,0.45,9,200,1146
0.65,0.45,9,200,1147
0.75,0.45,9,200,1148
0.85,0.45,9,200,1149
0.95,0.45,9,200,1150
0.05,0.55,9,200,1151
0.15,0.55,9,200,1152
0.25,0.55,9,200,1153
0.35,0.55,9,200,1154
0.45,0.55,9,200,1155
0.55,0.55,9,200,1156
0.65,0.55,9,200,1157
0.75,0.55,9,200,1158
0.85,0.55,9,200,1159
0.95,0.55,9,200,1160
0.05,0.65,9,200,1161
0.15,0.65,9,200,1162
0.25,0.65,9,200,1163
0.35,0.65,9,200,1164
0.45,0.65,9,200,1165
0.55,0.65,9,200,1166
0.65,0.65,9,200,1167
0.75,0.65,9,200,1168
0.85,0.65,9,200,1169
0.95,0.65,9,200,1170
0.05,0.75,9,200,1171
0.15,0.75,9,200,1172
0.25,0.75,9,200,1173
0.35,0.75,9,200,1174
0.45,0.75,9,200,1175
0.55,0.75,9,200,1176
0.65,0.75,9,200,1177
0.75,0.75,9,200,1178
0.85,0.75,9,200,1179
0.95,0.75,9,200,1180
0.05,0.85,9,200,1181
0.15,0.85,9,200,1182
0.25,0.85,9,200,1183
0.35,0.85,9,200,1184
0.45,0.85,9,200,1185
0.55,0.85,9,200,1186
0.65,0.85,9,200,1187
0.75,0.85,9,200,1188
0.85,0.85,9,200,1189
0.95,0.85,9,200,1190
0.05,0.95,9,200,1191
0.15,0.95,9,200,1192
0.25,0.95,9,200,1193
0.35,0.95,9,200,1194
0.45,0.95,9,200,1195
0.55,0.95,9,200,1196
0.65,0.95,9,200,1197
0.75,0.95,9,200,1198
0.85,0.95,9,200,1199
0.95,0.95,9,200,1200
0.05,0.05,10,200,1201
0.15,0.05,10,200,1202
0.25,0.05,10,200,1203
0.35,0.05,10,200,1204
0.45,0.05,10,200,1205
0.55,0.05,10,200,1206
0.65,0.05,10,200,1207
0.75,0.05,10,200,1208
0.85,0.05,10,200,1209
0.95,0.05,10,200,1210
0.05,0.15,10,200,1211
0.15,0.15,10,200,1212
0.25,0.15,10,200,1213
0.35,0.15,10,200,1214
0.45,0.15,10,200,1215
0.55,0.15,10,200,1216
0.65,0.15,10,200,1217
0.75,0.15,10,200,1218
0.85,0.15,10,200,1219
0.95,0.15,10,200,1220
0.05,0.25,10,200,1221
0.15,0.25,10,200,1222
0.25,0.25,10,200,1223
0.35,0.25,10,200,1224
0.45,0.25,10,200,1225
0.55,0.25,10,200,1226
0.65,0.25,10,200,1227
0.75,0.25,10,200,1228
0.85,0.25,10,200,1229
0.95,0.25,10,200,1230
0.05,0.35,10,200,1231
0.15,0.35,10,200,1232
0.25,0.35,10,200,1233
0.35,0.35,10,200,1234
0.45,0.35,10,200,1235
0.55,0.35,10,200,1236
0.65,0.35,10,200,1237
0.75,0.35,10,200,1238
0.85,0.35,10,200,1239
0.95,0.35,10,200,1240
0.05,0.45,10,200,1241
0.15,0.45,10,200,1242
0.25,0.45,10,200,1243
0.35,0.45,10,200,1244
0.45,0.45,10,200,1245
0.55,0.45,10,200,1246
0.65,0.45,10,200,1247
0.75,0.45,10,200,1248
0.85,0.45,10,200,1249
0.95,0.45,10,200,1250
0.05,0.55,10,200,1251
0.15,0.55,10,200,1252
0.25,0.55,10,200,1253
0.35,0.55,10,200,1254
0.45,0.55,10,200,1255
0.55,0.55,10,200,1256
0.65,0.55,10,200,1257
0.75,0.55,10,200,1258
0.85,0.55,10,200,1259
0.95,0.55,10,200,1260
0.05,0.65,10,200,1261
0.15,0.65,10,200,1262
0.25,0.65,10,200,1263
0.35,0.65,10,200,1264
0.45,0.65,10,200,1265
0.55,0.65,10,200,1266
0.65,0.65,10,200,1267
0.75,0.65,10,200,1268
0.85,0.65,10,200,1269
0.95,0.65,10,200,1270
0.05,0.75,10,200,1271
0.15,0.75,10,200,1272
0.25,0.75,10,200,1273
0.35,0.75,10,200,1274
0.45,0.75,10,200,1275
0.55,0.75,10,200,1276
0.65,0.75,10,200,1277
0.75,0.75,10,200,1278
0.85,0.75,10,200,1279
0.95,0.75,10,200,1280
0.05,0.85,10,200,1281
0.15,0.85,10,200,1282
0.25,0.85,10,200,1283
0.35,0.85,10,200,1284
0.45,0.85,10,200,1285
0.55,0.85,10,200,1286
0.65,0.85,10,200,1287
0.75,0.85,10,200,1288
0.85,0.85,10,200,1289
0.95,0.85,10,200,1290
0.05,0.95,10,200,1291
0.15,0.95,10,200,1292
0.25,0.95,10,200,1293
0.35,0.95,10,200,1294
0.45,0.95,10,200,1295
0.55,0.95,10,200,1296
0.65,0.95,10,200,1297
0.75,0.95,10,200,1298
0.85,0.95,10,200,1299
0.95,0.95,10,200,1300
0.05,0.05,11,200,1301
0.15,0.05,11,200,1302
0.25,0.05,11,200,1303
0.35,0.05,11,200,1304
0.45,0.05,11,200,1305
0.55,0.05,11,200,1306
0.65,0.05,11,200,1307
0.75,0.05,11,200,1308
0.85,0.05,11,200,1309
0.95,0.05,11,200,1310
0.05,0.15,11,200,1311
0.15,0.15,11,200,1312
0.25,0.15,11,200,1313
0.35,0.15,11,200,1314
0.45,0.15,11,200,1315
0.55,0.15,11,200,1316
0.65,0.15,11,200,1317
0.75,0.15,11,200,1318
0.85,0.15,11,200,1319
0.95,0.15,11,200,1320
0.05,0.25,11,200,1321
0.15,0.25,11,200,1322
0.25,0.25,11,200,1323
0.35,0.25,11,200,1324
0.45,0.25,11,200,1325
0.55,0.25,11,200,1326
0.65,0.25,11,200,1327
0.75,0.25,11,200,1328
0.85,0.25,11,200,1329
0.95,0.25,11,200,1330
0.05,0.35,11,200,1331
0.15,0.35,11,200,1332
0.25,0.35,11,200,1333
0.35,0.35,11,200,1334
0.45,0.35,11,200,1335
0.55,0.35,11,200,1336
0.65,0.35,11,200,1337
0.75,0.35,11,200,1338
0.85,0.35,11,200,1339
0.95,0.35,11,200,1340
0.05,0.45,11,200,1341
0.15,0.45,11,200,1342
0.25,0.45,11,200,1343
0.35,0.45,11,200,1344
0.45,0.45,11,200,1345
0.55,0.45,11,200,1346
0.65,0.45,11,200,1347
0.75,0.45,11,200,1348
0.85,0.45,11,200,1349
0.95,0.45,11,200,1350
0.05,0.55,11,200,1351
0.15,0.55,11,200,1352
0.25,0.55,11,200,1353
0.35,0.55,11,200,1354
0.45,0.55,11,200,1355
0.55,0.55,11,200,1356
0.65,0.55,11,200,1357
0.75,0.55,11,200,1358
0.85,0.55,11,200,1359
0.95,0.55,11,200,1360
0.05,0.65,11,200,1361
0.15,0.65,11,200,1362
0.25,0.65,11,200,1363
0.35,0.65,11,200,1364
0.45,0.65,11,200,1365
0.55,0.65,11,200,1366
0.65,0.65,11,200,1367
0.75,0.65,11,200,1368
0.85,0.65,11,200,1369
0.95,0.65,11,200,1370
0.05,0.75,11,200,1371
0.15,0.75,11,200,1372
0.25,0.75,11,200,1373
0.35,0.75,11,200,1374
0.45,0.75,11,200,1375
0.55,0.75,11,200,1376
0.65,0.75,11,200,1377
0.75,0.75,11,200,1378
0.85,0.75,11,200,1379
0.95,0.75,11,200,1380
0.05,0.85,11,200,1381
0.15,0.85,11,200,1382
0.25,0.85,11,200,1383
0.35,0.85,11,200,1384
0.45,0.85,11,200,1385
0.55,0.85,11,200,1386
0.65,0.85,11,200,1387
0.75,0.85,11,200,1388
0.85,0.85,11,200,1389
0.95,0.85,11,200,1390
0.05,0.95,11,200,1391
0.15,0.95,11,200,1392
0.25,0.95,11,200,1393
0.35,0.95,11,200,1394
0.45,0.95,11,200,1395
0.55,0.95,11,200,1396
0.65,0.95,11,200,1397
0.75,0.95,11,200,1398
0.85,0.95,11,200,1399
0.95,0.95,11,200,1400
0.05,0.05,12,200,1401
0.15,0.05,12,200,1402
0.25,0.05,12,200,1403
0.35,0.05,12,200,1404
0.45,0.05,12,200,1405
0.55,0.05,12,200,1406
0.65,0.05,12,200,1407
0.75,0.05,12,200,1408
0.85,0.05,12,200,1409
0.95,0.05,12,200,1410
0.05,0.15,12,200,1411
0.15,0.15,12,200,1412
0.25,0.15,12,200,1413
0.35,0.15,12,200,1414
0.45,0.15,12,200,1415
0.55,0.15,12,200,1416
0.65,0.15,12,200,1417
0.75,0.15,12,200,1418
0.85,0.15,12,200,1419
0.95,0.15,12,200,1420
0.05,0.25,12,200,1421
0.15,0.25,12,200,1422
0.25,0.25,12,200,1423
0.35,0.25,12,200,1424
0.45,0.25,12,200,1425
0.55,0.25,12,200,1426
0.65,0.25,12,200,1427
0.75,0.25,12,200,1428
0.85,0.25,12,200,1429
0.95,0.25,12,200,1430
0.05,0.35,12,200,1431
0.15,0.35,12,200,1432
0.25,0.35,12,200,1433
0.35,0.35,12,200,1434
0.45,0.35,12,200,1435
0.55,0.35,12,200,1436
0.65,0.35,12,200,1437
0.75,0.35,12,200,1438
0.85,0.35,12,200,1439
0.95,0.35,12,200,1440
0.05,0.45,12,200,1441
0.15,0.45,12,200,1442
0.25,0.45,12,200,1443
0.35,0.45,12,200,1444
0.45,0.45,12,200,1445
0.55,0.45,12,200,1446
0.65,0.45,12,200,1447
0.75,0.45,12,200,1448
0.85,0.45,12,200,1449
0.95,0.45,12,200,1450
0.05,0.55,12,200,1451
0.15,0.55,12,200,1452
0.25,0.55,12,200,1453
0.35,0.55,12,200,1454
0.45,0.55,12,200,1455
0.55,0.55,12,200,1456
0.65,0.55,12,200,1457
0.75,0.55,12,200,1458
0.85,0.55,12,200,1459
0.95,0.55,12,200,1460
0.05,0.65,12,200,1461
0.15,0.65,12,200,1462
0.25,0.65,12,200,1463
0.35,0.65,12,200,1464
0.45,0.65,12,200,1465
0.55,0.65,12,200,1466
0.65,0.65,12,200,1467
0.75,0.65,12,200,1468
0.85,0.65,12,200,1469
0.95,0.65,12,200,1470
0.05,0.75,12,200,1471
0.15,0.75,12,200,1472
0.25,0.75,12,200,1473
0.35,0.75,12,200,1474
0.45,0.75,12,200,1475
0.55,0.75,12,200,1476
0.65,0.75,12,200,1477
0.75,0.75,12,200,1478
0.85,0.75,12,200,1479
0.95,0.75,12,200,1480
0.05,0.85,12,200,1481
0.15,0.85,12,200,1482
0.25,0.85,12,200,1483
0.35,0.85,12,200,1484
0.45,0.85,12,200,1485
0.55,0.85,12,200,1486
0.65,0.85,12,200,1487
0.75,0.85,12,200,1488
0.85,0.85,12,200,1489
0.95,0.85,12,200,1490
0.05,0.95,12,200,1491
0.15,0.95,12,200,1492
0.25,0.95,12,200,1493
0.35,0.95,12,200,1494
0.45,0.95,12,200,1495
0.55,0.95,12,200,1496
0.65,0.95,12,200,1497
0.75,0.95,12,200,1498
0.85,0.95,12,200,1499
0.95,0.95,12,200,1500
0.05,0.05,13,200,1501
0.15,0.05,13,200,1502
0.25,0.05,13,200,1503
0.35,0.05,13,200,1504
0.45,0.05,13,200,1505
0.55,0.05,13,200,1506
0.65,0.05,13,200,1507
0.75,0.05,13,200,1508
0.85,0.05,13,200,1509
0.95,0.05,13,200,1510
0.05,0.15,13,200,1511
0.15,0.15,13,200,1512
0.25,0.15,13,200,1513
0.35,0.15,13,200,1514
0.45,0.15,13,200,1515
0.55,0.15,13,200,1516
0.65,0.15,13,200,1517
0.75,0.15,13,200,1518
0.85,0.15,13,200,1519
0.95,0.15,13,200,1520
0.05,0.25,13,200,1521
0.15,0.25,13,200,1522
0.25,0.25,13,200,1523
0.35,0.25,13,200,1524
0.45,0.25,13,200,1525
0.55,0.25,13,200,1526
0.65,0.25,13,200,1527
0.75,0.25,13,200,1528
0.85,0.25,13,200,1529
0.95,0.25,13,200,1530
0.05,0.35,13,200,1531
0.15,0.35,13,200,1532
0.25,0.35,13,200,1533
0.35,0.35,13,200,1534
0.45,0.35,13,200,1535
0.55,0.35,13,200,1536
0.65,0.35,13,200,1537
0.75,0.35,13,200,1538
0.85,0.35,13,200,1539
0.95,0.35,13,200,1540
0.05,0.45,13,200,1541
0.15,0.45,13,200,1542
0.25,0.45,13,200,1543
0.35,0.45,13,200,1544
0.45,0.45,13,200,1545
0.55,0.45,13,200,1546
0.65,0.45,13,200,1547
0.75,0.45,13,200,1548
0.85,0.45,13,200,1549
0.95,0.45,13,200,1550
0.05,0.55,13,200,1551
0.15,0.55,13,200,1552
0.25,0.55,13,200,1553
0.35,0.55,13,200,1554
0.45,0.55,13,200,1555
0.55,0.55,13,200,1556
0.65,0.55,13,200,1557
0.75,0.55,13,200,1558
0.85,0.55,13,200,1559
0.95,0.55,13,200,1560
0.05,0.65,13,200,1561
0.15,0.65,13,200,1562
0.25,0.65,13,200,1563
0.35,0.65,13,200,1564
0.45,0.65,13,200,1565
0.55,0.65,13,200,1566
0.65,0.65,13,200,1567
0.75,0.65,13,200,1568
0.85,0.65,13,200,1569
0.95,0.65,13,200,1570
0.05,0.75,13,200,1571
0.15,0.75,13,200,1572
0.25,0.75,13,200,1573
0.35,0.75,13,200,1574
0.45,0.75,13,200,1575
0.55,0.75,13,200,1576
0.65,0.75,13,200,1577
0.75,0.75,13,200,1578
0.85,0.75,13,200,1579
0.95,0.75,13,200,1580
0.05,0.85,13,200,1581
0.15,0.85,13,200,1582
0.25,0.85,13,200,1583
0.35,0.85,13,200,1584
0.45,0.85,13,200,1585
0.55,0.85,13,200,1586
0.65,0.85,13,200,1587
0.75,0.85,13,200,1588
0.85,0.85,13,200,1589
0.95,0.85,13,200,1590
0.05,0.95,13,200,1591
0.15,0.95,13,200,1592
0.25,0.95,13,200,1593
0.35,0.95,13,200,1594
0.45,0.95,13,200,1595
0.55,0.95,13,200,1596
0.65,0.95,13,200,1597
0.75,0.95,13,200,1598
0.85,0.95,13,200,1599
0.95,0.95,13,200,1600
0.05,0.05,14,200,1601
0.15,0.05,14,200,1602
0.25,0.05,14,200,1603
0.35,0.05,14,200,1604
0.45,0.05,14,200,1605
0.55,0.05,14,200,1606
0.65,0.05,14,200,1607
0.75,0.05,14,200,1608
0.85,0.05,14,200,1609
0.95,0.05,14,200,1610
0.05,0.15,14,200,1611
0.15,0.15,14,200,1612
0.25,0.15,14,200,1613
0.35,0.15,14,200,1614
0.45,0.15,14,200,1615
0.55,0.15,14,200,1616
0.65,0.15,14,200,1617
0.75,0.15,14,200,1618
0.85,0.15,14,200,1619
0.95,0.15,14,200,1620
0.05,0.25,14,200,1621
0.15,0.25,14,200,1622
0.25,0.25,14,200,1623
0.35,0.25,14,200,1624
0.45,0.25,14,200,1625
0.55,0.25,14,200,1626
0.65,0.25,14,200,1627
0.75,0.25,14,200,1628
0.85,0.25,14,200,1629
0.95,0.25,14,200,1630
0.05,0.35,14,200,1631
0.15,0.35,14,200,1632
0.25,0.35,14,200,1633
0.35,0.35,14,200,1634
0.45,0.35,14,200,1635
0.55,0.35,14,200,1636
0.65,0.35,14,200,1637
0.75,0.35,14,200,1638
0.85,0.35,14,200,1639
0.95,0.35,14,200,1640
0.05,0.45,14,200,1641
0.15,0.45,14,200,1642
0.25,0.45,14,200,1643
0.35,0.45,14,200,1644
0.45,0.45,14,200,1645
0.55,0.45,14,200,1646
0.65,0.45,14,200,1647
0.75,0.45,14,200,1648
0.85,0.45,14,200,1649
0.95,0.45,14,200,1650
0.05,0.55,14,200,1651
0.15,0.55,14,200,1652
0.25,0.55,14,200,1653
0.35,0.55,14,200,1654
0.45,0.55,14,200,1655
0.55,0.55,14,200,1656
0.65,0.55,14,200,1657
0.75,0.55,14,200,1658
0.85,0.55,14,200,1659
0.95,0.55,14,200,1660
0.05,0.65,14,200,1661
0.15,0.65,14,200,1662
0.25,0.65,14,200,1663
0.35,0.65,14,200,1664
0.45,0.65,14,200,1665
0.55,0.65,14,200,1666
0.65,0.65,14,200,1667
0.75,0.65,14,200,1668
0.85,0.65,14,200,1669
0.95,0.65,14,200,1670
0.05,0.75,14,200,1671
0.15,0.75,14,200,1672
0.25,0.75,14,200,1673
0.35,0.75,14,200,1674
0.45,0.75,14,200,1675
0.55,0.75,14,200,1676
0.65,0.75,14,200,1677
0.75,0.75,14,200,1678
0.85,0.75,14,200,1679
0.95,0.75,14,200,1680
0.05,0.85,14,200,1681
0.15,0.85,14,200,1682
0.25,0.85,14,200,1683
0.35,0.85,14,200,1684
0.45,0.85,14,200,1685
0.55,0.85,14,200,1686
0.65,0.85,14,200,1687
0.75,0.85,14,200,1688
0.85,0.85,14,200,1689
0.95,0.85,14,200,1690
0.05,0.95,14,200,1691
0.15,0.95,14,200,1692
0.25,0.95,14,200,1693
0.35,0.95,14,200,1694
0.45,0.95,14,200,1695
0.55,0.95,14,200,1696
0.65,0.95,14,200,1697
0.75,0.95,14,200,1698
0.85,0.95,14,200,1699
0.95,0.95,14,200,1700
0.05,0.05,15,200,1701
0.15,0.05,15,200,1702
0.25,0.05,15,200,1703
0.35,0.05,15,200,1704
0.45,0.05,15,200,1705
0.55,0.05,15,200,1706
0.65,0.05,15,200,1707
0.75,0.05,15,200,1708
0.85,0.05,15,200,1709
0.95,0.05,15,200,1710
0.05,0.15,15,200,1711
0.15,0.15,15,200,1712
0.25,0.15,15,200,1713
0.35,0.15,15,200,1714
0.45,0.15,15,200,1715
0.55,0.15,15,200,1716
0.65,0.15,15,200,1717
0.75,0.15,15,200,1718
0.85,0.15,15,200,1719
0.95,0.15,15,200,1720
0.05,0.25,15,200,1721
0.15,0.25,15,200,1722
0.25,0.25,15,200,1723
0.35,0.25,15,200,1724
0.45,0.25,15,200,1725
0.55,0.25,15,200,1726
0.65,0.25,15,200,1727
0.75,0.25,15,200,1728
0.85,0.25,15,200,1729
0.95,0.25,15,200,1730
0.05,0.35,15,200,1731
0.15,0.35,15,200,1732
0.25,0.35,15,200,1733
0.35,0.35,15,200,1734
0.45,0.35,15,200,1735
0.55,0.35,15,200,1736
0.65,0.35,15,200,1737
0.75,0.35,15,200,1738
0.85,0.35,15,200,1739
0.95,0.35,15,200,1740
0.05,0.45,15,200,1741
0.15,0.45,15,200,1742
0.25,0.45,15,200,1743
0.35,0.45,15,200,1744
0.45,0.45,15,200,1745
0.55,0.45,15,200,1746
0.65,0.45,15,200,1747
0.75,0.45,15,200,1748
0.85,0.45,15,200,1749
0.95,0.45,15,200,1750
0.05,0.55,15,200,1751
0.15,0.55,15,200,1752
0.25,0.55,15,200,1753
0.35,0.55,15,200,1754
0.45,0.55,15,200,1755
0.55,0.55,15,200,1756
0.65,0.55,15,200,1757
0.75,0.55,15,200,1758
0.85,0.55,15,200,1759
0.95,0.55,15,200,1760
0.05,0.65,15,200,1761
0.15,0.65,15,200,1762
0.25,0.65,15,200,1763
0.35,0.65,15,200,1764
0.45,0.65,15,200,1765
0.55,0.65,15,200,1766
0.65,0.65,15,200,1767
0.75,0.65,15,200,1768
0.85,0.65,15,200,1769
0.95,0.65,15,200,1770
0.05,0.75,15,200,1771
0.15,0.75,15,200,1772
0.25,0.75,15,200,1773
0.35,0.75,15,200,1774
0.45,0.75,15,200,1775
0.55,0.75,15,200,1776
0.65,0.75,15,200,1777
0.75,0.75,15,200,1778
0.85,0.75,15,200,1779
0.95,0.75,15,200,1780
0.05,0.85,15,200,1781
0.15,0.85,15,200,1782
0.25,0.85,15,200,1783
0.35,0.85,15,200,1784
0.45,0.85,15,200,1785
0.55,0.85,15,200,1786
0.65,0.85,15,200,1787
0.75,0.85,15,200,1788
0.85,0.85,15,200,1789
0.95,0.85,15,200,1790
0.05,0.95,15,200,1791
0.15,0.95,15,200,1792
0.25,0.95,15,200,1793
0.35,0.95,15,200,1794
0.45,0.95,15,200,1795
0.55,0.95,15,200,1796
0.65,0.95,15,200,1797
0.75,0.95,15,200,1798
0.85,0.95,15,200,1799
0.95,0.95,15,200,1800
0.05,0.05,16,200,1801
0.15,0.05,16,200,1802
0.25,0.05,16,200,1803
0.35,0.05,16,200,1804
0.45,0.05,16,200,1805
0.55,0.05,16,200,1806
0.65,0.05,16,200,1807
0.75,0.05,16,200,1808
0.85,0.05,16,200,1809
0.95,0.05,16,200,1810
0.05,0.15,16,200,1811
0.15,0.15,16,200,1812
0.25,0.15,16,200,1813
0.35,0.15,16,200,1814
0.45,0.15,16,200,1815
0.55,0.15,16,200,1816
0.65,0.15,16,200,1817
0.75,0.15,16,200,1818
0.85,0.15,16,200,1819
0.95,0.15,16,200,1820
0.05,0.25,16,200,1821
0.15,0.25,16,200,1822
0.25,0.25,16,200,1823
0.35,0.25,16,200,1824
0.45,0.25,16,200,1825
0.55,0.25,16,200,1826
0.65,0.25,16,200,1827
0.75,0.25,16,200,1828
0.85,0.25,16,200,1829
0.95,0.25,16,200,1830
0.05,0.35,16,200,1831
0.15,0.35,16,200,1832
0.25,0.35,16,200,1833
0.35,0.35,16,200,1834
0.45,0.35,16,200,1835
0.55,0.35,16,200,1836
0.65,0.35,16,200,1837
0.75,0.35,16,200,1838
0.85,0.35,16,200,1839
0.95,0.35,16,200,1840
0.05,0.45,16,200,1841
0.15,0.45,16,200,1842
0.25,0.45,16,200,1843
0.35,0.45,16,200,1844
0.45,0.45,16,200,1845
0.55,0.45,16,200,1846
0.65,0.45,16,200,1847
0.75,0.45,16,200,1848
0.85,0.45,16,200,1849
0.95,0.45,16,200,1850
0.05,0.55,16,200,1851
0.15,0.55,16,200,1852
0.25,0.55,16,200,1853
0.35,0.55,16,200,1854
0.45,0.55,16,200,1855
0.55,0.55,16,200,1856
0.65,0.55,16,200,1857
0.75,0.55,16,200,1858
0.85,0.55,16,200,1859
0.95,0.55,16,200,1860
0.05,0.65,16,200,1861
0.15,0.65,16,200,1862
0.25,0.65,16,200,1863
0.35,0.65,16,200,1864
0.45,0.65,16,200,1865
0.55,0.65,16,200,1866
0.65,0.65,16,200,1867
0.75,0.65,16,200,1868
0.85,0.65,16,200,1869
0.95,0.65,16,200,1870
0.05,0.75,16,200,1871
0.15,0.75,16,200,1872
0.25,0.75,16,200,1873
0.35,0.75,16,200,1874
0.45,0.75,16,200,1875
0.55,0.75,16,200,1876
0.65,0.75,16,200,1877
0.75,0.75,16,200,1878
0.85,0.75,16,200,1879
0.95,0.75,16,200,1880
0.05,0.85,16,200,1881
0.15,0.85,16,200,1882
0.25,0.85,16,200,1883
0.35,0.85,16,200,1884
0.45,0.85,16,200,1885
0.55,0.85,16,200,1886
0.65,0.85,16,200,1887
0.75,0.85,16,200,1888
0.85,0.85,16,200,1889
0.95,0.85,16,200,1890
0.05,0.95,16,200,1891
0.15,0.95,16,200,1892
0.25,0.95,16,200,1893
0.35,0.95,16,200,1894
0.45,0.95,16,200,1895
0.55,0.95,16,200,1896
0.65,0.95,16,200,1897
0.75,0.95,16,200,1898
0.85,0.95,16,200,1899
0.95,0.95,16,200,1900
0.05,0.05,17,200,1901
0.15,0.05,17,200,1902
0.25,0.05,17,200,1903
0.35,0.05,17,200,1904
0.45,0.05,17,200,1905
0.55,0.05,17,200,1906
0.65,0.05,17,200,1907
0.75,0.05,17,200,1908
0.85,0.05,17,200,1909
0.95,0.05,17,200,1910
0.05,0.15,17,200,1911
0.15,0.15,17,200,1912
0.25,0.15,17,200,1913
0.35,0.15,17,200,1914
0.45,0.15,17,200,1915
0.55,0.15,17,200,1916
0.65,0.15,17,200,1917
0.75,0.15,17,200,1918
0.85,0.15,17,200,1919
0.95,0.15,17,200,1920
0.05,0.25,17,200,1921
0.15,0.25,17,200,1922
0.25,0.25,17,200,1923
0.35,0.25,17,200,1924
0.45,0.25,17,200,1925
