AlignmentType,ExpID1,ExpID2,ConsensusLength,BasePairGap,BasePairMismatch,AlignmentScore
global,JVN16,JVN44,749,26,120,306.077392578125
global,JVN16,JVN46,977,242,87,151.40934753418
global,JVN17,JVN18,734,190,12,8.88232421875
global,JVN17,JVN19,734,14,4,1233.55615234375
global,JVN17,JVN20,851,184,73,-29.9275360107422
global,JVN17,JVN21,860,207,17,646.315246582031
global,JVN17,JVN22,658,0,6,777.942626953125
global,JVN17,JVN23,860,191,74,-45.2301406860352
global,JVN17,JVN24,658,0,2,343.658081054688
global,JVN17,JVN25,709,0,14,1075.1513671875
global,JVN17,JVN26,860,10,22,1756.10217285156
global,JVN17,JVN27,860,204,15,714.488586425781
global,JVN17,JVN28,545,0,2,101.622924804688
global,JVN17,JVN30,898,38,99,831.484375
global,JVN17,JVN31,867,314,88,-762.938781738281
global,JVN17,JVN33,827,181,107,-345.965576171875
global,JVN17,JVN34,442,1,1,-582.697692871094
global,JVN17,JVN35,892,32,102,1307.82995605469
global,JVN17,JVN36,440,0,1,-579.264404296875
global,JVN17,JVN37,860,70,98,983.522338867188
global,JVN17,JVN38,563,322,82,-2418.75732421875
global,JVN17,JVN39,858,211,107,-347.398834228516
global,JVN17,JVN40,658,0,6,761.94287109375
global,JVN17,JVN41,660,0,7,809.693481445313
global,JVN17,JVN42,860,0,16,2242.52856445313
global,JVN17,JVN44,860,213,105,-706.163940429688
global,JVN17,JVN46,894,34,102,1019.84088134766
global,JVN18,JVN19,544,0,11,447.944213867188
global,JVN18,JVN20,541,0,69,-182.00862121582
global,JVN18,JVN21,544,17,11,489.865600585938
global,JVN18,JVN22,544,12,10,531.316650390625
global,JVN18,JVN23,544,1,70,-197.492431640625
global,JVN18,JVN24,544,12,10,70.5941925048828
global,JVN18,JVN25,543,0,18,550.60595703125
global,JVN18,JVN26,724,180,11,-258.052978515625
global,JVN18,JVN27,530,0,14,520.809753417969
global,JVN18,JVN28,534,0,11,1034.90649414063
global,JVN18,JVN30,772,228,64,-1137.22143554688
global,JVN18,JVN31,556,36,81,181.962341308594
global,JVN18,JVN33,651,131,79,-263.446746826172
global,JVN18,JVN34,441,1,8,497.247863769531
global,JVN18,JVN35,766,222,67,-689.705261230469
global,JVN18,JVN36,440,0,8,511.247863769531
global,JVN18,JVN37,664,120,67,-291.705474853516
global,JVN18,JVN38,241,0,83,-1164.62255859375
global,JVN18,JVN39,644,123,78,-266.847503662109
global,JVN18,JVN40,544,12,10,515.316650390625
global,JVN18,JVN41,534,0,12,562.615356445313
global,JVN18,JVN42,734,190,15,-20.9698486328125
global,JVN18,JVN44,689,168,81,-647.746337890625
global,JVN18,JVN46,768,224,66,-978.822570800781
global,JVN19,JVN20,643,102,64,-872.921630859375
global,JVN19,JVN21,720,193,10,-205.517028808594
global,JVN19,JVN22,532,0,0,-226.444702148438
global,JVN19,JVN23,720,177,63,-993.739929199219
global,JVN19,JVN24,532,0,0,-721.708251953125
global,JVN19,JVN25,709,0,18,1600.66882324219
global,JVN19,JVN26,724,4,18,569.002563476563
global,JVN19,JVN27,720,190,9,-308.600799560547
global,JVN19,JVN28,534,0,0,250.255310058594
global,JVN19,JVN30,774,56,82,-330.21484375
global,JVN19,JVN31,608,86,81,-655.887817382813
global,JVN19,JVN33,741,219,80,-965.135375976562
global,JVN19,JVN34,441,1,1,-148.682739257813
global,JVN19,JVN35,722,4,87,285.992523193359
global,JVN19,JVN36,440,0,1,-134.682739257813
global,JVN19,JVN37,666,4,83,-0.080596923828125
global,JVN19,JVN38,241,0,82,-1858.74267578125
global,JVN19,JVN39,636,113,79,-968.536010742188
global,JVN19,JVN40,532,0,0,-242.444702148438
global,JVN19,JVN41,534,0,3,-66.7241821289063
global,JVN19,JVN42,720,0,9,999.981811523437
global,JVN19,JVN44,653,130,82,-1483.78955078125
global,JVN19,JVN46,770,52,86,-130.19612121582
global,JVN20,JVN21,699,3,85,818.395202636719
global,JVN20,JVN22,712,10,88,846.489013671875
global,JVN20,JVN23,777,0,1,1937.69506835938
global,JVN20,JVN24,777,10,89,1067.71789550781
global,JVN20,JVN25,642,102,70,-779.500122070313
global,JVN20,JVN26,814,103,85,46.4535522460938
global,JVN20,JVN27,766,109,80,496.93798828125
global,JVN20,JVN28,552,7,68,-135.124633789063
global,JVN20,JVN30,777,0,2,957.079223632813
global,JVN20,JVN31,780,221,91,-353.390747070313
global,JVN20,JVN33,693,23,114,209.314102172852
global,JVN20,JVN34,442,1,57,-733.271118164063
global,JVN20,JVN35,712,0,2,788.073852539063
global,JVN20,JVN36,440,0,57,-729.837707519531
global,JVN20,JVN37,712,0,3,1187.19360351563
global,JVN20,JVN38,241,0,85,-2116.39697265625
global,JVN20,JVN39,692,19,113,227.631744384766
global,JVN20,JVN40,716,10,88,873.645874023438
global,JVN20,JVN41,777,116,78,540.439758300781
global,JVN20,JVN42,961,293,78,-67.5403442382813
global,JVN20,JVN44,781,21,116,755.084411621094
global,JVN20,JVN46,777,0,3,1192.47924804688
global,JVN21,JVN22,697,0,17,1612.48669433594
global,JVN21,JVN23,715,19,84,799.275268554688
global,JVN21,JVN24,697,0,20,1252.64392089844
global,JVN21,JVN25,526,0,14,-93.2548217773438
global,JVN21,JVN26,894,197,9,913.424987792969
global,JVN21,JVN27,654,0,7,1414.29748535156
global,JVN21,JVN28,538,0,12,593.482055664063
global,JVN21,JVN30,699,3,85,-181.606140136719
global,JVN21,JVN31,707,157,88,-112.639282226563
global,JVN21,JVN33,686,26,110,438.116241455078
global,JVN21,JVN34,442,1,11,-16.87158203125
global,JVN21,JVN35,699,3,87,285.37060546875
global,JVN21,JVN36,440,0,11,-13.4382934570313
global,JVN21,JVN37,836,140,86,702.473205566406
global,JVN21,JVN38,241,0,86,-1806.27685546875
global,JVN21,JVN39,688,26,110,447.249694824219
global,JVN21,JVN40,697,0,17,1586.48742675781
global,JVN21,JVN41,654,0,10,1372.44555664063
global,JVN21,JVN42,861,207,10,715.265319824219
global,JVN21,JVN44,712,28,111,275.100372314453
global,JVN21,JVN46,699,3,86,-3.52191162109375
global,JVN22,JVN23,714,12,87,694.118469238281
global,JVN22,JVN24,702,0,4,1249.9970703125
global,JVN22,JVN25,552,21,8,-16.0272216796875
global,JVN22,JVN26,808,106,14,713.043579101563
global,JVN22,JVN27,659,2,9,1238.85278320313
global,JVN22,JVN28,543,0,2,570.304138183594
global,JVN22,JVN30,827,125,85,-270.647094726563
global,JVN22,JVN31,712,160,89,-236.686157226563
global,JVN22,JVN33,693,33,109,406.733581542969
global,JVN22,JVN34,533,92,1,49.3023376464844
global,JVN22,JVN35,937,235,87,331.259338378906
global,JVN22,JVN36,531,91,1,52.7356262207031
global,JVN22,JVN37,745,43,87,623.368469238281
global,JVN22,JVN38,336,95,82,-1786.75732421875
global,JVN22,JVN39,695,32,109,426.433685302734
global,JVN22,JVN40,702,0,0,1591.18432617188
global,JVN22,JVN41,659,0,4,1456.982421875
global,JVN22,JVN42,783,124,4,646.982604980469
global,JVN22,JVN44,718,32,115,108.319801330566
global,JVN22,JVN46,784,82,87,-82.6310424804688
global,JVN23,JVN24,796,25,89,897.811889648438
global,JVN23,JVN25,543,2,70,-796.710815429688
global,JVN23,JVN26,895,182,84,-112.31591796875
global,JVN23,JVN27,784,127,78,338.453887939453
global,JVN23,JVN28,554,9,66,-268.018035888672
global,JVN23,JVN30,784,0,1,805.792358398437
global,JVN23,JVN31,765,206,90,-490.864410400391
global,JVN23,JVN33,695,25,113,189.931259155273
global,JVN23,JVN34,442,1,57,-761.270935058594
global,JVN23,JVN35,714,0,3,772.77197265625
global,JVN23,JVN36,440,0,57,-757.837646484375
global,JVN23,JVN37,835,121,2,1031.38488769531
global,JVN23,JVN38,241,0,85,-2144.39697265625
global,JVN23,JVN39,692,19,112,208.248931884766
global,JVN23,JVN40,718,12,87,720.385375976563
global,JVN23,JVN41,784,123,78,512.439758300781
global,JVN23,JVN42,975,305,77,-193.84245300293
global,JVN23,JVN44,781,21,115,562.787414550781
global,JVN23,JVN46,1009,225,2,1085.04357910156
global,JVN24,JVN25,709,178,8,-456.015289306641
global,JVN24,JVN26,826,124,17,135.212097167969
global,JVN24,JVN27,659,2,12,683.4384765625
global,JVN24,JVN28,543,0,0,88.0912399291992
global,JVN24,JVN30,905,122,94,7.976806640625
global,JVN24,JVN31,791,237,88,-673.641906738281
global,JVN24,JVN33,795,132,111,-31.481725692749
global,JVN24,JVN34,442,1,1,-390.379211425781
global,JVN24,JVN35,937,235,83,-83.1103210449219
global,JVN24,JVN36,783,343,1,-386.682800292969
global,JVN24,JVN37,827,125,83,190.587890625
global,JVN24,JVN38,336,95,82,-2110.75732421875
global,JVN24,JVN39,692,26,113,-19.1620750427246
global,JVN24,JVN40,706,0,4,1275.21215820313
global,JVN24,JVN41,659,0,7,936.049560546875
global,JVN24,JVN42,783,124,7,126.049652099609
global,JVN24,JVN44,777,20,133,228.008728027344
global,JVN24,JVN46,827,56,89,161.984924316406
global,JVN25,JVN26,709,0,24,852.981018066406
global,JVN25,JVN27,709,180,10,19.6163940429688
global,JVN25,JVN28,654,121,8,517.112731933594
global,JVN25,JVN30,711,4,84,-122.043060302734
global,JVN25,JVN31,731,210,84,-402.604248046875
global,JVN25,JVN33,844,323,84,-854.604431152344
global,JVN25,JVN34,709,270,6,-42.9187622070313
global,JVN25,JVN35,767,60,86,337.276672363281
global,JVN25,JVN36,709,269,6,-8.35260009765625
global,JVN25,JVN37,665,4,85,249.218719482422
global,JVN25,JVN38,514,273,82,-1814.74267578125
global,JVN25,JVN39,631,109,85,-864.655334472656
global,JVN25,JVN40,552,21,8,-32.0272216796875
global,JVN25,JVN41,654,121,5,78.9702758789063
global,JVN25,JVN42,709,0,10,1260.66882324219
global,JVN25,JVN44,631,109,88,-1246.50537109375
global,JVN25,JVN46,711,4,87,40.1744079589844
global,JVN26,JVN27,657,0,10,255.201049804688
global,JVN26,JVN28,666,121,12,-440.517517089844
global,JVN26,JVN30,945,53,100,607.307556152344
global,JVN26,JVN31,715,162,87,-1119.74267578125
global,JVN26,JVN33,693,29,108,-460.291259765625
global,JVN26,JVN34,442,1,11,-917.332092285156
global,JVN26,JVN35,897,5,103,1325.20593261719
global,JVN26,JVN36,611,171,11,-913.635803222656
global,JVN26,JVN37,897,65,98,970.992614746094
global,JVN26,JVN38,241,0,86,-2594.27685546875
global,JVN26,JVN39,696,29,108,-441.380310058594
global,JVN26,JVN40,808,106,14,687.043212890625
global,JVN26,JVN41,782,121,13,452.883972167969
global,JVN26,JVN42,861,10,22,1545.92736816406
global,JVN26,JVN44,721,33,110,-783.4677734375
global,JVN26,JVN46,941,49,102,864.5322265625
global,JVN27,JVN28,545,4,11,485.436401367188
global,JVN27,JVN30,1027,370,79,-641.842041015625
global,JVN27,JVN31,663,110,93,-209.028839111328
global,JVN27,JVN33,669,24,107,320.234436035156
global,JVN27,JVN34,531,90,8,55.5574951171875
global,JVN27,JVN35,893,236,82,-35.7384719848633
global,JVN27,JVN36,529,89,8,59.2536926269531
global,JVN27,JVN37,791,134,81,256.320831298828
global,JVN27,JVN38,334,93,83,-1616.63720703125
global,JVN27,JVN39,689,43,107,328.538116455078
global,JVN27,JVN40,659,2,9,1222.8525390625
global,JVN27,JVN41,661,4,8,1421.1513671875
global,JVN27,JVN42,657,0,5,646.038696289063
global,JVN27,JVN44,779,134,106,-203.161437988281
global,JVN27,JVN46,1006,349,79,-432.444519042969
global,JVN28,JVN30,783,238,63,-1225.13244628906
global,JVN28,JVN31,574,41,91,115.10115814209
global,JVN28,JVN33,621,90,82,-188.992919921875
global,JVN28,JVN34,442,1,1,561.621337890625
global,JVN28,JVN35,749,204,66,-664.036560058594
global,JVN28,JVN36,440,0,1,565.317810058594
global,JVN28,JVN37,666,121,65,-351.272674560547
global,JVN28,JVN38,241,0,82,-1158.74267578125
global,JVN28,JVN39,621,89,83,-198.985214233398
global,JVN28,JVN40,543,0,2,554.304138183594
global,JVN28,JVN41,545,0,5,740.024291992188
global,JVN28,JVN42,666,121,5,-79.9755554199219
global,JVN28,JVN44,621,87,92,-712.801147460938
global,JVN28,JVN46,749,204,65,-1047.2724609375
global,JVN30,JVN31,1028,467,92,-1458.84973144531
global,JVN30,JVN33,922,250,115,-788.169982910156
global,JVN30,JVN34,442,1,57,-1733.27062988281
global,JVN30,JVN35,937,0,6,2180.09301757813
global,JVN30,JVN36,440,0,57,-1729.83752441406
global,JVN30,JVN37,943,108,4,1320.71667480469
global,JVN30,JVN38,692,451,85,-3116.39697265625
global,JVN30,JVN39,818,143,113,-771.235229492188
global,JVN30,JVN40,831,125,85,-244.380065917969
global,JVN30,JVN41,742,81,76,-452.325561523438
global,JVN30,JVN42,901,42,98,620.300659179688
global,JVN30,JVN44,907,145,115,-408.601654052734
global,JVN30,JVN46,1013,4,5,2454.68969726563
global,JVN31,JVN33,562,0,0,832.664123535156
global,JVN31,JVN34,481,47,68,-174.310150146484
global,JVN31,JVN35,908,347,96,-905.81982421875
global,JVN31,JVN36,481,48,66,-154.022415161133
global,JVN31,JVN37,764,203,94,-590.109741210938
global,JVN31,JVN38,246,10,70,-1196.59497070313
global,JVN31,JVN39,563,1,0,810.664245605469
global,JVN31,JVN40,716,164,88,-244.390609741211
global,JVN31,JVN41,668,116,92,-87.572395324707
global,JVN31,JVN42,754,200,91,-878.669311523438
global,JVN31,JVN44,565,3,13,151.291107177734
global,JVN31,JVN46,1010,449,91,-1270.25756835938
global,JVN33,JVN34,590,156,66,-619.719360351563
global,JVN33,JVN35,916,244,115,-308.953857421875
global,JVN33,JVN36,594,161,66,-606.023071289063
global,JVN33,JVN37,738,66,113,106.806793212891
global,JVN33,JVN38,246,10,70,-1648.609375
global,JVN33,JVN39,676,1,0,1522.98425292969
global,JVN33,JVN40,693,33,109,390.733612060547
global,JVN33,JVN41,674,30,106,302.226409912109
global,JVN33,JVN42,877,231,105,-352.730712890625
global,JVN33,JVN44,677,2,15,1022.54187011719
global,JVN33,JVN46,909,237,114,-588.074462890625
global,JVN34,JVN35,767,326,59,-1307.94104003906
global,JVN34,JVN36,440,1,0,979.309326171875
global,JVN34,JVN37,442,1,59,-899.941040039063
global,JVN34,JVN38,244,3,84,-762.502380371094
global,JVN34,JVN39,590,156,66,-631.719482421875
global,JVN34,JVN40,533,92,1,33.3023376464844
global,JVN34,JVN41,442,1,3,81.0359497070313
global,JVN34,JVN42,442,1,3,-603.932495117188
global,JVN34,JVN44,592,158,70,-1020.91168212891
global,JVN34,JVN46,442,1,59,-1595.93872070313
global,JVN35,JVN36,440,0,59,-1304.72998046875
global,JVN35,JVN37,835,0,1,1902.0048828125
global,JVN35,JVN38,570,329,87,-2776.15673828125
global,JVN35,JVN39,818,143,113,-290.825622558594
global,JVN35,JVN40,937,235,87,305.261169433594
global,JVN35,JVN41,742,81,77,25.8196411132813
global,JVN35,JVN42,895,36,103,1243.74951171875
global,JVN35,JVN44,798,101,112,-420.586242675781
global,JVN35,JVN46,937,0,1,2296.49340820313
global,JVN36,JVN37,440,0,59,-896.730041503906
global,JVN36,JVN38,245,4,82,-738.742614746094
global,JVN36,JVN39,460,27,67,-626.319030761719
global,JVN36,JVN40,531,91,1,36.7356262207031
global,JVN36,JVN41,440,0,3,84.7321472167969
global,JVN36,JVN42,440,0,3,-600.499206542969
global,JVN36,JVN44,460,27,71,-1015.51104736328
global,JVN36,JVN46,440,0,59,-1592.7275390625
global,JVN37,JVN38,241,0,87,-2368.15673828125
global,JVN37,JVN39,774,99,112,126.054656982422
global,JVN37,JVN40,745,43,87,597.368957519531
global,JVN37,JVN41,742,81,78,424.939331054688
global,JVN37,JVN42,863,74,97,807.219604492188
global,JVN37,JVN44,798,101,111,-129.532989501953
global,JVN37,JVN46,939,104,0,1427.18420410156
global,JVN38,JVN39,246,10,70,-1660.609375
global,JVN38,JVN40,336,95,82,-1802.75732421875
global,JVN38,JVN41,241,0,82,-1622.75732421875
global,JVN38,JVN42,241,0,82,-2422.75732421875
global,JVN38,JVN44,246,10,74,-2056.12890625
global,JVN38,JVN46,241,0,87,-3064.15673828125
global,JVN39,JVN40,695,32,109,410.433715820313
global,JVN39,JVN41,694,49,106,300.530090332031
global,JVN39,JVN42,880,233,104,-345.546600341797
global,JVN39,JVN44,680,2,15,1051.45288085938
global,JVN39,JVN46,920,245,114,-567.707092285156
global,JVN40,JVN41,659,0,4,1440.98278808594
global,JVN40,JVN42,783,124,4,630.982971191406
global,JVN40,JVN44,722,32,115,133.534332275391
global,JVN40,JVN46,802,96,87,-55.4741821289063
global,JVN41,JVN42,782,121,2,859.345581054688
global,JVN41,JVN44,783,138,105,-67.1740112304688
global,JVN41,JVN46,792,131,77,-262.184020996094
global,JVN42,JVN44,859,212,103,-849.975219726563
global,JVN42,JVN46,1011,152,100,839.815307617188
global,JVN44,JVN46,1009,247,117,-170.399795532227
local,JVN1,JVN2,528,0,3,1329.36389160156
local,JVN1,JVN3,525,0,0,1209.42785644531
local,JVN1,JVN4,522,0,1,1331.19860839844
local,JVN1,JVN5,497,1,86,415.195861816406
local,JVN1,JVN6,523,0,0,1204.82043457031
local,JVN1,JVN7,529,0,10,1135.68420410156
local,JVN1,JVN8,525,0,4,1176.24462890625
local,JVN1,JVN9,524,0,0,1207.12414550781
local,JVN1,JVN10,527,0,6,1416.57263183594
local,JVN1,JVN11,528,0,2,1337.98120117188
local,JVN1,JVN12,529,0,12,1368.86987304688
local,JVN1,JVN13,525,0,2,1192.83618164063
local,JVN1,JVN14,767,4,90,1126.83288574219
local,JVN1,JVN15,528,0,2,1199.74731445313
local,JVN1,JVN16,526,0,4,1315.61352539063
local,JVN1,JVN17,733,0,11,1946.71813964844
local,JVN1,JVN18,543,0,11,1298.92590332031
local,JVN1,JVN19,719,0,7,1598.27722167969
local,JVN1,JVN20,527,0,63,910.402648925781
local,JVN1,JVN21,526,0,12,1360.50280761719
local,JVN1,JVN22,528,0,2,1337.98120117188
local,JVN1,JVN23,527,0,62,818.378601074219
local,JVN1,JVN24,528,0,2,1199.74731445313
local,JVN1,JVN25,709,0,14,1853.14038085938
local,JVN1,JVN26,723,0,21,1491.35046386719
local,JVN1,JVN27,529,0,8,1152.27600097656
local,JVN1,JVN28,528,0,2,1199.74731445313
local,JVN1,JVN30,767,4,88,1144.06726074219
local,JVN1,JVN31,504,15,75,414.322784423828
local,JVN1,JVN33,504,15,75,518.817138671875
local,JVN1,JVN34,440,1,2,1095.54943847656
local,JVN1,JVN35,767,4,93,1246.22058105469
local,JVN1,JVN36,440,0,2,1112.11608886719
local,JVN1,JVN37,665,4,84,916.735656738281
local,JVN1,JVN38,96,0,23,126.252159118652
local,JVN1,JVN39,504,15,75,518.817138671875
local,JVN1,JVN40,528,0,2,1337.98120117188
local,JVN1,JVN41,528,0,5,1312.12951660156
local,JVN1,JVN42,733,0,5,1838.29284667969
local,JVN1,JVN44,504,15,78,389.435577392578
local,JVN1,JVN46,767,4,92,1109.59838867188
local,JVN2,JVN3,734,0,8,1624.537109375
local,JVN2,JVN4,522,0,4,1305.34680175781
local,JVN2,JVN5,632,5,109,490.177276611328
local,JVN2,JVN6,523,0,3,1179.93298339844
local,JVN2,JVN7,654,0,15,1382.16955566406
local,JVN2,JVN8,527,0,3,1189.14782714844
local,JVN2,JVN9,524,0,3,1182.23669433594
local,JVN2,JVN10,522,0,4,1305.34680175781
local,JVN2,JVN11,782,0,5,1964.05895996094
local,JVN2,JVN12,654,0,15,1549.35485839844
local,JVN2,JVN13,527,0,1,1205.73950195313
local,JVN2,JVN14,765,1,87,1197.25073242188
local,JVN2,JVN15,533,0,1,1219.56176757813
local,JVN2,JVN16,735,0,8,1626.84069824219
local,JVN2,JVN17,660,0,1,1685.39624023438
local,JVN2,JVN18,529,0,7,1160.57177734375
local,JVN2,JVN19,534,0,1,1221.86547851563
local,JVN2,JVN20,764,1,84,1220.53564453125
local,JVN2,JVN21,697,0,21,1608.01782226563
local,JVN2,JVN22,702,0,5,1758.72680664063
local,JVN2,JVN23,765,1,85,1214.48498535156
local,JVN2,JVN24,783,0,2,1787.19372558594
local,JVN2,JVN25,528,0,7,1294.89514160156
local,JVN2,JVN26,699,0,18,1460.94921875
local,JVN2,JVN27,656,0,13,1403.36853027344
local,JVN2,JVN28,545,0,1,1247.20629882813
local,JVN2,JVN30,765,1,85,1214.48498535156
local,JVN2,JVN31,504,15,75,414.322784423828
local,JVN2,JVN33,639,19,101,464.4169921875
local,JVN2,JVN34,435,0,1,993.798828125
local,JVN2,JVN35,699,1,82,1204.61267089844
local,JVN2,JVN36,440,0,1,1005.31707763672
local,JVN2,JVN37,699,1,83,1195.73254394531
local,JVN2,JVN38,96,0,23,126.252159118652
local,JVN2,JVN39,639,19,101,464.4169921875
local,JVN2,JVN40,706,0,5,1768.99340820313
local,JVN2,JVN41,661,0,6,1472.95751953125
local,JVN2,JVN42,656,0,8,1614.80920410156
local,JVN2,JVN44,750,22,117,538.483215332031
local,JVN2,JVN46,765,1,87,1344.28894042969
local,JVN3,JVN4,522,0,1,1194.22094726563
local,JVN3,JVN5,633,7,107,319.305877685547
local,JVN3,JVN6,522,0,0,1034.47448730469
local,JVN3,JVN7,651,0,10,1211.31530761719
local,JVN3,JVN8,527,0,4,1012.85876464844
local,JVN3,JVN9,524,0,0,1038.43811035156
local,JVN3,JVN10,519,0,5,1289.02966308594
local,JVN3,JVN11,734,0,4,1657.72033691406
local,JVN3,JVN12,651,0,12,1567.50646972656
local,JVN3,JVN13,527,0,2,1028.62097167969
local,JVN3,JVN14,735,1,85,971.757690429687
local,JVN3,JVN15,525,0,2,1024.65734863281
local,JVN3,JVN16,734,0,4,1657.72021484375
local,JVN3,JVN17,652,0,8,1604.54235839844
local,JVN3,JVN18,526,0,8,1145.36486816406
local,JVN3,JVN19,526,0,2,1026.63916015625
local,JVN3,JVN20,735,1,84,1146.10266113281
local,JVN3,JVN21,696,0,17,1639.91967773438
local,JVN3,JVN22,696,0,4,1570.17932128906
local,JVN3,JVN23,735,1,83,988.348999023438
local,JVN3,JVN24,734,0,7,1399.44995117188
local,JVN3,JVN25,525,0,8,1278.57800292969
local,JVN3,JVN26,696,0,14,1268.97229003906
local,JVN3,JVN27,653,0,8,1231.04150390625
local,JVN3,JVN28,537,0,4,1032.67663574219
local,JVN3,JVN30,735,1,84,980.053649902344
local,JVN3,JVN31,504,15,75,287.998809814453
local,JVN3,JVN33,640,21,99,450.70458984375
local,JVN3,JVN34,435,0,2,985.503173828125
local,JVN3,JVN35,697,1,86,1163.51391601563
local,JVN3,JVN36,440,0,2,997.021423339844
local,JVN3,JVN37,697,1,85,1039.95288085938
local,JVN3,JVN38,96,0,23,126.252159118652
local,JVN3,JVN39,640,21,99,450.70458984375
local,JVN3,JVN40,700,0,4,1579.39416503906
local,JVN3,JVN41,653,0,5,1462.82385253906
local,JVN3,JVN42,653,0,3,1479.41540527344
local,JVN3,JVN44,724,26,111,314.467803955078
local,JVN3,JVN46,735,1,85,1137.48547363281
local,JVN4,JVN5,497,1,87,406.900177001953
local,JVN4,JVN6,522,0,1,1194.22094726563
local,JVN4,JVN7,522,0,11,1111.26245117188
local,JVN4,JVN8,522,0,5,1161.03771972656
local,JVN4,JVN9,522,0,1,1194.22094726563
local,JVN4,JVN10,519,0,6,1394.26025390625
local,JVN4,JVN11,522,0,3,1177.62927246094
local,JVN4,JVN12,522,0,13,1340.46618652344
local,JVN4,JVN13,522,0,3,1177.62927246094
local,JVN4,JVN14,522,0,65,779.692932128906
local,JVN4,JVN15,522,0,3,1177.62927246094
local,JVN4,JVN16,522,0,5,1296.72973632813
local,JVN4,JVN17,522,0,5,1411.50744628906
local,JVN4,JVN18,520,0,8,1265.74487304688
local,JVN4,JVN19,522,0,3,1177.62927246094
local,JVN4,JVN20,522,0,64,887.576721191406
local,JVN4,JVN21,520,0,12,1231.27624511719
