"Plate","Well","Wavelength","Abs","Transfer","Layout","MixPlate","MixIsolate","Isolate1","Isolate2","Community","Isolate1Freq","Isolate2Freq"
"T2_C11R1","E03",551,0.017,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","E04",551,0.131,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","E05",551,0.173,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","E06",551,0.185,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","E07",551,0.175,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","E08",551,0.05,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","E09",551,0.146,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","E10",551,0.191,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E11",551,0.198,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E12",551,0.202,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","F01",551,0.054,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","F02",551,0.046,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","F03",551,0.02,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","F04",551,0.133,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","F05",551,0.171,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","F06",551,0.203,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","F07",551,0.2,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","F08",551,0.045,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","F09",551,0.131,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","F10",551,0.176,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F11",551,0.199,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F12",551,0.205,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","G01",551,0.06,"2","C11","",FALSE,"1","1","C11R1",NA,NA
"T2_C11R1","G02",551,0.000999999999999994,"2","C11","",FALSE,"2","2","C11R1",NA,NA
"T2_C11R1","G03",551,0.004,"2","C11","",FALSE,"3","3","C11R1",NA,NA
"T2_C11R1","G04",551,0.116,"2","C11","",FALSE,"4","4","C11R1",NA,NA
"T2_C11R1","G05",551,0.181,"2","C11","",FALSE,"5","5","C11R1",NA,NA
"T2_C11R1","G06",551,0.202,"2","C11","",FALSE,"6","6","C11R1",NA,NA
"T2_C11R1","G07",551,0.204,"2","C11","",FALSE,"7","7","C11R1",NA,NA
"T2_C11R1","G08",551,0.000999999999999994,"2","C11","",FALSE,"8","8","C11R1",NA,NA
"T2_C11R1","G09",551,0,"2","C11","",FALSE,"9","9","C11R1",NA,NA
"T2_C11R1","A01",620,0.044,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","A02",620,0.041,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","A03",620,0.051,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","A04",620,0.13,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","A05",620,0.142,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","A06",620,0.142,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","A07",620,0.136,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","A08",620,0.047,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","A09",620,0.127,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","A10",620,0.156,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A11",620,0.16,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A12",620,0.16,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","B01",620,0.049,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","B02",620,0.037,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","B03",620,0.054,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","B04",620,0.122,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","B05",620,0.142,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","B06",620,0.147,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","B07",620,0.135,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","B08",620,0.035,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","B09",620,0.119,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","B10",620,0.15,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B11",620,0.152,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B12",620,0.156,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","C01",620,0.047,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","C02",620,0.044,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","C03",620,0.058,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","C04",620,0.123,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","C05",620,0.114,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","C06",620,0.122,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","C07",620,0.12,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","C08",620,0.051,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","C09",620,0.114,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","C10",620,0.158,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C11",620,0.157,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C12",620,0.157,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","D01",620,0.041,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","D02",620,0.026,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","D03",620,0.031,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","D04",620,0.12,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","D05",620,0.12,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","D06",620,0.126,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","D07",620,0.133,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","D08",620,0.033,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","D09",620,0.109,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","D10",620,0.151,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D11",620,0.152,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D12",620,0.152,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","E01",620,0.048,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","E02",620,0.033,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","E03",620,0.015,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","E04",620,0.108,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","E05",620,0.142,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","E06",620,0.156,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","E07",620,0.146,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","E08",620,0.04,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","E09",620,0.117,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","E10",620,0.161,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E11",620,0.167,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E12",620,0.171,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","F01",620,0.045,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","F02",620,0.038,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","F03",620,0.017,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","F04",620,0.11,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","F05",620,0.141,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","F06",620,0.172,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","F07",620,0.169,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","F08",620,0.037,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","F09",620,0.106,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","F10",620,0.148,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F11",620,0.166,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F12",620,0.173,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","G01",620,0.05,"2","C11","",FALSE,"1","1","C11R1",NA,NA
"T2_C11R1","G02",620,0.002,"2","C11","",FALSE,"2","2","C11R1",NA,NA
"T2_C11R1","G03",620,0.003,"2","C11","",FALSE,"3","3","C11R1",NA,NA
"T2_C11R1","G04",620,0.096,"2","C11","",FALSE,"4","4","C11R1",NA,NA
"T2_C11R1","G05",620,0.15,"2","C11","",FALSE,"5","5","C11R1",NA,NA
"T2_C11R1","G06",620,0.171,"2","C11","",FALSE,"6","6","C11R1",NA,NA
"T2_C11R1","G07",620,0.173,"2","C11","",FALSE,"7","7","C11R1",NA,NA
"T2_C11R1","G08",620,0.001,"2","C11","",FALSE,"8","8","C11R1",NA,NA
"T2_C11R1","G09",620,0,"2","C11","",FALSE,"9","9","C11R1",NA,NA
"T2_C11R1","A01",690,0.036,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","A02",690,0.033,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","A03",690,0.042,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","A04",690,0.109,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","A05",690,0.117,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","A06",690,0.12,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","A07",690,0.114,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","A08",690,0.038,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","A09",690,0.106,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","A10",690,0.131,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A11",690,0.134,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A12",690,0.135,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","B01",690,0.041,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","B02",690,0.031,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","B03",690,0.044,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","B04",690,0.101,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","B05",690,0.117,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","B06",690,0.123,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","B07",690,0.114,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","B08",690,0.028,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","B09",690,0.1,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","B10",690,0.126,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B11",690,0.128,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B12",690,0.131,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","C01",690,0.039,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","C02",690,0.036,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","C03",690,0.048,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","C04",690,0.102,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","C05",690,0.096,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","C06",690,0.103,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","C07",690,0.101,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","C08",690,0.041,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","C09",690,0.094,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","C10",690,0.132,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C11",690,0.132,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C12",690,0.132,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","D01",690,0.035,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","D02",690,0.021,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","D03",690,0.025,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","D04",690,0.1,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","D05",690,0.099,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","D06",690,0.107,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","D07",690,0.113,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","D08",690,0.027,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","D09",690,0.089,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","D10",690,0.127,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D11",690,0.126,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D12",690,0.127,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","E01",690,0.04,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","E02",690,0.027,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","E03",690,0.012,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","E04",690,0.091,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","E05",690,0.118,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","E06",690,0.134,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","E07",690,0.123,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","E08",690,0.032,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","E09",690,0.095,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","E10",690,0.137,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E11",690,0.142,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E12",690,0.145,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","F01",690,0.038,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","F02",690,0.031,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","F03",690,0.014,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","F04",690,0.092,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","F05",690,0.116,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","F06",690,0.146,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","F07",690,0.145,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","F08",690,0.031,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","F09",690,0.087,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","F10",690,0.125,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F11",690,0.141,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F12",690,0.147,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","G01",690,0.04,"2","C11","",FALSE,"1","1","C11R1",NA,NA
"T2_C11R1","G02",690,0,"2","C11","",FALSE,"2","2","C11R1",NA,NA
"T2_C11R1","G03",690,0.002,"2","C11","",FALSE,"3","3","C11R1",NA,NA
"T2_C11R1","G04",690,0.079,"2","C11","",FALSE,"4","4","C11R1",NA,NA
"T2_C11R1","G05",690,0.125,"2","C11","",FALSE,"5","5","C11R1",NA,NA
"T2_C11R1","G06",690,0.144,"2","C11","",FALSE,"6","6","C11R1",NA,NA
"T2_C11R1","G07",690,0.147,"2","C11","",FALSE,"7","7","C11R1",NA,NA
"T2_C11R1","G08",690,0.001,"2","C11","",FALSE,"8","8","C11R1",NA,NA
"T2_C11R1","G09",690,0,"2","C11","",FALSE,"9","9","C11R1",NA,NA
