Community,Isolate1,Isolate2,Isolate1InitialODFreq,Isolate2InitialODFreq,Time,Isolate1MeasuredFreq,ErrorIsolate1MeasuredFreq,RawDataType,Contamination
C1R7,3,6,5,95,T8,0.464285714285714,0.0666446452939446,CFU,FALSE
C1R7,3,6,50,50,T8,0.428571428571429,0.0836485776813029,CFU,FALSE
C1R7,3,6,95,5,T8,0.490566037735849,0.0686680558448352,CFU,FALSE
C1R7,3,7,5,95,T8,0,0,CFU,FALSE
C1R7,3,7,50,50,T8,0,0,CFU,FALSE
C1R7,3,7,95,5,T8,0,0,CFU,FALSE
C1R7,4,5,5,95,T8,0.5375,0.0557442541882121,CFU,FALSE
C1R7,4,5,50,50,T8,0.986013986013986,0.00982020373465789,CFU,FALSE
C1R7,4,5,95,5,T8,1,0,CFU,FALSE
C1R7,4,6,5,95,T8,1,0,CFU,FALSE
C1R7,4,6,50,50,T8,1,0,CFU,FALSE
C1R7,4,6,95,5,T8,1,0,CFU,FALSE
C1R7,4,7,5,95,T8,0,0,CFU,FALSE
C1R7,4,7,50,50,T8,0,0,CFU,FALSE
C1R7,4,7,95,5,T8,0,0,CFU,FALSE
C1R7,5,6,5,95,T8,0,0,CFU,FALSE
C1R7,5,6,50,50,T8,0.489795918367347,0.071413695124874,CFU,FALSE
C1R7,5,6,95,5,T8,0.517857142857143,0.0667726850763335,CFU,FALSE
C1R7,5,7,5,95,T8,0,0,CFU,FALSE
C1R7,5,7,50,50,T8,0,0,CFU,FALSE
C1R7,5,7,95,5,T8,0,0,CFU,FALSE
C1R7,6,7,5,95,T8,0,0,CFU,FALSE
C1R7,6,7,50,50,T8,0,0,CFU,FALSE
C1R7,6,7,95,5,T8,0,0,CFU,FALSE
C2R6,1,2,5,95,T8,0.939024390243902,0.0264246708383333,CFU,FALSE
C2R6,1,2,50,50,T8,1,0,CFU,FALSE
C2R6,1,2,95,5,T8,1,0,CFU,FALSE
C2R6,1,3,5,95,T8,0,NA,Sanger,FALSE
C2R6,1,3,50,50,T8,1,NA,Sanger,FALSE
C2R6,1,3,95,5,T8,1,NA,Sanger,FALSE
C2R6,1,4,5,95,T8,0,0,CFU,FALSE
C2R6,1,4,50,50,T8,0,0,CFU,FALSE
C2R6,1,4,95,5,T8,1,0,CFU,FALSE
C2R6,2,3,5,95,T8,0.148936170212766,0.051931662832775,CFU,FALSE
C2R6,2,3,50,50,T8,0.0297029702970297,0.0168924096413368,CFU,FALSE
C2R6,2,3,95,5,T8,0.142857142857143,0.0591484765150589,CFU,FALSE
C2R6,2,4,5,95,T8,0.490196078431373,0.0700005438524918,CFU,FALSE
C2R6,2,4,50,50,T8,0.612903225806452,0.0874832447741257,CFU,FALSE
C2R6,2,4,95,5,T8,0.857142857142857,0.0763603548321212,CFU,FALSE
C2R6,3,4,5,95,T8,0,0,CFU,FALSE
C2R6,3,4,50,50,T8,0,0,CFU,FALSE
C2R6,3,4,95,5,T8,1,0,CFU,FALSE
C2R8,1,2,5,95,T8,0.0333333333333333,0.0327730693416725,CFU,FALSE
C2R8,1,2,50,50,T8,0.269230769230769,0.0869892924733086,CFU,FALSE
C2R8,1,2,95,5,T8,0.923076923076923,0.036952650878097,CFU,FALSE
C2R8,1,3,5,95,T8,1,0,CFU,FALSE
C2R8,1,3,50,50,T8,1,0,CFU,FALSE
C2R8,1,3,95,5,T8,0.982142857142857,0.0176969858743771,CFU,FALSE
C2R8,1,4,5,95,T8,1,0,CFU,FALSE
C2R8,1,4,50,50,T8,1,0,CFU,FALSE
C2R8,1,4,95,5,T8,0.988372093023256,0.011560105191887,CFU,FALSE
C2R8,2,3,5,95,T8,1,0,CFU,FALSE
C2R8,2,3,50,50,T8,1,0,CFU,FALSE
C2R8,2,3,95,5,T8,1,0,CFU,FALSE
C2R8,2,4,5,95,T8,1,0,CFU,FALSE
C2R8,2,4,50,50,T8,1,0,CFU,FALSE
C2R8,2,4,95,5,T8,1,0,CFU,FALSE
C2R8,3,4,5,95,T8,0,NA,Sanger,FALSE
C2R8,3,4,50,50,T8,1,NA,Sanger,FALSE
C2R8,3,4,95,5,T8,1,NA,Sanger,FALSE
C4R1,1,2,5,95,T8,0,0,CFU,FALSE
C4R1,1,2,50,50,T8,0.992537313432836,0.00743478857580354,CFU,FALSE
C4R1,1,2,95,5,T8,0.928571428571429,0.0307818431204048,CFU,FALSE
C4R1,1,3,5,95,T8,0.589506606753843,NA,Sanger,FALSE
C4R1,1,3,50,50,T8,0.875973205401708,NA,Sanger,FALSE
C4R1,1,3,95,5,T8,0.563367855261621,NA,Sanger,FALSE
C4R1,2,3,5,95,T8,0.952380952380952,0.0268302938009053,CFU,FALSE
C4R1,2,3,50,50,T8,1,0,CFU,FALSE
C4R1,2,3,95,5,T8,1,0,CFU,FALSE
C7R1,1,2,5,95,T8,1,0,CFU,FALSE
C7R1,1,2,50,50,T8,1,0,CFU,FALSE
C7R1,1,2,95,5,T8,1,0,CFU,FALSE
C7R1,1,3,5,95,T8,1,NA,Sanger,FALSE
C7R1,1,3,50,50,T8,1,NA,Sanger,FALSE
C7R1,1,3,95,5,T8,1,NA,Sanger,FALSE
C7R1,1,4,5,95,T8,1,NA,Sanger,FALSE
C7R1,1,4,50,50,T8,1,NA,Sanger,FALSE
C7R1,1,4,95,5,T8,1,NA,Sanger,FALSE
C7R1,2,3,5,95,T8,0,0,CFU,FALSE
C7R1,2,3,50,50,T8,0,0,CFU,FALSE
C7R1,2,3,95,5,T8,0,0,CFU,FALSE
C7R1,2,4,5,95,T8,0,0,CFU,FALSE
C7R1,2,4,50,50,T8,0,0,CFU,FALSE
C7R1,2,4,95,5,T8,0,0,CFU,FALSE
C7R1,3,4,5,95,T8,0.845140177306764,NA,Sanger,FALSE
C7R1,3,4,50,50,T8,0.819483970426528,NA,Sanger,FALSE
C7R1,3,4,95,5,T8,0.802928956087544,NA,Sanger,FALSE
C8R4,1,2,5,95,T8,0.160377358490566,0.0356418851244975,CFU,FALSE
C8R4,1,2,50,50,T8,0.184684684684685,0.0260436442357688,CFU,FALSE
C8R4,1,2,95,5,T8,0.28125,0.0324477494645237,CFU,FALSE
C8R4,1,3,5,95,T8,0,NA,Sanger,FALSE
C8R4,1,3,50,50,T8,0,NA,Sanger,FALSE
C8R4,1,3,95,5,T8,0,NA,Sanger,FALSE
C8R4,2,3,5,95,T8,0.801587301587302,0.035528336502198,CFU,FALSE
C8R4,2,3,50,50,T8,0.66,0.0669925368977769,CFU,FALSE
C8R4,2,3,95,5,T8,0.741935483870968,0.0392949169375634,CFU,FALSE
C10R2,1,2,5,95,T8,0,0,CFU,FALSE
C10R2,1,2,50,50,T8,0,0,CFU,FALSE
C10R2,1,2,95,5,T8,0,0,CFU,FALSE
C10R2,1,3,5,95,T8,1,0,CFU,FALSE
C10R2,1,3,50,50,T8,1,0,CFU,FALSE
C10R2,1,3,95,5,T8,1,0,CFU,FALSE
C10R2,2,3,5,95,T8,1,0,CFU,FALSE
C10R2,2,3,50,50,T8,0.990825688073395,0.0091321309586862,CFU,FALSE
C10R2,2,3,95,5,T8,0.967213114754098,0.0228005987129378,CFU,FALSE
C11R1,1,2,5,95,T8,0.305555555555556,0.0383868609994838,CFU,FALSE
C11R1,1,2,50,50,T8,0.389602705866337,NA,Sanger,FALSE
C11R1,1,2,95,5,T8,0.488888888888889,0.0372585965628424,CFU,FALSE
C11R1,1,3,5,95,T8,1,0,CFU,FALSE
C11R1,1,3,50,50,T8,0.909269965796888,NA,Sanger,FALSE
C11R1,1,3,95,5,T8,1,0,CFU,FALSE
C11R1,1,4,5,95,T8,0.143528784254326,NA,Sanger,FALSE
C11R1,1,4,50,50,T8,0.118321882193531,NA,Sanger,FALSE
C11R1,1,4,95,5,T8,0.152925497675159,NA,Sanger,FALSE
C11R1,1,5,5,95,T8,0,0,CFU,FALSE
C11R1,1,5,50,50,T8,0.19170207080652,NA,Sanger,FALSE
C11R1,1,5,95,5,T8,0.116666666666667,0.0414438486701295,CFU,FALSE
C11R1,1,6,5,95,T8,1,0,CFU,FALSE
C11R1,1,6,50,50,T8,0.939207896281603,NA,Sanger,FALSE
C11R1,1,6,95,5,T8,0.0612244897959184,0.02421756228256,CFU,FALSE
C11R1,1,7,5,95,T8,0.0679611650485437,0.0247986934148822,CFU,FALSE
C11R1,1,7,50,50,T8,0.00892857142857143,0.00888862236273364,CFU,FALSE
C11R1,1,7,95,5,T8,0.0588235294117647,0.0285336029454509,CFU,FALSE
C11R1,1,8,5,95,T8,0.238805970149254,0.0368313703460733,CFU,FALSE
C11R1,1,8,50,50,T8,0.303361149678469,NA,Sanger,FALSE
C11R1,1,8,95,5,T8,0.145631067961165,0.034756107238098,CFU,FALSE
C11R1,1,9,5,95,T8,0.0125,0.0124216293214699,CFU,FALSE
C11R1,1,9,50,50,T8,0.212494897899717,NA,Sanger,FALSE
C11R1,1,9,95,5,T8,0.0892857142857143,0.0381055337915553,CFU,FALSE
C11R1,2,3,5,95,T8,0.928571428571429,0.0344151468449797,CFU,FALSE
C11R1,2,3,50,50,T8,0.683210692252745,NA,Sanger,FALSE
C11R1,2,3,95,5,T8,0.746531113264297,NA,Sanger,FALSE
C11R1,2,4,5,95,T8,0.239130434782609,0.0628917409977151,CFU,FALSE
C11R1,2,4,50,50,T8,0.223778147559653,NA,Sanger,FALSE
C11R1,2,4,95,5,T8,0.329759477143139,NA,Sanger,FALSE
C11R1,2,5,5,95,T8,0,0,CFU,FALSE
C11R1,2,5,50,50,T8,0.0265332244632232,NA,Sanger,FALSE
C11R1,2,5,95,5,T8,0.0268596330706188,NA,Sanger,FALSE
C11R1,2,6,5,95,T8,0,0,CFU,FALSE
C11R1,2,6,50,50,T8,0.924869663647542,NA,Sanger,FALSE
C11R1,2,6,95,5,T8,0.922114947957883,NA,Sanger,FALSE
C11R1,2,7,5,95,T8,0,0,CFU,FALSE
C11R1,2,7,50,50,T8,0,0,CFU,FALSE
C11R1,2,7,95,5,T8,0,0,CFU,FALSE
C11R1,2,8,5,95,T8,0.558809719391496,NA,Sanger,FALSE
C11R1,2,8,50,50,T8,0.686875749820813,NA,Sanger,FALSE
C11R1,2,8,95,5,T8,0.616895069020846,NA,Sanger,FALSE
C11R1,2,9,5,95,T8,0.321828148670511,NA,Sanger,FALSE
C11R1,2,9,50,50,T8,0.316348272036451,NA,Sanger,FALSE
C11R1,2,9,95,5,T8,0.356620797613158,NA,Sanger,FALSE
C11R1,3,4,5,95,T8,0.28,0.0897997772825746,CFU,FALSE
C11R1,3,4,50,50,T8,0.136363636363636,0.0731650049984536,CFU,FALSE
C11R1,3,4,95,5,T8,0.25,0.153093108923949,CFU,FALSE
C11R1,3,5,5,95,T8,0,0,CFU,FALSE
C11R1,3,5,50,50,T8,0,0,CFU,FALSE
C11R1,3,5,95,5,T8,0,0,CFU,FALSE
C11R1,3,6,5,95,T8,0,0,CFU,FALSE
C11R1,3,6,50,50,T8,0,0,CFU,FALSE
C11R1,3,6,95,5,T8,0,0,CFU,FALSE
C11R1,3,7,5,95,T8,0,0,CFU,FALSE
C11R1,3,7,50,50,T8,0,0,CFU,FALSE
C11R1,3,7,95,5,T8,0,0,CFU,FALSE
C11R1,3,8,5,95,T8,0.0350877192982456,0.0243716009785524,CFU,FALSE
C11R1,3,8,50,50,T8,0.0444444444444444,0.0307206538567818,CFU,FALSE
C11R1,3,8,95,5,T8,0.0588235294117647,0.0403526082688256,CFU,FALSE
C11R1,3,9,5,95,T8,0,0,CFU,FALSE
C11R1,3,9,50,50,T8,0.0227272727272727,0.0224675239369128,CFU,FALSE
C11R1,3,9,95,5,T8,0,0,CFU,FALSE
C11R1,4,5,5,95,T8,0,0,CFU,FALSE
C11R1,4,5,50,50,T8,0,0,CFU,FALSE
C11R1,4,5,95,5,T8,0,0,CFU,FALSE
C11R1,4,6,5,95,T8,0,0,CFU,FALSE
C11R1,4,6,50,50,T8,0,0,CFU,FALSE
C11R1,4,6,95,5,T8,0,0,CFU,FALSE
C11R1,4,7,5,95,T8,0,0,CFU,FALSE
C11R1,4,7,50,50,T8,0,0,CFU,FALSE
C11R1,4,7,95,5,T8,0,0,CFU,FALSE
C11R1,4,8,5,95,T8,0.514285714285714,0.0597370330660431,CFU,FALSE
C11R1,4,8,50,50,T8,0.673076923076923,0.0650509236465829,CFU,FALSE
C11R1,4,8,95,5,T8,0.538461538461538,0.0977675245080373,CFU,FALSE
C11R1,4,9,5,95,T8,1,0,CFU,FALSE
C11R1,4,9,50,50,T8,0.944444444444444,0.0381769039409043,CFU,FALSE
C11R1,4,9,95,5,T8,1,0,CFU,FALSE
C11R1,5,6,5,95,T8,0.0194174757281553,0.0135962721063289,CFU,FALSE
C11R1,5,6,50,50,T8,0.126582278481013,0.0374096726907624,CFU,FALSE
C11R1,5,6,95,5,T8,0.40625,0.0501259806117712,CFU,FALSE
C11R1,5,7,5,95,T8,0,0,CFU,FALSE
C11R1,5,7,50,50,T8,0.160493827160494,0.040784825095524,CFU,FALSE
C11R1,5,7,95,5,T8,0.416666666666667,0.0429107208787031,CFU,FALSE
C11R1,5,8,5,95,T8,1,0,CFU,FALSE
C11R1,5,8,50,50,T8,1,0,CFU,FALSE
C11R1,5,8,95,5,T8,1,0,CFU,FALSE
C11R1,5,9,5,95,T8,1,0,CFU,FALSE
C11R1,5,9,50,50,T8,1,0,CFU,FALSE
C11R1,5,9,95,5,T8,1,0,CFU,FALSE
C11R1,6,7,5,95,T8,0.346153846153846,0.0538672824142992,CFU,FALSE
C11R1,6,7,50,50,T8,0.358490566037736,0.0658722434315922,CFU,FALSE
C11R1,6,7,95,5,T8,0.247311827956989,0.0447392310235204,CFU,FALSE
C11R1,6,8,5,95,T8,1,0,CFU,FALSE
C11R1,6,8,50,50,T8,1,0,CFU,FALSE
C11R1,6,8,95,5,T8,1,0,CFU,FALSE
C11R1,6,9,5,95,T8,1,0,CFU,FALSE
C11R1,6,9,50,50,T8,1,0,CFU,FALSE
C11R1,6,9,95,5,T8,1,0,CFU,FALSE
C11R1,7,8,5,95,T8,1,0,CFU,FALSE
C11R1,7,8,50,50,T8,1,0,CFU,FALSE
C11R1,7,8,95,5,T8,1,0,CFU,FALSE
C11R1,7,9,5,95,T8,1,0,CFU,FALSE
C11R1,7,9,50,50,T8,1,0,CFU,FALSE
C11R1,7,9,95,5,T8,1,0,CFU,FALSE
C11R1,8,9,5,95,T8,0.319099139601586,NA,Sanger,FALSE
C11R1,8,9,50,50,T8,1,0,CFU,FALSE
C11R1,8,9,95,5,T8,1,0,CFU,FALSE
C11R2,1,2,5,95,T8,0.709090909090909,0.0612418442415043,CFU,FALSE
C11R2,1,2,50,50,T8,0.899328859060403,0.024650096630699,CFU,FALSE
C11R2,1,2,95,5,T8,0.97196261682243,0.0159588513869246,CFU,FALSE
C11R2,1,3,5,95,T8,0.807692307692308,0.054653707697962003,CFU,FALSE
C11R2,1,3,50,50,T8,1,0,CFU,FALSE
C11R2,1,3,95,5,T8,1,0,CFU,FALSE
C11R2,1,4,5,95,T8,0,0,CFU,FALSE
C11R2,1,4,50,50,T8,0,0,CFU,FALSE
C11R2,1,4,95,5,T8,0,0,CFU,FALSE
C11R2,1,5,5,95,T8,0.918367346938776,0.0391148917346902,CFU,FALSE
C11R2,1,5,50,50,T8,1,0,CFU,FALSE
C11R2,1,5,95,5,T8,1,0,CFU,FALSE
C11R2,1,6,5,95,T8,0.0317460317460317,0.0156190312318759,CFU,FALSE
C11R2,1,6,50,50,T8,0.0795454545454545,0.028844799280454,CFU,FALSE
C11R2,1,6,95,5,T8,0.185185185185185,0.0334322568092015,CFU,FALSE
C11R2,1,7,5,95,T8,0.879746835443038,0.0258760850651225,CFU,FALSE
C11R2,1,7,50,50,T8,1,0,CFU,FALSE
C11R2,1,7,95,5,T8,0.892857142857143,0.0337468279472524,CFU,FALSE
C11R2,1,8,5,95,T8,0.885057471264368,0.024179732158596,CFU,FALSE
C11R2,1,8,50,50,T8,0.904761904761905,0.0320282242445024,CFU,FALSE
C11R2,1,8,95,5,T8,0.794871794871795,0.045720811704704,CFU,FALSE
C11R2,1,9,5,95,T8,1,0,CFU,FALSE
C11R2,1,9,50,50,T8,1,0,CFU,FALSE
C11R2,1,9,95,5,T8,1,0,CFU,FALSE
C11R2,1,10,5,95,T8,1,0,CFU,FALSE
C11R2,1,10,50,50,T8,1,0,CFU,FALSE
C11R2,1,10,95,5,T8,1,0,CFU,FALSE
C11R2,1,11,5,95,T8,0,0,CFU,FALSE
C11R2,1,11,50,50,T8,0,0,CFU,FALSE
C11R2,1,11,95,5,T8,0,0,CFU,FALSE
C11R2,1,12,5,95,T8,1,0,CFU,FALSE
C11R2,1,12,50,50,T8,0.947368421052632,0.0295763940499482,CFU,FALSE
C11R2,1,12,95,5,T8,0.96078431372549,0.027180520787595,CFU,FALSE
C11R2,2,3,5,95,T8,0.2,0.103279555898864,CFU,FALSE
C11R2,2,3,50,50,T8,0.166666666666667,0.0878410461157883,CFU,FALSE
C11R2,2,3,95,5,T8,0.142857142857143,0.132260014253222,CFU,FALSE
C11R2,2,4,5,95,T8,0,0,CFU,FALSE
C11R2,2,4,50,50,T8,0,0,CFU,FALSE
C11R2,2,4,95,5,T8,0,0,CFU,FALSE
C11R2,2,5,5,95,T8,0.0175438596491228,0.0173892851853808,CFU,FALSE
C11R2,2,5,50,50,T8,0.0357142857142857,0.0350707323593559,CFU,FALSE
C11R2,2,5,95,5,T8,0.025,0.0246855220726644,CFU,FALSE
C11R2,2,6,5,95,T8,0,0,CFU,FALSE
C11R2,2,6,50,50,T8,0,0,CFU,FALSE
C11R2,2,6,95,5,T8,0,0,CFU,FALSE
C11R2,2,7,5,95,T8,0.0540540540540541,0.0371746111029933,CFU,FALSE
C11R2,2,7,50,50,T8,0.153846153846154,0.100068251628922,CFU,FALSE
C11R2,2,7,95,5,T8,0.347826086956522,0.0993113462122019,CFU,FALSE
C11R2,2,8,5,95,T8,0.388653343399839,NA,Sanger,FALSE
C11R2,2,8,50,50,T8,0.100969949609196,NA,Sanger,FALSE
C11R2,2,8,95,5,T8,0.0624891447842676,NA,Sanger,FALSE
C11R2,2,9,5,95,T8,0.959200280130092,NA,Sanger,FALSE
C11R2,2,9,50,50,T8,0.912953579677105,NA,Sanger,FALSE
C11R2,2,9,95,5,T8,0.969881258745017,NA,Sanger,FALSE
C11R2,2,10,5,95,T8,0.487577639751553,0.0278553096606641,CFU,FALSE
C11R2,2,10,50,50,T8,0.444444444444444,0.165634664999984,CFU,FALSE
C11R2,2,10,95,5,T8,0,0,CFU,FALSE
C11R2,2,11,5,95,T8,0,0,CFU,FALSE
C11R2,2,11,50,50,T8,0,0,CFU,FALSE
C11R2,2,11,95,5,T8,0,0,CFU,FALSE
C11R2,2,12,5,95,T8,0.117647058823529,0.0781424899005967,CFU,FALSE
C11R2,2,12,50,50,T8,0.388888888888889,0.114904385611026,CFU,FALSE
C11R2,2,12,95,5,T8,0.0666666666666667,0.0644061188719531,CFU,FALSE
C11R2,3,4,5,95,T8,0,0,CFU,FALSE
C11R2,3,4,50,50,T8,0,0,CFU,FALSE
C11R2,3,4,95,5,T8,0,0,CFU,FALSE
C11R2,3,5,5,95,T8,0.1125,0.0353277069026564,CFU,TRUE
C11R2,3,5,50,50,T8,0.0978260869565217,0.0309726639058887,CFU,FALSE
C11R2,3,5,95,5,T8,0.274509803921569,0.062489869213841,CFU,FALSE
C11R2,3,6,5,95,T8,NA,NA,NA,TRUE
C11R2,3,6,50,50,T8,0,0,CFU,FALSE
C11R2,3,6,95,5,T8,0,0,CFU,FALSE
C11R2,3,7,5,95,T8,0.771440910128348,NA,Sanger,FALSE
C11R2,3,7,50,50,T8,1,NA,Sanger,FALSE
C11R2,3,7,95,5,T8,0.717413237053471,NA,Sanger,FALSE
C11R2,3,8,5,95,T8,0.92156862745098,0.0266200374826817,CFU,FALSE
C11R2,3,8,50,50,T8,1,0,CFU,FALSE
C11R2,3,8,95,5,T8,0.95,0.0487339717240448,CFU,FALSE
C11R2,3,9,5,95,T8,1,0,CFU,FALSE
C11R2,3,9,50,50,T8,1,0,CFU,FALSE
C11R2,3,9,95,5,T8,1,0,CFU,FALSE
C11R2,3,10,5,95,T8,1,0,CFU,FALSE
C11R2,3,10,50,50,T8,1,0,CFU,FALSE
C11R2,3,10,95,5,T8,1,0,CFU,FALSE
C11R2,3,11,5,95,T8,0,0,CFU,FALSE
C11R2,3,11,50,50,T8,0,0,CFU,FALSE
C11R2,3,11,95,5,T8,0,0,CFU,FALSE
C11R2,3,12,5,95,T8,0.423956585848346,NA,Sanger,FALSE
C11R2,3,12,50,50,T8,0.947716325346024,NA,Sanger,FALSE
C11R2,3,12,95,5,T8,0.55784593934419,NA,Sanger,FALSE
C11R2,4,5,5,95,T8,1,0,CFU,FALSE
C11R2,4,5,50,50,T8,1,0,CFU,FALSE
C11R2,4,5,95,5,T8,1,0,CFU,FALSE
C11R2,4,6,5,95,T8,1,0,CFU,FALSE
C11R2,4,6,50,50,T8,0.9765625,0.013372132751591,CFU,FALSE
C11R2,4,6,95,5,T8,1,0,CFU,FALSE
C11R2,4,7,5,95,T8,1,0,CFU,FALSE
C11R2,4,7,50,50,T8,1,0,CFU,FALSE
C11R2,4,7,95,5,T8,1,0,CFU,FALSE
C11R2,4,8,5,95,T8,1,0,CFU,FALSE
C11R2,4,8,50,50,T8,1,0,CFU,FALSE
C11R2,4,8,95,5,T8,1,0,CFU,FALSE
C11R2,4,9,5,95,T8,1,0,CFU,FALSE
C11R2,4,9,50,50,T8,1,0,CFU,FALSE
C11R2,4,9,95,5,T8,1,0,CFU,FALSE
C11R2,4,10,5,95,T8,1,0,CFU,FALSE
C11R2,4,10,50,50,T8,1,0,CFU,FALSE
C11R2,4,10,95,5,T8,1,0,CFU,FALSE
C11R2,4,11,5,95,T8,0,0,CFU,FALSE
C11R2,4,11,50,50,T8,0.0147058823529412,0.0145973503725659,CFU,FALSE
C11R2,4,11,95,5,T8,0.971698113207547,0.0161072144847264,CFU,FALSE
C11R2,4,12,5,95,T8,1,0,CFU,FALSE
C11R2,4,12,50,50,T8,1,0,CFU,FALSE
C11R2,4,12,95,5,T8,1,0,CFU,FALSE
C11R2,5,6,5,95,T8,1,NA,Sanger,FALSE
C11R2,5,6,50,50,T8,1,NA,Sanger,FALSE
C11R2,5,6,95,5,T8,1,NA,Sanger,FALSE
C11R2,5,7,5,95,T8,0.878048780487805,0.0361364486579118,CFU,FALSE
C11R2,5,7,50,50,T8,0.904761904761905,0.0369830077784583,CFU,FALSE
C11R2,5,7,95,5,T8,0.942028985507246,0.0281328051253992,CFU,FALSE
C11R2,5,8,5,95,T8,1,0,CFU,FALSE
C11R2,5,8,50,50,T8,0.975,0.0174553000547112,CFU,FALSE
C11R2,5,8,95,5,T8,0.970588235294118,0.0289760107689347,CFU,FALSE
C11R2,5,9,5,95,T8,1,0,CFU,FALSE
C11R2,5,9,50,50,T8,1,0,CFU,FALSE
C11R2,5,9,95,5,T8,1,0,CFU,FALSE
C11R2,5,10,5,95,T8,1,0,CFU,FALSE
C11R2,5,10,50,50,T8,1,0,CFU,FALSE
C11R2,5,10,95,5,T8,1,0,CFU,FALSE
C11R2,5,11,5,95,T8,0,0,CFU,FALSE
C11R2,5,11,50,50,T8,0,0,CFU,FALSE
C11R2,5,11,95,5,T8,0,0,CFU,FALSE
C11R2,5,12,5,95,T8,0.878378378378378,0.0379953416020446,CFU,FALSE
C11R2,5,12,50,50,T8,0.821138211382114,0.0345552755246978,CFU,FALSE
C11R2,5,12,95,5,T8,0.870588235294118,0.0364069094705277,CFU,FALSE
C11R2,6,7,5,95,T8,1,0,CFU,FALSE
C11R2,6,7,50,50,T8,0.934426229508197,0.0316936801672788,CFU,FALSE
C11R2,6,7,95,5,T8,1,0,CFU,FALSE
C11R2,6,8,5,95,T8,1,0,CFU,FALSE
C11R2,6,8,50,50,T8,1,0,CFU,FALSE
C11R2,6,8,95,5,T8,1,0,CFU,FALSE
C11R2,6,9,5,95,T8,1,0,CFU,FALSE
C11R2,6,9,50,50,T8,1,0,CFU,FALSE
C11R2,6,9,95,5,T8,1,0,CFU,FALSE
C11R2,6,10,5,95,T8,1,0,CFU,FALSE
C11R2,6,10,50,50,T8,1,0,CFU,FALSE
C11R2,6,10,95,5,T8,1,0,CFU,FALSE
C11R2,6,11,5,95,T8,0.748993881277801,NA,Sanger,FALSE
C11R2,6,11,50,50,T8,0.130779680830115,NA,Sanger,FALSE
C11R2,6,11,95,5,T8,0,NA,Sanger,FALSE
C11R2,6,12,5,95,T8,1,0,CFU,FALSE
C11R2,6,12,50,50,T8,1,0,CFU,FALSE
C11R2,6,12,95,5,T8,1,0,CFU,FALSE
C11R2,7,8,5,95,T8,0.933333333333333,0.0644061188719531,CFU,FALSE
C11R2,7,8,50,50,T8,0.902439024390244,0.0463398979039868,CFU,FALSE
C11R2,7,8,95,5,T8,1,0,CFU,FALSE
C11R2,7,9,5,95,T8,1,0,CFU,FALSE
C11R2,7,9,50,50,T8,1,0,CFU,FALSE
C11R2,7,9,95,5,T8,1,0,CFU,FALSE
C11R2,7,10,5,95,T8,1,0,CFU,FALSE
C11R2,7,10,50,50,T8,1,0,CFU,FALSE
C11R2,7,10,95,5,T8,1,0,CFU,FALSE
C11R2,7,11,5,95,T8,0,0,CFU,FALSE
C11R2,7,11,50,50,T8,0,0,CFU,FALSE
C11R2,7,11,95,5,T8,0,0,CFU,FALSE
C11R2,7,12,5,95,T8,0,NA,Sanger,FALSE
C11R2,7,12,50,50,T8,0.947143803736859,NA,Sanger,FALSE
C11R2,7,12,95,5,T8,0.361522512768806,NA,Sanger,FALSE
C11R2,8,9,5,95,T8,1,NA,Sanger,FALSE
C11R2,8,9,50,50,T8,1,NA,Sanger,FALSE
C11R2,8,9,95,5,T8,1,NA,Sanger,FALSE
C11R2,8,10,5,95,T8,0.354107648725212,0.025454253908498,CFU,FALSE
C11R2,8,10,50,50,T8,0,0,CFU,FALSE
C11R2,8,10,95,5,T8,0,0,CFU,FALSE
C11R2,8,11,5,95,T8,0,0,CFU,FALSE
C11R2,8,11,50,50,T8,0,0,CFU,FALSE
C11R2,8,11,95,5,T8,0,0,CFU,FALSE
C11R2,8,12,5,95,T8,0,0,CFU,FALSE
C11R2,8,12,50,50,T8,0,0,CFU,FALSE
C11R2,8,12,95,5,T8,0.0588235294117647,0.0403526082688256,CFU,FALSE
C11R2,9,10,5,95,T8,0.327669902912621,0.0231238926598089,CFU,FALSE
C11R2,9,10,50,50,T8,0.570731707317073,0.0345703260304805,CFU,FALSE
C11R2,9,10,95,5,T8,0.354709418837675,0.0214172521914903,CFU,FALSE
C11R2,9,11,5,95,T8,0,0,CFU,FALSE
C11R2,9,11,50,50,T8,0,0,CFU,FALSE
C11R2,9,11,95,5,T8,0,0,CFU,FALSE
C11R2,9,12,5,95,T8,0,0,CFU,FALSE
C11R2,9,12,50,50,T8,0,0,CFU,FALSE
C11R2,9,12,95,5,T8,0,0,CFU,FALSE
C11R2,10,11,5,95,T8,0,0,CFU,FALSE
C11R2,10,11,50,50,T8,0,0,CFU,FALSE
C11R2,10,11,95,5,T8,0,0,CFU,FALSE
C11R2,10,12,5,95,T8,0,0,CFU,FALSE
C11R2,10,12,50,50,T8,0,0,CFU,FALSE
C11R2,10,12,95,5,T8,0,0,CFU,TRUE
C11R2,11,12,5,95,T8,1,0,CFU,FALSE
C11R2,11,12,50,50,T8,1,0,CFU,FALSE
C11R2,11,12,95,5,T8,1,0,CFU,FALSE
C11R5,1,2,5,95,T8,0,0,CFU,FALSE
C11R5,1,2,50,50,T8,0.0123456790123457,0.0122692344444433,CFU,FALSE
C11R5,1,2,95,5,T8,0,0,CFU,FALSE
C11R5,1,3,5,95,T8,0,NA,Sanger,FALSE
