Assembly,Family,ID,Abundance,Transfer,Time,Community
self_assembly,F1,S851,0.01,1,9,W0
self_assembly,F1,S851,0.01,1,9,W18
self_assembly,F1,S853,0.09,1,9,W14
self_assembly,F1,S859,29.84,1,9,W16
self_assembly,F1,S869,0.01,1,9,W7
self_assembly,F1,S870,0.02,1,9,W1
self_assembly,F1,S875,0.04,1,9,W4
self_assembly,F1,S877,114.74,1,9,W0
self_assembly,F1,S879,0.01,1,9,W8
self_assembly,F1,S884,0.03,1,9,W4
self_assembly,F1,S884,0.01,1,9,W8
self_assembly,F1,S893,0.39,1,9,W5
self_assembly,F1,S894,0.22,1,9,W7
self_assembly,F1,S896,1,1,9,W10
self_assembly,F1,S899,1.77,1,9,W12
self_assembly,F1,S901,0.07,1,9,W10
self_assembly,F1,S901,0.12,1,9,W11
self_assembly,F1,S905,28.59,1,9,W19
self_assembly,F1,S908,0.21,1,9,W15
self_assembly,F1,S911,29.84,1,9,W3
self_assembly,F1,S912,0.17,1,9,W12
self_assembly,F1,S915,2.28,1,9,W7
self_assembly,F1,S915,2.98,1,9,W10
self_assembly,F1,S916,34.31,1,9,W9
self_assembly,F1,S917,0.31,1,9,W1
self_assembly,F1,S917,0.04,1,9,W8
self_assembly,F1,S918,0.02,1,9,W19
self_assembly,F1,S919,1094.55,1,9,W2
self_assembly,F1,S921,27.97,1,9,W12
self_assembly,F1,S924,283.25,1,9,W8
self_assembly,F1,S924,21.9,1,9,W10
self_assembly,F1,S924,42.46,1,9,W17
self_assembly,F1,S930,23.46,1,9,W0
self_assembly,F1,S933,42.38,1,9,W8
self_assembly,F1,S937,0.09,1,9,W15
self_assembly,F1,S939,4.22,1,9,W0
self_assembly,F1,S939,0.91,1,9,W11
self_assembly,F1,S941,0.28,1,9,W3
self_assembly,F1,S943,0.16,1,9,W11
self_assembly,F1,S943,0.09,1,9,W14
self_assembly,F1,S947,0.04,1,9,W10
self_assembly,F1,S949,0.02,1,9,W0
self_assembly,F1,S958,17.24,1,9,W15
self_assembly,F1,S958,60.84,1,9,W16
self_assembly,F1,S958,51.98,1,9,W17
self_assembly,F1,S964,0.61,1,9,W19
self_assembly,F1,S970,13.96,1,9,W4
self_assembly,F1,S975,0.01,1,9,W18
self_assembly,F1,S976,23.82,1,9,W7
self_assembly,F1,S980,0.26,1,9,W5
self_assembly,F1,S982,0.23,1,9,W8
self_assembly,F1,S982,0.01,1,9,W11
self_assembly,F1,S982,41.44,1,9,W12
self_assembly,F1,S982,7.51,1,9,W18
self_assembly,F1,S983,74.12,1,9,W0
self_assembly,F1,S985,98.39,1,9,W3
self_assembly,F1,S985,8.93,1,9,W15
self_assembly,F1,S986,0.43,1,9,W0
self_assembly,F1,S987,91.47,1,9,W6
self_assembly,F1,S989,0.01,1,9,W17
self_assembly,F1,S991,4.46,1,9,W4
self_assembly,F1,S993,0.88,1,9,W5
self_assembly,F1,S993,0.04,1,9,W6
self_assembly,F1,S993,0.47,1,9,W8
self_assembly,F1,S999,0.01,1,9,W17
self_assembly,F0,S4,0.19,2,1,W10
self_assembly,F0,S70,998.58,2,1,W9
self_assembly,F0,S82,1.01,2,1,W7
self_assembly,F0,S142,4.83,2,1,W2
self_assembly,F0,S167,907.39,2,1,W5
self_assembly,F0,S167,0.13,2,1,W10
self_assembly,F0,S181,0.02,2,1,W14
self_assembly,F0,S186,20.51,2,1,W0
self_assembly,F0,S210,866.09,2,1,W17
self_assembly,F0,S234,0.12,2,1,W7
self_assembly,F0,S255,694.98,2,1,W13
self_assembly,F0,S267,41.9,2,1,W6
self_assembly,F0,S267,9.97,2,1,W17
self_assembly,F0,S270,1.38,2,1,W7
self_assembly,F0,S276,718.31,2,1,W0
self_assembly,F0,S292,889.64,2,1,W3
self_assembly,F0,S295,1065.4,2,1,W10
self_assembly,F0,S295,1065.5,2,1,W14
self_assembly,F0,S295,1065.02,2,1,W15
self_assembly,F0,S295,1065.41,2,1,W19
self_assembly,F0,S319,1041.11,2,1,W11
self_assembly,F0,S329,1.27,2,1,W0
self_assembly,F0,S341,40.43,2,1,W13
self_assembly,F0,S342,2.43,2,1,W0
self_assembly,F0,S351,36.19,2,1,W16
self_assembly,F0,S353,938.28,2,1,W7
self_assembly,F0,S359,0.02,2,1,W13
self_assembly,F0,S370,942.84,2,1,W1
self_assembly,F0,S370,914.4,2,1,W16
self_assembly,F0,S385,537.57,2,1,W12
self_assembly,F0,S395,918.97,2,1,W18
self_assembly,F0,S395,0.07,2,1,W19
self_assembly,F0,S401,0.35,2,1,W1
self_assembly,F0,S402,948.73,2,1,W4
self_assembly,F0,S433,555.93,2,1,W6
self_assembly,F0,S433,583.51,2,1,W8
self_assembly,F0,S461,22.65,2,1,W7
self_assembly,F0,S470,0.38,2,1,W0
self_assembly,F0,S491,4.67,2,1,W1
self_assembly,F1,S504,3.23,2,1,W18
self_assembly,F1,S505,17.79,2,1,W0
self_assembly,F1,S515,0.03,2,1,W13
self_assembly,F1,S518,0.09,2,1,W11
self_assembly,F1,S519,0.11,2,1,W11
self_assembly,F1,S520,0.06,2,1,W17
self_assembly,F1,S524,55.95,2,1,W1
self_assembly,F1,S524,7.83,2,1,W16
self_assembly,F1,S524,5.42,2,1,W19
self_assembly,F1,S525,2.8,2,1,W1
self_assembly,F1,S525,14.41,2,1,W4
self_assembly,F1,S525,29.78,2,1,W18
self_assembly,F1,S529,0.01,2,1,W9
self_assembly,F1,S531,0.01,2,1,W0
self_assembly,F1,S532,0.03,2,1,W9
self_assembly,F1,S538,0.04,2,1,W11
self_assembly,F1,S540,0.13,2,1,W19
self_assembly,F1,S543,0.04,2,1,W9
self_assembly,F1,S545,3.2,2,1,W10
self_assembly,F1,S546,12.55,2,1,W8
self_assembly,F1,S546,0.01,2,1,W16
self_assembly,F1,S561,153.12,2,1,W5
self_assembly,F1,S567,0.11,2,1,W6
self_assembly,F1,S567,0.09,2,1,W16
self_assembly,F1,S569,0.01,2,1,W9
self_assembly,F1,S571,221.8,2,1,W6
self_assembly,F1,S571,20.43,2,1,W14
self_assembly,F1,S571,71.63,2,1,W17
self_assembly,F1,S572,50.9,2,1,W3
self_assembly,F1,S572,12.82,2,1,W15
self_assembly,F1,S572,45.88,2,1,W16
self_assembly,F1,S572,10.12,2,1,W18
self_assembly,F1,S573,0.13,2,1,W10
self_assembly,F1,S573,6.5,2,1,W18
self_assembly,F1,S576,8,2,1,W4
self_assembly,F1,S576,0.35,2,1,W19
self_assembly,F1,S578,0.01,2,1,W15
self_assembly,F1,S581,73.12,2,1,W0
self_assembly,F1,S588,0.68,2,1,W18
self_assembly,F1,S595,0.45,2,1,W15
self_assembly,F1,S600,0.01,2,1,W0
self_assembly,F1,S600,0.01,2,1,W18
self_assembly,F1,S608,78.97,2,1,W6
self_assembly,F1,S615,63.55,2,1,W1
self_assembly,F1,S619,0.4,2,1,W1
self_assembly,F1,S621,0.35,2,1,W3
self_assembly,F1,S623,12.31,2,1,W11
self_assembly,F1,S632,12.06,2,1,W10
self_assembly,F1,S643,40.54,2,1,W6
self_assembly,F1,S647,3.34,2,1,W11
self_assembly,F1,S669,2.35,2,1,W15
self_assembly,F1,S672,0.03,2,1,W7
self_assembly,F1,S673,19.32,2,1,W7
self_assembly,F1,S673,142.24,2,1,W8
self_assembly,F1,S673,0.01,2,1,W15
self_assembly,F1,S674,68.39,2,1,W7
self_assembly,F1,S674,47.66,2,1,W9
self_assembly,F1,S681,1.67,2,1,W19
self_assembly,F1,S700,1.17,2,1,W11
self_assembly,F1,S703,0.27,2,1,W9
self_assembly,F1,S703,0.01,2,1,W15
self_assembly,F1,S704,24.9,2,1,W13
self_assembly,F1,S714,0.12,2,1,W8
self_assembly,F1,S714,2.14,2,1,W13
self_assembly,F1,S716,1.09,2,1,W8
self_assembly,F1,S716,0.21,2,1,W10
self_assembly,F1,S716,70.55,2,1,W12
self_assembly,F1,S716,0.41,2,1,W14
self_assembly,F1,S718,56.3,2,1,W4
self_assembly,F1,S724,20.16,2,1,W0
self_assembly,F1,S724,2.07,2,1,W12
self_assembly,F1,S724,17.37,2,1,W13
self_assembly,F1,S724,6.24,2,1,W14
self_assembly,F1,S727,0.09,2,1,W12
self_assembly,F1,S730,0.13,2,1,W7
self_assembly,F1,S734,93.38,2,1,W18
self_assembly,F1,S741,0.02,2,1,W11
self_assembly,F1,S742,0.01,2,1,W6
self_assembly,F1,S749,41.04,2,1,W12
self_assembly,F1,S751,329.58,2,1,W12
self_assembly,F1,S751,297.25,2,1,W13
self_assembly,F1,S760,41.81,2,1,W4
self_assembly,F1,S762,42.18,2,1,W17
self_assembly,F1,S763,0.88,2,1,W19
self_assembly,F1,S764,0.09,2,1,W7
self_assembly,F1,S765,0.05,2,1,W5
self_assembly,F1,S766,25.09,2,1,W1
self_assembly,F1,S766,7.41,2,1,W6
self_assembly,F1,S766,20.15,2,1,W9
self_assembly,F1,S766,25.97,2,1,W11
self_assembly,F1,S767,0.01,2,1,W6
self_assembly,F1,S767,1.78,2,1,W19
self_assembly,F1,S773,10.76,2,1,W12
self_assembly,F1,S774,0.03,2,1,W0
self_assembly,F1,S778,0.02,2,1,W13
self_assembly,F1,S781,26.24,2,1,W18
self_assembly,F1,S782,0.08,2,1,W12
self_assembly,F1,S789,1.1,2,1,W19
self_assembly,F1,S790,0.86,2,1,W1
self_assembly,F1,S793,0.07,2,1,W11
self_assembly,F1,S795,0.02,2,1,W3
self_assembly,F1,S796,0.07,2,1,W6
self_assembly,F1,S796,0.04,2,1,W9
self_assembly,F1,S796,0.06,2,1,W18
self_assembly,F1,S797,0.18,2,1,W11
self_assembly,F1,S798,0.01,2,1,W14
self_assembly,F1,S800,0.01,2,1,W19
self_assembly,F1,S801,0.01,2,1,W0
self_assembly,F1,S806,7.1,2,1,W14
self_assembly,F1,S807,3.04,2,1,W2
self_assembly,F1,S808,1.63,2,1,W4
self_assembly,F1,S809,1.27,2,1,W1
self_assembly,F1,S809,25.4,2,1,W6
self_assembly,F1,S810,18.46,2,1,W11
self_assembly,F1,S816,0.01,2,1,W3
self_assembly,F1,S822,0.27,2,1,W12
self_assembly,F1,S835,0.26,2,1,W0
self_assembly,F1,S835,0.03,2,1,W8
self_assembly,F1,S836,6.88,2,1,W14
self_assembly,F1,S836,4.77,2,1,W17
self_assembly,F1,S839,0.49,2,1,W4
self_assembly,F1,S839,30.54,2,1,W5
self_assembly,F1,S842,0.06,2,1,W1
self_assembly,F1,S846,0.03,2,1,W15
self_assembly,F1,S853,0.05,2,1,W14
self_assembly,F1,S859,28.56,2,1,W16
self_assembly,F1,S870,0.01,2,1,W1
self_assembly,F1,S875,0.01,2,1,W4
self_assembly,F1,S877,122.32,2,1,W0
self_assembly,F1,S884,0.01,2,1,W4
self_assembly,F1,S893,0.16,2,1,W5
self_assembly,F1,S894,0.06,2,1,W7
self_assembly,F1,S896,0.8,2,1,W10
self_assembly,F1,S899,0.99,2,1,W12
self_assembly,F1,S901,0.03,2,1,W10
self_assembly,F1,S901,0.05,2,1,W11
self_assembly,F1,S905,29.11,2,1,W19
self_assembly,F1,S908,0.13,2,1,W15
self_assembly,F1,S911,29.39,2,1,W3
self_assembly,F1,S912,0.05,2,1,W12
self_assembly,F1,S915,1.33,2,1,W7
self_assembly,F1,S915,3.11,2,1,W10
self_assembly,F1,S916,34.69,2,1,W9
self_assembly,F1,S917,0.13,2,1,W1
self_assembly,F1,S917,0.01,2,1,W8
self_assembly,F1,S918,0.01,2,1,W19
self_assembly,F1,S919,1098.77,2,1,W2
self_assembly,F1,S921,28.91,2,1,W12
self_assembly,F1,S924,284.9,2,1,W8
self_assembly,F1,S924,21.95,2,1,W10
self_assembly,F1,S924,42.65,2,1,W17
self_assembly,F1,S930,20.02,2,1,W0
self_assembly,F1,S933,42.36,2,1,W8
self_assembly,F1,S937,0.04,2,1,W15
self_assembly,F1,S939,2.47,2,1,W0
self_assembly,F1,S939,0.68,2,1,W11
self_assembly,F1,S941,0.11,2,1,W3
self_assembly,F1,S943,0.07,2,1,W11
self_assembly,F1,S943,0.03,2,1,W14
self_assembly,F1,S947,0.01,2,1,W10
self_assembly,F1,S958,17.55,2,1,W15
self_assembly,F1,S958,64.31,2,1,W16
self_assembly,F1,S958,53.7,2,1,W17
self_assembly,F1,S964,0.68,2,1,W19
self_assembly,F1,S970,13.58,2,1,W4
self_assembly,F1,S976,21.96,2,1,W7
self_assembly,F1,S980,0.1,2,1,W5
self_assembly,F1,S982,0.09,2,1,W8
self_assembly,F1,S982,39.97,2,1,W12
self_assembly,F1,S982,6.82,2,1,W18
self_assembly,F1,S983,73.2,2,1,W0
self_assembly,F1,S985,99.28,2,1,W3
self_assembly,F1,S985,8.75,2,1,W15
self_assembly,F1,S986,0.11,2,1,W0
self_assembly,F1,S987,92.27,2,1,W6
self_assembly,F1,S991,4.33,2,1,W4
self_assembly,F1,S993,0.58,2,1,W5
self_assembly,F1,S993,0.01,2,1,W6
self_assembly,F1,S993,0.34,2,1,W8
self_assembly,F0,S4,0.02,2,10,W10
self_assembly,F0,S70,998.57,2,10,W9
self_assembly,F0,S82,0.01,2,10,W7
self_assembly,F0,S142,0.88,2,10,W2
self_assembly,F0,S167,907.32,2,10,W5
self_assembly,F0,S186,2.91,2,10,W0
self_assembly,F0,S210,865.91,2,10,W17
self_assembly,F0,S255,706.25,2,10,W13
self_assembly,F0,S267,10.72,2,10,W6
self_assembly,F0,S267,9.97,2,10,W17
self_assembly,F0,S270,0.02,2,10,W7
self_assembly,F0,S276,734.78,2,10,W0
self_assembly,F0,S292,889.64,2,10,W3
self_assembly,F0,S295,1065.45,2,10,W10
self_assembly,F0,S295,1065.52,2,10,W14
self_assembly,F0,S295,1065,2,10,W15
self_assembly,F0,S295,1065.49,2,10,W19
self_assembly,F0,S319,1041.1,2,10,W11
self_assembly,F0,S329,0.02,2,10,W0
self_assembly,F0,S341,23.71,2,10,W13
self_assembly,F0,S342,0.05,2,10,W0
self_assembly,F0,S351,5.4,2,10,W16
self_assembly,F0,S353,963.58,2,10,W7
self_assembly,F0,S370,949.14,2,10,W1
self_assembly,F0,S370,941.78,2,10,W16
self_assembly,F0,S385,537.77,2,10,W12
self_assembly,F0,S395,918.8,2,10,W18
self_assembly,F0,S402,948.73,2,10,W4
self_assembly,F0,S433,574.41,2,10,W6
self_assembly,F0,S433,583.63,2,10,W8
self_assembly,F0,S461,3.26,2,10,W7
self_assembly,F0,S491,0.12,2,10,W1
self_assembly,F1,S504,3.85,2,10,W18
self_assembly,F1,S505,6.93,2,10,W0
self_assembly,F1,S519,0.01,2,10,W11
self_assembly,F1,S524,55.87,2,10,W1
self_assembly,F1,S524,5.5,2,10,W16
self_assembly,F1,S524,5.47,2,10,W19
self_assembly,F1,S525,1.31,2,10,W1
self_assembly,F1,S525,14.4,2,10,W4
self_assembly,F1,S525,33.32,2,10,W18
self_assembly,F1,S540,0.12,2,10,W19
self_assembly,F1,S545,3.21,2,10,W10
self_assembly,F1,S546,7.48,2,10,W8
self_assembly,F1,S561,153.37,2,10,W5
self_assembly,F1,S567,0.01,2,10,W16
self_assembly,F1,S571,230.63,2,10,W6
self_assembly,F1,S571,20.55,2,10,W14
self_assembly,F1,S571,69.73,2,10,W17
self_assembly,F1,S572,51.25,2,10,W3
self_assembly,F1,S572,13.16,2,10,W15
self_assembly,F1,S572,47.74,2,10,W16
self_assembly,F1,S572,5.54,2,10,W18
self_assembly,F1,S573,0.05,2,10,W10
self_assembly,F1,S573,6.07,2,10,W18
self_assembly,F1,S576,7.65,2,10,W4
self_assembly,F1,S576,0.16,2,10,W19
self_assembly,F1,S581,92.76,2,10,W0
self_assembly,F1,S588,0.26,2,10,W18
self_assembly,F1,S595,0.16,2,10,W15
self_assembly,F1,S608,93.57,2,10,W6
self_assembly,F1,S615,65.82,2,10,W1
self_assembly,F1,S619,0.09,2,10,W1
self_assembly,F1,S621,0.02,2,10,W3
self_assembly,F1,S623,12.97,2,10,W11
self_assembly,F1,S632,12.82,2,10,W10
self_assembly,F1,S643,33.29,2,10,W6
self_assembly,F1,S647,3.33,2,10,W11
self_assembly,F1,S669,2.65,2,10,W15
self_assembly,F1,S673,16.36,2,10,W7
self_assembly,F1,S673,145.99,2,10,W8
self_assembly,F1,S674,74.23,2,10,W7
self_assembly,F1,S674,48.09,2,10,W9
self_assembly,F1,S681,1.44,2,10,W19
self_assembly,F1,S700,0.25,2,10,W11
self_assembly,F1,S703,0.01,2,10,W9
self_assembly,F1,S704,26.79,2,10,W13
self_assembly,F1,S714,0.02,2,10,W8
self_assembly,F1,S714,0.78,2,10,W13
self_assembly,F1,S716,0.12,2,10,W8
self_assembly,F1,S716,0.02,2,10,W10
self_assembly,F1,S716,73.2,2,10,W12
self_assembly,F1,S716,0.05,2,10,W14
self_assembly,F1,S718,58,2,10,W4
self_assembly,F1,S724,38.99,2,10,W0
self_assembly,F1,S724,0.31,2,10,W12
self_assembly,F1,S724,17.84,2,10,W13
self_assembly,F1,S724,6.22,2,10,W14
self_assembly,F1,S734,97.35,2,10,W18
self_assembly,F1,S749,48.85,2,10,W12
self_assembly,F1,S751,334.13,2,10,W12
self_assembly,F1,S751,301.46,2,10,W13
self_assembly,F1,S760,41.72,2,10,W4
self_assembly,F1,S762,41.62,2,10,W17
self_assembly,F1,S763,0.91,2,10,W19
self_assembly,F1,S766,25.56,2,10,W1
self_assembly,F1,S766,3.99,2,10,W6
self_assembly,F1,S766,19,2,10,W9
self_assembly,F1,S766,26.99,2,10,W11
self_assembly,F1,S767,1.43,2,10,W19
self_assembly,F1,S773,3.34,2,10,W12
self_assembly,F1,S781,26.3,2,10,W18
self_assembly,F1,S789,0.89,2,10,W19
self_assembly,F1,S790,0.41,2,10,W1
self_assembly,F1,S797,0.01,2,10,W11
self_assembly,F1,S806,7.22,2,10,W14
self_assembly,F1,S807,1.89,2,10,W2
self_assembly,F1,S808,1.21,2,10,W4
self_assembly,F1,S809,0.28,2,10,W1
self_assembly,F1,S809,24.89,2,10,W6
self_assembly,F1,S810,18.78,2,10,W11
self_assembly,F1,S835,0.01,2,10,W0
self_assembly,F1,S836,7.1,2,10,W14
self_assembly,F1,S836,1.86,2,10,W17
self_assembly,F1,S839,0.24,2,10,W4
self_assembly,F1,S839,31.06,2,10,W5
self_assembly,F1,S859,25.31,2,10,W16
self_assembly,F1,S877,121.15,2,10,W0
self_assembly,F1,S896,0.33,2,10,W10
self_assembly,F1,S899,0.06,2,10,W12
self_assembly,F1,S905,29.74,2,10,W19
self_assembly,F1,S908,0.02,2,10,W15
self_assembly,F1,S911,28.7,2,10,W3
self_assembly,F1,S915,0.13,2,10,W7
self_assembly,F1,S915,3.39,2,10,W10
self_assembly,F1,S916,35.81,2,10,W9
self_assembly,F1,S919,1103.62,2,10,W2
self_assembly,F1,S921,30.96,2,10,W12
self_assembly,F1,S924,286.87,2,10,W8
self_assembly,F1,S924,21.92,2,10,W10
self_assembly,F1,S924,43.84,2,10,W17
self_assembly,F1,S930,7.66,2,10,W0
self_assembly,F1,S933,43.01,2,10,W8
self_assembly,F1,S939,0.1,2,10,W0
self_assembly,F1,S939,0.24,2,10,W11
self_assembly,F1,S958,18.02,2,10,W15
self_assembly,F1,S958,72.25,2,10,W16
self_assembly,F1,S958,58.14,2,10,W17
self_assembly,F1,S964,0.97,2,10,W19
self_assembly,F1,S970,12.54,2,10,W4
self_assembly,F1,S976,19.91,2,10,W7
self_assembly,F1,S982,33.07,2,10,W12
self_assembly,F1,S982,4.35,2,10,W18
self_assembly,F1,S983,73.94,2,10,W0
self_assembly,F1,S985,100.08,2,10,W3
self_assembly,F1,S985,8.16,2,10,W15
self_assembly,F1,S987,91.6,2,10,W6
self_assembly,F1,S991,4.81,2,10,W4
self_assembly,F1,S993,0.09,2,10,W5
self_assembly,F1,S993,0.14,2,10,W8
self_assembly,F0,S4,0.15,2,2,W10
self_assembly,F0,S70,998.57,2,2,W9
self_assembly,F0,S82,0.61,2,2,W7
self_assembly,F0,S142,3.85,2,2,W2
self_assembly,F0,S167,907.38,2,2,W5
self_assembly,F0,S167,0.08,2,2,W10
self_assembly,F0,S181,0.01,2,2,W14
self_assembly,F0,S186,16.61,2,2,W0
self_assembly,F0,S210,866.06,2,2,W17
self_assembly,F0,S234,0.06,2,2,W7
self_assembly,F0,S255,697.61,2,2,W13
self_assembly,F0,S267,35.19,2,2,W6
self_assembly,F0,S267,9.97,2,2,W17
self_assembly,F0,S270,0.86,2,2,W7
self_assembly,F0,S276,722.53,2,2,W0
self_assembly,F0,S292,889.64,2,2,W3
self_assembly,F0,S295,1065.42,2,2,W10
self_assembly,F0,S295,1065.51,2,2,W14
self_assembly,F0,S295,1065.01,2,2,W15
self_assembly,F0,S295,1065.45,2,2,W19
self_assembly,F0,S319,1041.11,2,2,W11
self_assembly,F0,S329,0.78,2,2,W0
self_assembly,F0,S341,36.62,2,2,W13
self_assembly,F0,S342,1.57,2,2,W0
self_assembly,F0,S351,29.19,2,2,W16
self_assembly,F0,S353,944.98,2,2,W7
self_assembly,F0,S359,0.01,2,2,W13
self_assembly,F0,S370,945.02,2,2,W1
self_assembly,F0,S370,920.7,2,2,W16
self_assembly,F0,S385,537.6,2,2,W12
self_assembly,F0,S395,918.95,2,2,W18
self_assembly,F0,S395,0.03,2,2,W19
self_assembly,F0,S401,0.19,2,2,W1
self_assembly,F0,S402,948.73,2,2,W4
self_assembly,F0,S433,559.88,2,2,W6
self_assembly,F0,S433,583.54,2,2,W8
self_assembly,F0,S461,18.14,2,2,W7
self_assembly,F0,S470,0.21,2,2,W0
self_assembly,F0,S491,3.11,2,2,W1
self_assembly,F1,S504,3.36,2,2,W18
self_assembly,F1,S505,15.86,2,2,W0
self_assembly,F1,S515,0.02,2,2,W13
self_assembly,F1,S518,0.06,2,2,W11
self_assembly,F1,S519,0.08,2,2,W11
self_assembly,F1,S520,0.04,2,2,W17
self_assembly,F1,S524,55.85,2,2,W1
self_assembly,F1,S524,7.44,2,2,W16
self_assembly,F1,S524,5.42,2,2,W19
self_assembly,F1,S525,2.55,2,2,W1
self_assembly,F1,S525,14.37,2,2,W4
self_assembly,F1,S525,30.28,2,2,W18
self_assembly,F1,S532,0.02,2,2,W9
self_assembly,F1,S538,0.02,2,2,W11
self_assembly,F1,S540,0.13,2,2,W19
self_assembly,F1,S543,0.02,2,2,W9
self_assembly,F1,S545,3.19,2,2,W10
self_assembly,F1,S546,11.55,2,2,W8
self_assembly,F1,S546,0.01,2,2,W16
self_assembly,F1,S561,153.17,2,2,W5
self_assembly,F1,S567,0.07,2,2,W6
self_assembly,F1,S567,0.06,2,2,W16
self_assembly,F1,S569,0.01,2,2,W9
self_assembly,F1,S571,223.53,2,2,W6
self_assembly,F1,S571,20.46,2,2,W14
self_assembly,F1,S571,71.36,2,2,W17
self_assembly,F1,S572,50.97,2,2,W3
self_assembly,F1,S572,12.88,2,2,W15
self_assembly,F1,S572,46.22,2,2,W16
self_assembly,F1,S572,9.29,2,2,W18
self_assembly,F1,S573,0.11,2,2,W10
self_assembly,F1,S573,6.46,2,2,W18
self_assembly,F1,S576,7.91,2,2,W4
self_assembly,F1,S576,0.32,2,2,W19
self_assembly,F1,S581,75.47,2,2,W0
self_assembly,F1,S588,0.6,2,2,W18
self_assembly,F1,S595,0.4,2,2,W15
self_assembly,F1,S608,81.28,2,2,W6
self_assembly,F1,S615,64.24,2,2,W1
self_assembly,F1,S619,0.33,2,2,W1
self_assembly,F1,S621,0.25,2,2,W3
self_assembly,F1,S623,12.48,2,2,W11
self_assembly,F1,S632,12.26,2,2,W10
self_assembly,F1,S643,39.58,2,2,W6
self_assembly,F1,S647,3.33,2,2,W11
self_assembly,F1,S669,2.4,2,2,W15
self_assembly,F1,S672,0.02,2,2,W7
self_assembly,F1,S673,18.81,2,2,W7
self_assembly,F1,S673,143.03,2,2,W8
self_assembly,F1,S674,69.34,2,2,W7
self_assembly,F1,S674,47.88,2,2,W9
self_assembly,F1,S681,1.62,2,2,W19
self_assembly,F1,S700,0.98,2,2,W11
self_assembly,F1,S703,0.18,2,2,W9
self_assembly,F1,S703,0.01,2,2,W15
self_assembly,F1,S704,25.2,2,2,W13
self_assembly,F1,S714,0.1,2,2,W8
self_assembly,F1,S714,1.87,2,2,W13
self_assembly,F1,S716,0.84,2,2,W8
self_assembly,F1,S716,0.16,2,2,W10
self_assembly,F1,S716,70.94,2,2,W12
self_assembly,F1,S716,0.32,2,2,W14
self_assembly,F1,S718,56.73,2,2,W4
self_assembly,F1,S724,23.62,2,2,W0
self_assembly,F1,S724,1.67,2,2,W12
self_assembly,F1,S724,17.48,2,2,W13
self_assembly,F1,S724,6.25,2,2,W14
self_assembly,F1,S727,0.05,2,2,W12
self_assembly,F1,S730,0.09,2,2,W7
self_assembly,F1,S734,94.11,2,2,W18
self_assembly,F1,S741,0.01,2,2,W11
self_assembly,F1,S749,42.28,2,2,W12
self_assembly,F1,S751,330.53,2,2,W12
self_assembly,F1,S751,298.27,2,2,W13
self_assembly,F1,S760,41.79,2,2,W4
self_assembly,F1,S762,42.12,2,2,W17
self_assembly,F1,S763,0.88,2,2,W19
self_assembly,F1,S764,0.05,2,2,W7
self_assembly,F1,S765,0.03,2,2,W5
self_assembly,F1,S766,24.97,2,2,W1
self_assembly,F1,S766,6.81,2,2,W6
self_assembly,F1,S766,19.91,2,2,W9
self_assembly,F1,S766,26.2,2,2,W11
self_assembly,F1,S767,0.01,2,2,W6
self_assembly,F1,S767,1.71,2,2,W19
self_assembly,F1,S773,9.35,2,2,W12
self_assembly,F1,S774,0.01,2,2,W0
self_assembly,F1,S778,0.01,2,2,W13
self_assembly,F1,S781,26.21,2,2,W18
self_assembly,F1,S782,0.05,2,2,W12
self_assembly,F1,S789,1.06,2,2,W19
self_assembly,F1,S790,0.79,2,2,W1
self_assembly,F1,S793,0.05,2,2,W11
self_assembly,F1,S795,0.01,2,2,W3
self_assembly,F1,S796,0.04,2,2,W6
self_assembly,F1,S796,0.02,2,2,W9
self_assembly,F1,S796,0.04,2,2,W18
self_assembly,F1,S797,0.13,2,2,W11
self_assembly,F1,S798,0.01,2,2,W14
self_assembly,F1,S800,0.01,2,2,W19
self_assembly,F1,S801,0.01,2,2,W0
self_assembly,F1,S806,7.14,2,2,W14
self_assembly,F1,S807,2.76,2,2,W2
self_assembly,F1,S808,1.55,2,2,W4
self_assembly,F1,S809,1.07,2,2,W1
self_assembly,F1,S809,25.34,2,2,W6
self_assembly,F1,S810,18.55,2,2,W11
self_assembly,F1,S822,0.17,2,2,W12
self_assembly,F1,S835,0.17,2,2,W0
self_assembly,F1,S835,0.02,2,2,W8
self_assembly,F1,S836,6.92,2,2,W14
self_assembly,F1,S836,4.3,2,2,W17
self_assembly,F1,S839,0.45,2,2,W4
self_assembly,F1,S839,30.71,2,2,W5
self_assembly,F1,S842,0.04,2,2,W1
self_assembly,F1,S846,0.02,2,2,W15
self_assembly,F1,S853,0.04,2,2,W14
self_assembly,F1,S859,28,2,2,W16
self_assembly,F1,S870,0.01,2,2,W1
self_assembly,F1,S875,0.01,2,2,W4
self_assembly,F1,S877,124.02,2,2,W0
self_assembly,F1,S893,0.1,2,2,W5
self_assembly,F1,S894,0.03,2,2,W7
self_assembly,F1,S896,0.72,2,2,W10
self_assembly,F1,S899,0.73,2,2,W12
self_assembly,F1,S901,0.02,2,2,W10
self_assembly,F1,S901,0.03,2,2,W11
self_assembly,F1,S905,29.27,2,2,W19
self_assembly,F1,S908,0.11,2,2,W15
self_assembly,F1,S911,29.23,2,2,W3
self_assembly,F1,S912,0.03,2,2,W12
self_assembly,F1,S915,1.02,2,2,W7
self_assembly,F1,S915,3.16,2,2,W10
self_assembly,F1,S916,34.86,2,2,W9
self_assembly,F1,S917,0.09,2,2,W1
