ExpID,ID,Community,Isolate,SID,K,T_mid,R,CS,maxOD,R16,R24,R48,RUpper,RMid,RLow,R16_water,R24_water,R48_water,RUpper_water,RMid_water,RLow_water,Family,SangerID
11.2.B.1,346,C11R2,5,346_Fumarate,0.0122965256203705,24.5042385564594,0.11336620715276,Fumarate,0.013,0.0048113493117671,0.00797743919304269,0.0061386570318771,0.00695118491294201,0.00577620312922607,0.00693227157494213,0.00160309750670027,0.00208816620739035,0.00104335702072823,0.00163544092354799,0.00233687487433842,0.0014198228610687,Enterobacteriaceae,346
11.2.B.1,346,C11R2,5,346_Gluconate,0.320468646737088,14.3181615983784,0.362141231792271,Gluconate,0.343,0.108802412186412,0.0882385157978965,0.0443391858766535,0.108453120388155,0.114468512615838,0.104469696090669,0.00160312570344116,0.00208819042727978,0.00104336911383556,0.00134304062158794,0.00171381498897078,0.00216129825575499,Enterobacteriaceae,346
11.2.B.1,346,C11R2,5,346_Glycerol,0.303805728268214,19.240231324455,0.239685379534816,Glycerol,0.315,0.0811088374373558,0.0795791376514388,0.0454311054519147,0.0795791376514388,0.0825070833582999,0.0792643730071238,0.00160312570344116,0.00208821464773106,0.00104336911383556,0.00208821464773106,0.00288725245475626,0.00171384721504755,Enterobacteriaceae,346
11.2.B.1,346,C11R2,5,346_L-Arabinose,0.169968781068731,14.2040887778078,0.352793901495278,L-Arabinose,0.202,0.0819822317398923,0.0674105064453935,0.0375546772567074,0.0745001672959409,0.0819822317398923,0.080858399726275,0.00160312570344116,0.00208819042727978,0.00104336911383556,0.0023369052072115,0.00160312570344116,0.00198826615351855,Enterobacteriaceae,346
11.2.B.1,346,C11R2,5,346_L-Glutamine,1365529.04116382,276.430160273743,0.0724546930646897,L-Glutamine,0.096,0.0118146381976551,0.014354217158682901,0.0249571311900791,0.0180693972556971,0.0153686377485713,0.0125039966096485,0.00160312570344116,0.00208819042727978,0.00104335702072823,0.00138189567379306,9.0323967121976e-4,0.0012741368963492,Enterobacteriaceae,346
11.2.B.1,346,C11R2,5,346_L-Leucine,0.00154399362110276,10.2416963157038,0.184024717800899,L-Leucine,0.003,0.00160309750670027,0.00208816620739035,0.00104334492790123,0.00192421779817858,0.00177506200446849,0.00276219379772234,0.00160309750670027,0.00208816620739035,0.00104334492790123,9.741365134394e-4,0.00177506200446849,0.00276219379772234,Enterobacteriaceae,346
11.2.B.1,346,C11R2,5,346_L-Malate,0.0161387084754504,14.7187067653779,0.179879980339242,L-Malate,0.018,0.0160978436053692,0.012285857973887,0.00771391071832442,0.01381123164546,0.0138614360299156,0.014330001605981,0.00160309750670027,0.00208816620739035,0.00104335097427969,0.0012741368963492,0.00272668434707671,0.00306765346263833,Enterobacteriaceae,346
11.2.B.1,346,C11R2,5,346_L-Phenylalanine,0.00242892604115601,8.49727719311883,0.166676095854389,L-Phenylalanine,0.002,0,0.00103103070501911,5.1515386408744e-4,7.5699059290928e-4,9.1421201548143e-4,0.0014255561576942,0.00160309750670027,0.00208816620739035,0.00104335097427969,0.00153314752677153,9.3735906559823e-4,0.00288720615277805,Enterobacteriaceae,346
11.2.B.1,346,C11R2,5,346_Pyruvate,0.252740041471985,23.5608926404376,0.114818213393851,Pyruvate,0.261,0.0853586023019766,0.0576224117142902,0.0414730904722906,0.0657577332139311,0.0803721806331141,0.087786396539641,0.00160309750670027,0.00208816620739035,0.00104336911383556,0.00121192602642667,0.00134302083170182,0.00288715985228488,Enterobacteriaceae,346
11.2.B.1,346,C11R2,5,346_Succinate,267933.105360052,230.365219759014,0.0876203947474235,Succinate,0.047,0.00745776924797702,0.00491798613239673,0.0147201541645067,0.00464801515534158,0.00952011453681699,0.005055870438305,0.00160306931095125,0.00208816620739035,0.00104335702072823,0.00166317946649651,0.00316171531213661,0.00134302083170182,Enterobacteriaceae,346
11.2.B.2,280,C11R2,6,280_2-Ketogluconate,0.360117316199726,15.2453515724698,0.283945575137781,2-Ketogluconate,0.386,0.0912779059583461,0.0736388291420588,0.040048531049159,0.0883560908921441,0.0890381096798939,0.0834517292686027,0,0,4.909175717555e-4,0,0,0.00184794482279011,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_2-Oxoglutarate,0.00935303675642867,35.4660352214597,0.0542920399464766,2-Oxoglutarate,0.005,0.00145567259887284,0,0.00140701343832679,8.6753808330187e-4,0.00118742400334174,0.00150424881602565,0,0,4.9091188180473e-4,0,0.00240278994369523,0.00153964613454803,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_Acetate,557027.106086466,268.635945012216,0.0748541281067336,Acetate,0.042,0.00160309750670027,0.00503683445305465,0.0144609019049694,0.0101801159128572,0.0103806573177493,0.00746444731511298,0,0,4.9090903687882e-4,0.00109934524731593,6.1545351339527e-4,7.694874069064e-4,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_Citrate,0.345172466190903,15.8080474663436,0.22933966688802,Citrate,0.369,0.108515918387653,0.0869565752912141,0.0484517735970838,0.097539119428582,0.107391319009792,0.111272805613545,0,0,4.9091472676363e-4,0,0,0.00159279827532667,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_D-Fructose,0.381923337175166,13.2407451723834,0.392107876856243,D-Fructose,0.397,0.130106872774511,0.0951147458644941,0.0494174464496108,0.0937401982286686,0.132891847768611,0.130861293560308,0,0,4.9092041678034e-4,0,0.00159282822527732,0,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_D-Galactose,0.385435105505444,14.0441498066422,0.280820348901177,D-Galactose,0.412,0.128975532735423,0.0950622813167875,0.0510710361230631,0.108090107250925,0.128975532735423,0.130323167513777,0,0,4.9092041678034e-4,0,0,0.00184794482279011,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_D-Glucose,0.401192735321185,10.4010340941937,0.497949493902907,D-Glucose,0.42,0.143820965598969,0.0995374167033946,0.0505084000915886,0.12388709159544,0.182557247113979,0.183978765449339,0,0,4.9092041678034e-4,0,0.0020086737806293,0,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_D-Lactate,0.273950083629323,41.9585370029978,0.169665584986459,D-Lactate,0.207,0.00728607136092221,0.00992388998535841,0.037125332536817,0.0193101293116245,0.0122363823793543,0.00832914037879009,0,0,4.9091472676363e-4,7.694874069064e-4,0.00182576620063464,0.00109952740942211,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_D-Ribose,0.352212085973812,16.74235753669,0.226886761492229,D-Ribose,0.357,0.104333773462174,0.0824006198697207,0.0468882771915358,0.0854708315768785,0.102258155116282,0.102551168138721,0,0,4.909175717555e-4,0.00102623801459462,0,0,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_ddH20,201.808408202034,1682.86471242497,0.00709053009853966,ddH20,0.002,0,0,4.9090619198587e-4,0,0.00153964613454803,0.00308080414157327,0,0,4.9090619198587e-4,0,0.00153964613454803,0.00308080414157327,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_Fumarate,0.301500129478977,41.761196251096,0.165502168094449,Fumarate,0.226,0.00845507015123173,0.0127510953441771,0.0381929900305978,0.0214780063678126,0.0108699185245387,0.0086447712773488,0,0,4.9091188180473e-4,7.6949439684515e-4,0.00109952740942211,0,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_Gluconate,0.382549554892655,12.6554071094391,0.298223261072557,Gluconate,0.426,0.133668055684616,0.0947291224323057,0.0515282811683369,0.11655676762953,0.139447264882137,0.152591034283507,0,0,4.909175717555e-4,0,0.00159282822527732,0.00200872141226668,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_Glycerol,0.451806431155477,17.0893682003558,0.27393391492165,Glycerol,0.467,0.111626435199246,0.0979398726913677,0.0523867943093512,0.0979398726913677,0.11132859733212,0.110256367254053,0,0,4.909175717555e-4,0,0,0.00159285817635431,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_L-Arabinose,0.34865563613461,12.7742097978397,0.366737304558667,L-Arabinose,0.355,0.128630463309116,0.0936719746685997,0.0474034400120172,0.103445100212027,0.128630463309116,0.134941479078691,0,0,4.909175717555e-4,0.00109954168139949,0,0.00184790451073708,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_L-Glutamine,0.364319526895415,28.7597713537971,0.201047353121806,L-Glutamine,0.381,0.0186009784131527,0.0515753988798716,0.0485410969219453,0.057459450197243,0.0604209669909315,0.0372800462210573,0,0,4.9091188180473e-4,6.5019834265943e-4,8.3947546950389e-4,0.00118418920620542,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_L-Leucine,0.00244792856405234,1.10459099391605,0.161165348278402,L-Leucine,9.9999999999999e-4,0,0,0,9.053673493726e-4,0.00164975150791085,0,0,0,4.9090619198587e-4,0,0,0,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_L-Malate,0.335962102697679,18.4962561790435,0.20816307147498,L-Malate,0.346,0.0933575914707335,0.0847134693705465,0.0482565356044717,0.0916934279629822,0.0937238809869186,0.0936788722096076,0,0,4.9090903687882e-4,0.00118418920620542,0,0.00144336742279982,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_L-Phenylalanine,0.00308136366429664,13.5842105555466,0.144845562777834,L-Phenylalanine,0.004,0.00160309750670027,0.00309435036481245,0.00154609027598648,0.00227189559527718,0.00185157108107967,0.00288720615277805,0,0,4.9090903687882e-4,0,8.7118620534476e-4,0,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_Pyruvate,0.416362022562658,20.7963222497504,0.231242590497237,Pyruvate,0.449,0.0722809673764226,0.0890983074097414,0.0531290253043102,0.0972829448144412,0.0968759201809063,0.0875034408604671,0,0,4.909175717555e-4,0,0,0,Enterobacteriaceae,280
11.2.B.2,280,C11R2,6,280_Succinate,0.332953527176463,39.2891230300899,0.154457625876461,Succinate,0.268,0.0166123426214115,0.0221561820481085,0.042175127076076,0.0308036824896152,0.021364893002986,0.0168928524574777,0,0,4.9091188180473e-4,0,0.00100389650130596,0,Enterobacteriaceae,280
