Community,Isolate1,Isolate2,Isolate1InitialODFreq,Isolate2InitialODFreq,Time,Isolate1MeasuredFreq,ErrorIsolate1MeasuredFreq,RawDataType,Contamination,Fermenter1,Fermenter2,Family1,Family2,Genus1,Genus2,PairFermenter,PairFamily,SeqDifference,SeqLength,PairTreeDistance
C11R2,2,12,95,5,T0,0.739732078795059,0.0775107139830988,ODtoCFU,FALSE,FALSE,TRUE,Moraxellaceae,Enterobacteriaceae,Acinetobacter,Enterobacter,FN,"",93,692,0.379317826202114
C11R2,3,4,5,95,T0,0.022920883608037,0.0069783073247829,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Raoultella,FF,EE,5,523,0.0768567129476869
C11R2,3,4,50,50,T0,0.308299743063905,0.0664477232322778,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Raoultella,FF,EE,5,523,0.0768567129476869
C11R2,3,4,95,5,T0,0.89438715830769,0.0294327802693793,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Raoultella,FF,EE,5,523,0.0768567129476869
C11R2,3,5,5,95,T0,0.0317548206002352,0.00992415038289777,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Salmonella,FF,EE,11,540,0.152923477787714
C11R2,3,5,50,50,T0,0.383906000364026,0.0763431734440541,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Salmonella,FF,EE,11,540,0.152923477787714
C11R2,3,5,95,5,T0,0.922115042912914,0.023181259120206,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Salmonella,FF,EE,11,540,0.152923477787714
C11R2,3,6,5,95,T0,0.0184993933803255,0.00568917010031245,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,6,519,0.11081143032844
C11R2,3,6,50,50,T0,0.263684436186938,0.0608344149897873,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,6,519,0.11081143032844
C11R2,3,6,95,5,T0,0.871863108413958,0.0350044569883192,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,6,519,0.11081143032844
C11R2,3,7,5,95,T0,0.0607724646263282,0.0200040988823344,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,2,656,0.000323886531188639
C11R2,3,7,50,50,T0,0.551446784367386,0.0866879853240269,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,2,656,0.000323886531188639
C11R2,3,7,95,5,T0,0.958946413462155,0.0137970668993182,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,2,656,0.000323886531188639
C11R2,3,8,5,95,T0,0.141969817755384,0.0512580981036777,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Enterobacter,Acinetobacter,FN,"",62,495,0.366341469899682
C11R2,3,8,50,50,T0,0.758672302909683,0.0770416004505191,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Enterobacter,Acinetobacter,FN,"",62,495,0.366341469899682
C11R2,3,8,95,5,T0,0.983533977444512,0.00681462515309376,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Enterobacter,Acinetobacter,FN,"",62,495,0.366341469899682
C11R2,3,9,5,95,T0,0.05,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Enterobacter,Stenotrophomonas,FN,"",110,658,0.412683351006958
C11R2,3,9,50,50,T0,0.5,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Enterobacter,Stenotrophomonas,FN,"",110,658,0.412683351006958
C11R2,3,9,95,5,T0,0.95,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Enterobacter,Stenotrophomonas,FN,"",110,658,0.412683351006958
C11R2,3,10,5,95,T0,0.0886785596871593,0.0641286498362141,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,87,656,0.371929555010142
C11R2,3,10,50,50,T0,0.648980625554008,0.180769308803102,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,87,656,0.371929555010142
C11R2,3,10,95,5,T0,0.972320688587776,0.021356333107531,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,87,656,0.371929555010142
C11R2,3,11,5,95,T0,0.0357335360249663,0.0111972808206832,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,27,657,0.193914955688898
C11R2,3,11,50,50,T0,0.413178966049058,0.0787922296169687,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,27,657,0.193914955688898
C11R2,3,11,95,5,T0,0.930448543791426,0.0210299432690965,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,27,657,0.193914955688898
C11R2,3,12,5,95,T0,0.0499656116896126,0.0162033814506194,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,6,656,0
C11R2,3,12,50,50,T0,0.499818949909476,0.0853365485091166,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,6,656,0
C11R2,3,12,95,5,T0,0.949965589268682,0.0162245173147998,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,6,656,0
C11R2,4,5,5,95,T0,0.0685384129480905,0.0188739832581865,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Salmonella,FF,EE,17,653,0.170764603325959
C11R2,4,5,50,50,T0,0.582994511567999,0.0718738335169791,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Salmonella,FF,EE,17,653,0.170764603325959
C11R2,4,5,95,5,T0,0.963719412506032,0.010336880373557,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Salmonella,FF,EE,17,653,0.170764603325959
C11R2,4,6,5,95,T0,0.0405717903894066,0.0111054878549362,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Enterobacter,FF,EE,10,649,0.128652555866684
C11R2,4,6,50,50,T0,0.445510882708585,0.0704777983691497,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Enterobacter,FF,EE,10,649,0.128652555866684
C11R2,4,6,95,5,T0,0.938521224715523,0.0164615335239515,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Enterobacter,FF,EE,10,649,0.128652555866684
C11R2,4,7,5,95,T0,0.126768206736414,0.0360482223307751,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Enterobacter,FF,EE,3,522,0.0758016998530816
C11R2,4,7,50,50,T0,0.733919063573046,0.0635924995564153,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Enterobacter,FF,EE,3,522,0.0758016998530816
C11R2,4,7,95,5,T0,0.981275808128882,0.00598326366779871,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Enterobacter,FF,EE,3,522,0.0758016998530816
C11R2,4,8,5,95,T0,0.27072554445915,0.0790432495495871,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Raoultella,Acinetobacter,FN,"",79,627,0.384182595437926
C11R2,4,8,50,50,T0,0.875827170105099,0.0435401119515183,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Raoultella,Acinetobacter,FN,"",79,627,0.384182595437926
C11R2,4,8,95,5,T0,0.992593280549815,0.00294334909478557,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Raoultella,Acinetobacter,FN,"",79,627,0.384182595437926
C11R2,4,9,5,95,T0,0.05,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Raoultella,Stenotrophomonas,FN,"",91,639,0.430524476545203
C11R2,4,9,50,50,T0,0.5,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Raoultella,Stenotrophomonas,FN,"",91,639,0.430524476545203
C11R2,4,9,95,5,T0,0.95,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Raoultella,Stenotrophomonas,FN,"",91,639,0.430524476545203
C11R2,4,10,5,95,T0,0.179197005905293,0.115150728406849,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Raoultella,Pseudomonas,FN,EP,77,648,0.389770680548387
C11R2,4,10,50,50,T0,0.805752209667796,0.122533432898201,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Raoultella,Pseudomonas,FN,EP,77,648,0.389770680548387
C11R2,4,10,95,5,T0,0.987470745832013,0.00968604464106179,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Raoultella,Pseudomonas,FN,EP,77,648,0.389770680548387
C11R2,4,11,5,95,T0,0.0767605469436191,0.0211211848935684,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Serratia,FF,EE,16,653,0.211756081227143
C11R2,4,11,50,50,T0,0.612359495506796,0.0707459315350471,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Serratia,FF,EE,16,653,0.211756081227143
C11R2,4,11,95,5,T0,0.967757002108723,0.00929967132967926,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Serratia,FF,EE,16,653,0.211756081227143
C11R2,4,12,5,95,T0,0.105544454149865,0.0298142725708792,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Enterobacter,FF,EE,7,522,0.0762089398853097
C11R2,4,12,50,50,T0,0.691545799033059,0.0673661418100827,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Enterobacter,FF,EE,7,522,0.0762089398853097
C11R2,4,12,95,5,T0,0.977062891945097,0.00707768480856914,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Enterobacter,FF,EE,7,522,0.0762089398853097
C11R2,5,6,5,95,T0,0.0293594178008262,0.0084771131950358,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Enterobacter,FF,EE,14,651,0.11139486798175
C11R2,5,6,50,50,T0,0.364959150814003,0.0689426571508065,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Enterobacter,FF,EE,14,651,0.11139486798175
C11R2,5,6,95,5,T0,0.916102703085977,0.0228630534221148,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Enterobacter,FF,EE,14,651,0.11139486798175
C11R2,5,7,5,95,T0,0.0940703158790859,0.0286647846180416,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Enterobacter,FF,EE,9,539,0.151868464693109
C11R2,5,7,50,50,T0,0.663631520317722,0.0750833926580243,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Enterobacter,FF,EE,9,539,0.151868464693109
C11R2,5,7,95,5,T0,0.974016304815495,0.00851272747486887,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Enterobacter,FF,EE,9,539,0.151868464693109
C11R2,5,8,5,95,T0,0.209817972623555,0.0678291116377757,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Salmonella,Acinetobacter,FN,"",73,630,0.381420859331487
C11R2,5,8,50,50,T0,0.83457656149002,0.0564819293051646,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Salmonella,Acinetobacter,FN,"",73,630,0.381420859331487
C11R2,5,8,95,5,T0,0.989675475300414,0.00418031656687092,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Salmonella,Acinetobacter,FN,"",73,630,0.381420859331487
C11R2,5,9,5,95,T0,0.05,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Salmonella,Stenotrophomonas,FN,"",91,656,0.427762740438763
C11R2,5,9,50,50,T0,0.5,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Salmonella,Stenotrophomonas,FN,"",91,656,0.427762740438763
C11R2,5,9,95,5,T0,0.95,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Salmonella,Stenotrophomonas,FN,"",91,656,0.427762740438763
C11R2,5,10,5,95,T0,0.135067628162792,0.091987475351009,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Salmonella,Pseudomonas,FN,EP,73,654,0.387008944441947
C11R2,5,10,50,50,T0,0.747922590011934,0.148451931622932,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Salmonella,Pseudomonas,FN,EP,73,654,0.387008944441947
C11R2,5,10,95,5,T0,0.982570402652332,0.013484855796079,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Salmonella,Pseudomonas,FN,EP,73,654,0.387008944441947
C11R2,5,11,5,95,T0,0.0561322142424508,0.0164085382819342,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Serratia,FF,EE,25,655,0.208994345120703
C11R2,5,11,50,50,T0,0.530502764057442,0.0771377998227969,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Serratia,FF,EE,25,655,0.208994345120703
C11R2,5,11,95,5,T0,0.955493883626103,0.013170254496729,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Serratia,FF,EE,25,655,0.208994345120703
C11R2,5,12,5,95,T0,0.0778329617153175,0.023459558587971,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Enterobacter,FF,EE,13,539,0.152275704725337
C11R2,5,12,50,50,T0,0.615922695782796,0.0773199450901188,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Enterobacter,FF,EE,13,539,0.152275704725337
C11R2,5,12,95,5,T0,0.968222905254879,0.0100562538136776,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Enterobacter,FF,EE,13,539,0.152275704725337
C11R2,6,7,5,95,T0,0.153032079116379,0.0424231246288689,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,6,518,0.109756417233834
C11R2,6,7,50,50,T0,0.774417244548416,0.0571786799565752,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,6,518,0.109756417233834
C11R2,6,7,95,5,T0,0.984900257814117,0.00486760127113585,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,6,518,0.109756417233834
C11R2,6,8,5,95,T0,0.316020884858477,0.0868295071932216,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Enterobacter,Acinetobacter,FN,"",77,629,0.339308811872212
C11R2,6,8,50,50,T0,0.897736143637783,0.0368790382594632,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Enterobacter,Acinetobacter,FN,"",77,629,0.339308811872212
C11R2,6,8,95,5,T0,0.994040307538329,0.00237977859986335,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Enterobacter,Acinetobacter,FN,"",77,629,0.339308811872212
C11R2,6,9,5,95,T0,0.05,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Enterobacter,Stenotrophomonas,FN,"",91,642,0.385650692979489
C11R2,6,9,50,50,T0,0.5,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Enterobacter,Stenotrophomonas,FN,"",91,642,0.385650692979489
C11R2,6,9,95,5,T0,0.95,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Enterobacter,Stenotrophomonas,FN,"",91,642,0.385650692979489
C11R2,6,10,5,95,T0,0.213665288680384,0.131650430284541,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,79,651,0.344896896982673
C11R2,6,10,50,50,T0,0.837734474594791,0.106515671603783,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,79,651,0.344896896982673
C11R2,6,10,95,5,T0,0.989908371181661,0.0078277532452768,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,79,651,0.344896896982673
C11R2,6,11,5,95,T0,0.0937764443418726,0.0254817898467442,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,19,651,0.166882297661429
C11R2,6,11,50,50,T0,0.662860250135944,0.0670089415087109,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,19,651,0.166882297661429
C11R2,6,11,95,5,T0,0.973928766662462,0.00761359184910531,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,19,651,0.166882297661429
C11R2,6,12,5,95,T0,0.128056007276536,0.0354541250426071,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,8,518,0.110163657266062
C11R2,6,12,50,50,T0,0.736174932657266,0.0616701931281781,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,8,518,0.110163657266062
C11R2,6,12,95,5,T0,0.981487452606767,0.00576938021396712,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,8,518,0.110163657266062
C11R2,7,8,5,95,T0,0.118622190081955,0.0450924636999443,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Enterobacter,Acinetobacter,FN,"",61,495,0.365286456805076
C11R2,7,8,50,50,T0,0.718876635444346,0.0871620075692476,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Enterobacter,Acinetobacter,FN,"",61,495,0.365286456805076
C11R2,7,8,95,5,T0,0.979833012006679,0.00852253946914082,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Enterobacter,Acinetobacter,FN,"",61,495,0.365286456805076
C11R2,7,9,5,95,T0,0.05,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Enterobacter,Stenotrophomonas,FN,"",115,760,0.411628337912353
C11R2,7,9,50,50,T0,0.5,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Enterobacter,Stenotrophomonas,FN,"",115,760,0.411628337912353
C11R2,7,9,95,5,T0,0.95,,OD,FALSE,TRUE,FALSE,Enterobacteriaceae,Xanthomonadaceae,Enterobacter,Stenotrophomonas,FN,"",115,760,0.411628337912353
C11R2,7,10,5,95,T0,0.0733457776669442,0.0543151059587334,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,93,758,0.370874541915537
C11R2,7,10,50,50,T0,0.600618637196312,0.191696596982201,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,93,758,0.370874541915537
C11R2,7,10,95,5,T0,0.966186031492579,0.0261086672198184,ODtoCFU,FALSE,TRUE,FALSE,Enterobacteriaceae,Pseudomonadaceae,Enterobacter,Pseudomonas,FN,EP,93,758,0.370874541915537
C11R2,7,11,5,95,T0,0.029261170774,0.0096140318028317,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,25,703,0.192859942594293
C11R2,7,11,50,50,T0,0.364159201954399,0.0783702321409582,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,25,703,0.192859942594293
C11R2,7,11,95,5,T0,0.915836915075655,0.0260886282717119,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Serratia,FF,EE,25,703,0.192859942594293
C11R2,7,12,5,95,T0,0.0410250855535512,0.0139356836601125,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,4,716,-0.000323886531188639
C11R2,7,12,50,50,T0,0.448374089008917,0.0876106095891231,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,4,716,-0.000323886531188639
C11R2,7,12,95,5,T0,0.939186185463578,0.0202313786482472,ODtoCFU,FALSE,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Enterobacter,FF,EE,4,716,-0.000323886531188639
C11R2,8,9,5,95,T0,0.05,,OD,FALSE,FALSE,FALSE,Moraxellaceae,Xanthomonadaceae,Acinetobacter,Stenotrophomonas,NN,"",84,635,0.387624193499549
C11R2,8,9,50,50,T0,0.5,,OD,FALSE,FALSE,FALSE,Moraxellaceae,Xanthomonadaceae,Acinetobacter,Stenotrophomonas,NN,"",84,635,0.387624193499549
C11R2,8,9,95,5,T0,0.95,,OD,FALSE,FALSE,FALSE,Moraxellaceae,Xanthomonadaceae,Acinetobacter,Stenotrophomonas,NN,"",84,635,0.387624193499549
C11R2,8,10,5,95,T0,0.0300234916633243,0.0242410221899792,ODtoCFU,FALSE,FALSE,FALSE,Moraxellaceae,Pseudomonadaceae,Acinetobacter,Pseudomonas,NN,"",71,631,0.346870397502732
C11R2,8,10,50,50,T0,0.370318021201413,0.194099593481111,ODtoCFU,FALSE,FALSE,FALSE,Moraxellaceae,Pseudomonadaceae,Acinetobacter,Pseudomonas,NN,"",71,631,0.346870397502732
C11R2,8,10,95,5,T0,0.917857472112104,0.0627583946931608,ODtoCFU,FALSE,FALSE,FALSE,Moraxellaceae,Pseudomonadaceae,Acinetobacter,Pseudomonas,NN,"",71,631,0.346870397502732
C11R2,8,11,5,95,T0,0.0116504430792878,0.00473080147429045,ODtoCFU,FALSE,FALSE,TRUE,Moraxellaceae,Enterobacteriaceae,Acinetobacter,Serratia,FN,"",73,631,0.359392323995298
C11R2,8,11,50,50,T0,0.182985003821522,0.0614224643099884,ODtoCFU,FALSE,FALSE,TRUE,Moraxellaceae,Enterobacteriaceae,Acinetobacter,Serratia,FN,"",73,631,0.359392323995298
C11R2,8,11,95,5,T0,0.809719059398345,0.0633011151258325,ODtoCFU,FALSE,FALSE,TRUE,Moraxellaceae,Enterobacteriaceae,Acinetobacter,Serratia,FN,"",73,631,0.359392323995298
C11R2,8,12,5,95,T0,0.016454298313904,0.00686056877926902,ODtoCFU,FALSE,FALSE,TRUE,Moraxellaceae,Enterobacteriaceae,Acinetobacter,Enterobacter,FN,"",65,499,0.365693696837304
C11R2,8,12,50,50,T0,0.24119512906519,0.0775862665570765,ODtoCFU,FALSE,FALSE,TRUE,Moraxellaceae,Enterobacteriaceae,Acinetobacter,Enterobacter,FN,"",65,499,0.365693696837304
C11R2,8,12,95,5,T0,0.857941941340687,0.0516666122181887,ODtoCFU,FALSE,FALSE,TRUE,Moraxellaceae,Enterobacteriaceae,Acinetobacter,Enterobacter,FN,"",65,499,0.365693696837304
C11R2,9,10,5,95,T0,0.05,,OD,FALSE,FALSE,FALSE,Xanthomonadaceae,Pseudomonadaceae,Stenotrophomonas,Pseudomonas,NN,"",106,945,0.370910646194819
C11R2,9,10,50,50,T0,0.5,,OD,FALSE,FALSE,FALSE,Xanthomonadaceae,Pseudomonadaceae,Stenotrophomonas,Pseudomonas,NN,"",106,945,0.370910646194819
C11R2,9,10,95,5,T0,0.95,,OD,FALSE,FALSE,FALSE,Xanthomonadaceae,Pseudomonadaceae,Stenotrophomonas,Pseudomonas,NN,"",106,945,0.370910646194819
C11R2,9,11,5,95,T0,0.05,,OD,FALSE,FALSE,TRUE,Xanthomonadaceae,Enterobacteriaceae,Stenotrophomonas,Serratia,FN,"",129,878,0.405734205102575
C11R2,9,11,50,50,T0,0.5,,OD,FALSE,FALSE,TRUE,Xanthomonadaceae,Enterobacteriaceae,Stenotrophomonas,Serratia,FN,"",129,878,0.405734205102575
C11R2,9,11,95,5,T0,0.95,,OD,FALSE,FALSE,TRUE,Xanthomonadaceae,Enterobacteriaceae,Stenotrophomonas,Serratia,FN,"",129,878,0.405734205102575
C11R2,9,12,5,95,T0,0.05,,OD,FALSE,FALSE,TRUE,Xanthomonadaceae,Enterobacteriaceae,Stenotrophomonas,Enterobacter,FN,"",114,718,0.412035577944581
C11R2,9,12,50,50,T0,0.5,,OD,FALSE,FALSE,TRUE,Xanthomonadaceae,Enterobacteriaceae,Stenotrophomonas,Enterobacter,FN,"",114,718,0.412035577944581
C11R2,9,12,95,5,T0,0.95,,OD,FALSE,FALSE,TRUE,Xanthomonadaceae,Enterobacteriaceae,Stenotrophomonas,Enterobacter,FN,"",114,718,0.412035577944581
C11R2,10,11,5,95,T0,0.0196498618729932,0.0151856369407477,ODtoCFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,110,884,0.364980409105758
C11R2,10,11,50,50,T0,0.275798228041795,0.157450248697332,ODtoCFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,110,884,0.364980409105758
C11R2,10,11,95,5,T0,0.878578625725469,0.0840945931352279,ODtoCFU,FALSE,FALSE,TRUE,Pseudomonadaceae,Enterobacteriaceae,Pseudomonas,Serratia,FN,EP,110,884,0.364980409105758
