Community,Replicate,Metric,HierarchyScore
W3,738,h2,0.7571577252830667
W3,739,h1,1
W3,739,h2,0.6641425878547096
W3,740,h1,1
W3,740,h2,0.6696545970347011
W3,741,h1,1
W3,741,h2,0.7567967359321074
W3,742,h1,0
W3,742,h2,0.6026932818324634
W3,743,h1,1
W3,743,h2,0.5119844832864779
W3,744,h1,1
W3,744,h2,0.5939693605363536
W3,745,h1,1
W3,745,h2,0.6897903464822023
W3,746,h1,1
W3,746,h2,0.6695497041802149
W3,747,h1,0.6666666666666666
W3,747,h2,0.5679400339359508
W3,748,h1,1
W3,748,h2,0.6825575323849622
W3,749,h1,0.6666666666666666
W3,749,h2,0.7571577252830667
W3,750,h1,0.6666666666666666
W3,750,h2,0.574944360453889
W3,751,h1,1
W3,751,h2,0.7588182635303853
W3,752,h1,0.6666666666666666
W3,752,h2,0.602648207584796
W3,753,h1,1
W3,753,h2,0.6697536961338002
W3,754,h1,1
W3,754,h2,0.7843669230587789
W3,755,h1,1
W3,755,h2,0.6005186302836548
W3,756,h1,1
W3,756,h2,0.5768333862805095
W3,757,h1,1
W3,757,h2,0.5863712855641217
W3,758,h1,1
W3,758,h2,0.6642957118052404
W3,759,h1,1
W3,759,h2,0.7583570604046713
W3,760,h1,1
W3,760,h2,0.6808429692862119
W3,761,h1,1
W3,761,h2,0.600438995130851
W3,762,h1,1
W3,762,h2,0.682707499487116
W3,763,h1,1
W3,763,h2,0.49957731196706723
W3,764,h1,1
W3,764,h2,0.6724872400312694
W3,765,h1,0.6666666666666666
W3,765,h2,0.6826566314840613
W3,766,h1,1
W3,766,h2,0.7696200361295646
W3,767,h1,0.6666666666666666
W3,767,h2,0.6681440258895363
W3,768,h1,1
W3,768,h2,0.6680391330350499
W3,769,h1,1
W3,769,h2,0.7641425878547096
W3,770,h1,0.6666666666666666
W3,770,h2,0.6735674493129596
W3,771,h1,1
W3,771,h2,0.43787893974356823
W3,772,h1,0.6666666666666666
W3,772,h2,0.676772004934924
W3,773,h1,1
W3,773,h2,0.5952991988138168
W3,774,h1,0.6666666666666666
W3,774,h2,0.7829103767650456
W3,775,h1,1
W3,775,h2,0.7642957118052404
W3,776,h1,1
W3,776,h2,0.7676287979123906
W3,777,h1,1
W3,777,h2,0.6638150447332312
W3,778,h1,1
W3,778,h2,0.6679940587873825
W3,779,h1,1
W3,779,h2,0.6771986471555015
W3,780,h1,0.6666666666666666
W3,780,h2,0.6636273598775639
W3,781,h1,1
W3,781,h2,0.6497127742613654
W3,782,h1,1
W3,782,h2,0.6122852059675072
W3,783,h1,1
W3,783,h2,0.6881686406640528
W3,784,h1,0.6666666666666666
W3,784,h2,0.6757766617669047
W3,785,h1,0.6666666666666666
W3,785,h2,0.5877932709527185
W3,786,h1,1
W3,786,h2,0.5876156949333937
W3,787,h1,1
W3,787,h2,0.6822913706090694
W3,788,h1,1
W3,788,h2,0.6619516292079828
W3,789,h1,1
W3,789,h2,0.688441044258444
W3,790,h1,0.6666666666666666
W3,790,h2,0.6679400339359508
W3,791,h1,1
W3,791,h2,0.6004930199822827
W3,792,h1,0.6666666666666666
W3,792,h2,0.656493644879423
W3,793,h1,1
W3,793,h2,0.6939498965900585
W3,794,h1,0.6666666666666666
W3,794,h2,0.5679940587873825
W3,795,h1,0.6666666666666666
W3,795,h2,0.6824075652828085
W3,796,h1,0
W3,796,h2,0.6809960932367427
W3,797,h1,0.6666666666666666
W3,797,h2,0.6696200361295647
W3,798,h1,1
W3,798,h2,0.5783765456601383
W3,799,h1,1
W3,799,h2,0.6771446223040698
W3,800,h1,1
W3,800,h2,0.6695151432750784
W3,801,h1,1
W3,801,h2,0.6751576556109284
W3,802,h1,1
W3,802,h2,0.6140899175615924
W3,803,h1,1
W3,803,h2,0.6642957118052404
W3,804,h1,0.6666666666666666
W3,804,h2,0.5974738503626253
W3,805,h1,0.6666666666666666
W3,805,h2,0.6843669230587789
W3,806,h1,1
W3,806,h2,0.7457653610779704
W3,807,h1,1
W3,807,h2,0.6768874111319412
W3,808,h1,1
W3,808,h2,0.7566630759278719
W3,809,h1,1
W3,809,h2,0.5878818567092865
W3,810,h1,1
W3,810,h2,0.5859746206323703
W3,811,h1,1
W3,811,h2,0.8587223212796632
W3,812,h1,1
W3,812,h2,0.5954259068300869
W3,813,h1,1
W3,813,h2,0.7690853442061238
W3,814,h1,0.6666666666666666
W3,814,h2,0.6006880613321037
W3,815,h1,0.6666666666666666
W3,815,h2,0.6773486142576552
W3,816,h1,1
W3,816,h2,0.7011376364396311
W3,817,h1,1
W3,817,h2,0.5934886934643444
W3,818,h1,1
W3,818,h2,0.5953982979129159
W3,819,h1,0.6666666666666666
W3,819,h2,0.5941030205405892
W3,820,h1,0.6666666666666666
W3,820,h2,0.5771446223040698
W3,821,h1,0.6666666666666666
W3,821,h2,0.6875002887363764
W3,822,h1,0.6666666666666666
W3,822,h2,0.7583570604046713
W3,823,h1,1
W3,823,h2,0.7564936448794229
W3,824,h1,1
W3,824,h2,0.5929777370112315
W3,825,h1,0.6666666666666666
W3,825,h2,0.6007502311544113
W3,826,h1,1
W3,826,h2,0.6748200036531075
W3,827,h1,1
W3,827,h2,0.681200085190328
W3,828,h1,1
W3,828,h2,0.5810664251860925
W3,829,h1,1
W3,829,h2,0.5881298082348837
W3,830,h1,1
W3,830,h2,0.49546046773522334
W3,831,h1,1
W3,831,h2,0.6007847920595477
W3,832,h1,1
W3,832,h2,0.6824075652828085
W3,833,h1,1
W3,833,h2,0.5900565082580952
W3,834,h1,1
W3,834,h2,0.586320417561067
W3,835,h1,0.6666666666666666
W3,835,h2,0.6825066643819077
W3,836,h1,1
W3,836,h2,0.7513387516035476
W3,837,h1,1
W3,837,h2,0.8511693205550986
W3,838,h1,1
W3,838,h2,0.7696005721832695
W3,839,h1,0.6666666666666666
W3,839,h2,0.5848821510359246
W3,840,h1,0.6666666666666666
W3,840,h2,0.5938990285870038
W3,841,h1,1
W3,841,h2,0.6490141329525853
W3,842,h1,0.6666666666666666
W3,842,h2,0.7639926207525559
W3,843,h1,1
W3,843,h2,0.7637804838280947
W3,844,h1,1
W3,844,h2,0.6745087676295473
W3,845,h1,1
W3,845,h2,0.6695497041802149
W3,846,h1,0.6666666666666666
W3,846,h2,0.7772526720069332
W3,847,h1,0.6666666666666666
W3,847,h2,0.5826115572363939
W3,848,h1,1
W3,848,h2,0.682707499487116
W3,849,h1,0
W3,849,h2,0.4955758739322406
W3,850,h1,1
W3,850,h2,0.5930391183568171
W3,851,h1,1
W3,851,h2,0.6619170683028464
W3,852,h1,1
W3,852,h2,0.6934346686129128
W3,853,h1,1
W3,853,h2,0.58746572783124
W3,854,h1,1
W3,854,h2,0.5014407274923156
W3,855,h1,1
W3,855,h2,0.675112581363261
W3,856,h1,0.6666666666666666
W3,856,h2,0.5681440258895362
W3,857,h1,0.6666666666666666
W3,857,h2,0.6752625484654147
W3,858,h1,1
W3,858,h2,0.595228866864467
W3,859,h1,1
W3,859,h2,0.581100986091229
W3,860,h1,1
W3,860,h2,0.5878923700518176
W3,861,h1,1
W3,861,h2,0.6811009860912289
W3,862,h1,1
W3,862,h2,0.7639926207525559
W3,863,h1,0.6666666666666666
W3,863,h2,0.6753616475645138
W3,864,h1,1
W3,864,h2,0.5265825177891941
W3,865,h1,0.6666666666666666
W3,865,h2,0.6696996712823685
W3,866,h1,1
W3,866,h2,0.5865049455683572
W3,867,h1,0.6666666666666666
W3,867,h2,0.6755726698133193
W3,868,h1,1
W3,868,h2,0.6638150447332312
W3,869,h1,1
W3,869,h2,0.7621047531585136
W3,870,h1,0.6666666666666666
W3,870,h2,0.8508235236264019
W3,871,h1,1
W3,871,h2,0.6143436628425767
W3,872,h1,0.6666666666666666
W3,872,h2,0.6811460603388964
W3,873,h1,1
W3,873,h2,0.6005726551350865
W3,874,h1,1
W3,874,h2,0.6827063848114603
W3,875,h1,0
W3,875,h2,0.6212131192172023
W3,876,h1,1
W3,876,h2,0.6825229714798258
W3,877,h1,0.6666666666666666
W3,877,h2,0.6748118586822317
W3,878,h1,0.6666666666666666
W3,878,h2,0.5859205957809387
W3,879,h1,1
W3,879,h2,0.6672608565734659
W3,880,h1,1
W3,880,h2,0.6846781590823392
W3,881,h1,0.6666666666666666
W3,881,h2,0.6071108487453366
W3,882,h1,0
W3,882,h2,0.6657848463334375
W3,883,h1,0.6666666666666666
W3,883,h2,0.688699061063461
W3,884,h1,1
W3,884,h2,0.49516553880958125
W3,885,h1,0.6666666666666666
W3,885,h2,0.7626351735579218
W3,886,h1,0.6666666666666666
W3,886,h2,0.5933593049841417
W3,887,h1,1
W3,887,h2,0.7831675879371742
W3,888,h1,1
W3,888,h2,0.588529630015012
W3,889,h1,1
W3,889,h2,0.6695842650853513
W3,890,h1,0.6666666666666666
W3,890,h2,0.6620864993512954
W3,891,h1,1
W3,891,h2,0.7568312968372438
W3,892,h1,1
W3,892,h2,0.6821922715099703
W3,893,h1,0.6666666666666666
W3,893,h2,0.758872288381817
W3,894,h1,0.6666666666666666
W3,894,h2,0.6810664251860925
W3,895,h1,0.6666666666666666
W3,895,h2,0.673516581309905
W3,896,h1,1
W3,896,h2,0.6820077435026801
W3,897,h1,0.6666666666666666
W3,897,h2,0.6012712964438666
W3,898,h1,1
W3,898,h2,0.5876697197848254
W3,899,h1,0.6666666666666666
W3,899,h2,0.851373312508684
W3,900,h1,1
W3,900,h2,0.5880963620054029
W3,901,h1,0.6666666666666666
W3,901,h2,0.57521168046236
W3,902,h1,0.6666666666666666
W3,902,h2,0.682246296361402
W3,903,h1,1
W3,903,h2,0.6885459371129302
W3,904,h1,1
W3,904,h2,0.5251259714954608
W3,905,h1,0.6666666666666666
W3,905,h2,0.6133764913862485
W3,906,h1,1
W3,906,h2,0.49901700974225416
W3,907,h1,1
W3,907,h2,0.8442547899328056
W3,908,h1,1
W3,908,h2,0.43787893974356823
W3,909,h1,1
W3,909,h2,0.5808624332325072
W3,910,h1,1
W3,910,h2,0.7457653610779704
W3,911,h1,1
W3,911,h2,0.68111149943376
W3,912,h1,1
W3,912,h2,0.6770373782340949
W3,913,h1,1
W3,913,h2,0.6694506050811158
W3,914,h1,0
W3,914,h2,0.6820077435026801
W3,915,h1,0.6666666666666666
W3,915,h2,0.682707499487116
W3,916,h1,1
W3,916,h2,0.5750076885087747
W3,917,h1,1
W3,917,h2,0.7586682964282315
W3,918,h1,0.6666666666666666
W3,918,h2,0.6752279875602782
W3,919,h1,1
W3,919,h2,0.7642957118052404
W3,920,h1,1
W3,920,h2,0.6082215981103731
W3,921,h1,1
W3,921,h2,0.6643302727103768
W3,922,h1,1
W3,922,h2,0.7642416869538087
W3,923,h1,1
W3,923,h2,0.7457653610779704
W3,924,h1,1
W3,924,h2,0.5790254336415195
W3,925,h1,1
W3,925,h2,0.5748903356024574
W3,926,h1,1
W3,926,h2,0.6861867575568315
W3,927,h1,1
W3,927,h2,0.6820617683541118
W3,928,h1,1
W3,928,h2,0.6682085640834988
W3,929,h1,1
W3,929,h2,0.6825229714798258
W3,930,h1,1
W3,930,h2,0.49834713558322324
W3,931,h1,0.6666666666666666
W3,931,h2,0.6883683610936054
W3,932,h1,1
W3,932,h2,0.6117354170852252
W3,933,h1,1
W3,933,h2,0.7508235236264019
W3,934,h1,1
W3,934,h2,0.6680585969813452
W3,935,h1,0.6666666666666666
W3,935,h2,0.6641262807567914
W3,936,h1,1
W3,936,h2,0.6958133121153067
W3,937,h1,1
W3,937,h2,0.5861937095447969
W3,938,h1,0.6666666666666666
W3,938,h2,0.6752268728846226
W3,939,h1,1
W3,939,h2,0.6879809558083857
W3,940,h1,1
W3,940,h2,0.5860542557851742
W3,941,h1,1
W3,941,h2,0.5066406950158584
W3,942,h1,1
W3,942,h2,0.7639304509302485
W3,943,h1,1
W3,943,h2,0.6750076885087747
W3,944,h1,0.6666666666666666
W3,944,h2,0.693808091614947
W3,945,h1,1
W3,945,h2,0.5736020102180961
W3,946,h1,1
W3,946,h2,0.6010673044902812
W3,947,h1,1
W3,947,h2,0.6901556073571943
W3,948,h1,1
W3,948,h2,0.6682431249886353
W3,949,h1,1
W3,949,h2,0.580136183006556
W3,950,h1,1
W3,950,h2,0.6617834082986108
W3,951,h1,0.6666666666666666
W3,951,h2,0.59330528013271
W3,952,h1,0.6666666666666666
W3,952,h2,0.776867947185646
W3,953,h1,0
W3,953,h2,0.7717752237320781
W3,954,h1,1
W3,954,h2,0.7719792156856634
W3,955,h1,1
W3,955,h2,0.5824721034767711
W3,956,h1,1
W3,956,h2,0.6086214198905016
W3,957,h1,1
W3,957,h2,0.6774372000142233
W3,958,h1,1
W3,958,h2,0.7702646525869131
W3,959,h1,1
W3,959,h2,0.6882797753370374
W3,960,h1,0.6666666666666666
W3,960,h2,0.593708992515848
W3,961,h1,1
W3,961,h2,0.7694160441759793
W3,962,h1,1
W3,962,h2,0.6641966127061413
W3,963,h1,1
W3,963,h2,0.6694160441759793
W3,964,h1,1
W3,964,h2,0.6134755904853476
W3,965,h1,1
W3,965,h2,0.6672954174786023
W3,966,h1,1
W3,966,h2,0.508122499011274
W3,967,h1,1
W3,967,h2,0.6821414035069157
W3,968,h1,1
W3,968,h2,0.6823962634635556
W3,969,h1,1
W3,969,h2,0.6771986471555015
W3,970,h1,1
W3,970,h2,0.6767342871814104
W3,971,h1,0.6666666666666666
W3,971,h2,0.6809960932367427
W3,972,h1,1
W3,972,h2,0.7572117501344983
W3,973,h1,1
W3,973,h2,0.6756880760103365
W3,974,h1,1
W3,974,h2,0.6006880613321037
W3,975,h1,1
W3,975,h2,0.6888835890707512
W3,976,h1,1
W3,976,h2,0.6131919633789583
W3,977,h1,0.6666666666666666
W3,977,h2,0.6805317332626517
W3,978,h1,0
W3,978,h2,0.7564590839742865
W3,979,h1,1
W3,979,h2,0.5941193276385074
W3,980,h1,1
W3,980,h2,0.6895412802809495
W3,981,h1,1
W3,981,h2,0.6768874111319412
W3,982,h1,0.6666666666666666
W3,982,h2,0.7637804838280947
W3,983,h1,1
W3,983,h2,0.5619516292079828
W3,984,h1,1
W3,984,h2,0.6679400339359508
W3,985,h1,1
W3,985,h2,0.6820963292592482
W3,986,h1,1
W3,986,h2,0.5901556073571943
W3,987,h1,1
W3,987,h2,0.8586682964282315
W3,988,h1,1
W3,988,h2,0.5935050005622626
W3,989,h1,1
W3,989,h2,0.5887336219685975
W3,990,h1,1
W3,990,h2,0.5957635587879078
W3,991,h1,1
W3,991,h2,0.6619516292079828
W3,992,h1,1
W3,992,h2,0.6897903464822023
W3,993,h1,0.6666666666666666
W3,993,h2,0.7566467688299537
W3,994,h1,0.6666666666666666
W3,994,h2,0.5823962634635557
W3,995,h1,0.6666666666666666
W3,995,h2,0.5881686406640528
W3,996,h1,0.6666666666666666
W3,996,h2,0.6733634573593742
W3,997,h1,1
W3,997,h2,0.6143436628425767
W3,998,h1,1
W3,998,h2,0.7757226369154729
W3,999,h1,1
W3,999,h2,0.5675790445849916
W3,1000,h1,1
W3,1000,h2,0.6759266288690584
W4,1,h1,1
W4,1,h2,0.5
W4,2,h1,1
W4,2,h2,0.5433699501770815
W4,3,h1,1
W4,3,h2,0.7899633831562519
W4,4,h1,1
W4,4,h2,0.5115652830899565
W4,5,h1,1
W4,5,h2,0.5433699501770815
W4,6,h1,1
W4,6,h2,0.7581587160691269
W4,7,h1,1
W4,7,h2,0.8015286662462083
W4,8,h1,1
W4,8,h2,0.5115652830899565
W4,9,h1,1
W4,9,h2,0.5433699501770815
W4,10,h1,1
W4,10,h2,0.7899633831562519
W4,11,h1,1
W4,11,h2,0.7899633831562519
W4,12,h1,1
W4,12,h2,0.7899633831562519
W4,13,h1,1
W4,13,h2,0.7581587160691269
W4,14,h1,1
W4,14,h2,0.7581587160691269
W4,15,h1,1
W4,15,h2,0.7899633831562519
W4,16,h1,1
W4,16,h2,0.7581587160691269
W4,17,h1,1
W4,17,h2,0.7899633831562519
W4,18,h1,1
W4,18,h2,0.5433699501770815
W4,19,h1,1
W4,19,h2,0.5433699501770815
W4,20,h1,1
W4,20,h2,0.8015286662462083
W4,21,h1,1
W4,21,h2,0.7899633831562519
W4,22,h1,1
W4,22,h2,0.7899633831562519
W4,23,h1,1
W4,23,h2,0.7899633831562519
W4,24,h1,1
W4,24,h2,0.8015286662462083
W4,25,h1,1
W4,25,h2,0.8015286662462083
W4,26,h1,1
W4,26,h2,0.8015286662462083
W4,27,h1,1
W4,27,h2,0.7581587160691269
W4,28,h1,1
W4,28,h2,0.8015286662462083
W4,29,h1,1
W4,29,h2,0.7899633831562519
W4,30,h1,1
W4,30,h2,0.7899633831562519
W4,31,h1,1
W4,31,h2,0.5318046670871249
W4,32,h1,1
W4,32,h2,0.7899633831562519
W4,33,h1,1
W4,33,h2,0.8015286662462083
W4,34,h1,1
W4,34,h2,0.5318046670871249
W4,35,h1,1
W4,35,h2,0.8015286662462083
W4,36,h1,1
W4,36,h2,0.5115652830899565
W4,37,h1,1
W4,37,h2,0.8015286662462083
W4,38,h1,1
W4,38,h2,0.8015286662462083
W4,39,h1,1
W4,39,h2,0.8015286662462083
W4,40,h1,1
W4,40,h2,0.7899633831562519
W4,41,h1,1
W4,41,h2,0.8015286662462083
W4,42,h1,1
W4,42,h2,0.8015286662462083
W4,43,h1,1
W4,43,h2,0.5433699501770815
W4,44,h1,1
W4,44,h2,0.8015286662462083
W4,45,h1,1
W4,45,h2,0.7899633831562519
W4,46,h1,1
W4,46,h2,0.5318046670871249
W4,47,h1,1
W4,47,h2,0.8015286662462083
W4,48,h1,1
W4,48,h2,0.5433699501770815
W4,49,h1,1
W4,49,h2,0.8015286662462083
W4,50,h1,1
W4,50,h2,0.5433699501770815
W4,51,h1,1
W4,51,h2,0.7899633831562519
W4,52,h1,1
W4,52,h2,0.7581587160691269
W4,53,h1,1
W4,53,h2,0.5115652830899565
W4,54,h1,1
W4,54,h2,0.7581587160691269
W4,55,h1,1
W4,55,h2,0.8015286662462083
W4,56,h1,1
W4,56,h2,0.5433699501770815
W4,57,h1,1
W4,57,h2,0.8015286662462083
W4,58,h1,1
W4,58,h2,0.8015286662462083
W4,59,h1,1
W4,59,h2,0.7581587160691269
W4,60,h1,1
W4,60,h2,0.7899633831562519
W4,61,h1,1
W4,61,h2,0.5433699501770815
W4,62,h1,1
W4,62,h2,0.7899633831562519
W4,63,h1,1
W4,63,h2,0.5318046670871249
W4,64,h1,1
W4,64,h2,0.5
W4,65,h1,1
W4,65,h2,0.8015286662462083
W4,66,h1,1
W4,66,h2,0.8015286662462083
W4,67,h1,1
W4,67,h2,0.7581587160691269
W4,68,h1,1
W4,68,h2,0.5433699501770815
W4,69,h1,1
W4,69,h2,0.7581587160691269
W4,70,h1,1
W4,70,h2,0.7581587160691269
W4,71,h1,1
W4,71,h2,0.8015286662462083
W4,72,h1,1
W4,72,h2,0.8015286662462083
W4,73,h1,1
W4,73,h2,0.5433699501770815
W4,74,h1,1
W4,74,h2,0.5115652830899565
W4,75,h1,1
W4,75,h2,0.8015286662462083
W4,76,h1,1
W4,76,h2,0.7899633831562519
W4,77,h1,1
W4,77,h2,0.5318046670871249
W4,78,h1,1
W4,78,h2,0.5433699501770815
W4,79,h1,1
W4,79,h2,0.7899633831562519
W4,80,h1,1
W4,80,h2,0.7581587160691269
W4,81,h1,1
W4,81,h2,0.8015286662462083
W4,82,h1,1
W4,82,h2,0.5318046670871249
W4,83,h1,1
W4,83,h2,0.8015286662462083
W4,84,h1,1
W4,84,h2,0.7581587160691269
W4,85,h1,1
W4,85,h2,0.7899633831562519
W4,86,h1,1
W4,86,h2,0.8015286662462083
W4,87,h1,1
W4,87,h2,0.5433699501770815
W4,88,h1,1
W4,88,h2,0.5433699501770815
W4,89,h1,1
W4,89,h2,0.5433699501770815
W4,90,h1,1
W4,90,h2,0.8015286662462083
W4,91,h1,1
W4,91,h2,0.7581587160691269
W4,92,h1,1
W4,92,h2,0.7899633831562519
W4,93,h1,1
W4,93,h2,0.5318046670871249
W4,94,h1,1
W4,94,h2,0.5433699501770815
W4,95,h1,1
W4,95,h2,0.7581587160691269
W4,96,h1,1
W4,96,h2,0.8015286662462083
W4,97,h1,1
W4,97,h2,0.5318046670871249
W4,98,h1,1
W4,98,h2,0.7899633831562519
W4,99,h1,1
W4,99,h2,0.7899633831562519
W4,100,h1,1
W4,100,h2,0.5433699501770815
W4,101,h1,1
W4,101,h2,0.5
W4,102,h1,1
W4,102,h2,0.5433699501770815
W4,103,h1,1
W4,103,h2,0.5115652830899565
W4,104,h1,1
W4,104,h2,0.8015286662462083
W4,105,h1,1
W4,105,h2,0.5318046670871249
W4,106,h1,1
W4,106,h2,0.7581587160691269
W4,107,h1,1
W4,107,h2,0.8015286662462083
W4,108,h1,1
W4,108,h2,0.5433699501770815
W4,109,h1,1
W4,109,h2,0.5115652830899565
W4,110,h1,1
W4,110,h2,0.7581587160691269
W4,111,h1,1
W4,111,h2,0.8015286662462083
W4,112,h1,1
W4,112,h2,0.5433699501770815
W4,113,h1,1
W4,113,h2,0.7899633831562519
W4,114,h1,1
W4,114,h2,0.5433699501770815
W4,115,h1,1
W4,115,h2,0.8015286662462083
W4,116,h1,1
W4,116,h2,0.7581587160691269
W4,117,h1,1
W4,117,h2,0.5433699501770815
W4,118,h1,1
W4,118,h2,0.5115652830899565
W4,119,h1,1
W4,119,h2,0.5318046670871249
W4,120,h1,1
W4,120,h2,0.7581587160691269
W4,121,h1,1
W4,121,h2,0.8015286662462083
W4,122,h1,1
W4,122,h2,0.5318046670871249
W4,123,h1,1
W4,123,h2,0.7581587160691269
W4,124,h1,1
W4,124,h2,0.8015286662462083
W4,125,h1,1
W4,125,h2,0.7899633831562519
W4,126,h1,1
W4,126,h2,0.7899633831562519
W4,127,h1,1
W4,127,h2,0.5318046670871249
W4,128,h1,1
W4,128,h2,0.5433699501770815
W4,129,h1,1
W4,129,h2,0.7581587160691269
W4,130,h1,1
W4,130,h2,0.7899633831562519
W4,131,h1,1
W4,131,h2,0.8015286662462083
W4,132,h1,1
W4,132,h2,0.5433699501770815
W4,133,h1,1
W4,133,h2,0.5115652830899565
W4,134,h1,1
W4,134,h2,0.7899633831562519
W4,135,h1,1
W4,135,h2,0.8015286662462083
W4,136,h1,1
W4,136,h2,0.5115652830899565
W4,137,h1,1
W4,137,h2,0.5318046670871249
W4,138,h1,1
W4,138,h2,0.8015286662462083
W4,139,h1,1
W4,139,h2,0.7899633831562519
W4,140,h1,1
W4,140,h2,0.8015286662462083
W4,141,h1,1
W4,141,h2,0.5318046670871249
W4,142,h1,1
W4,142,h2,0.8015286662462083
W4,143,h1,1
W4,143,h2,0.7899633831562519
W4,144,h1,1
W4,144,h2,0.8015286662462083
W4,145,h1,1
W4,145,h2,0.8015286662462083
W4,146,h1,1
W4,146,h2,0.7899633831562519
W4,147,h1,1
W4,147,h2,0.5433699501770815
W4,148,h1,1
W4,148,h2,0.8015286662462083
W4,149,h1,1
W4,149,h2,0.5433699501770815
W4,150,h1,1
W4,150,h2,0.7899633831562519
W4,151,h1,1
W4,151,h2,0.7581587160691269
W4,152,h1,1
W4,152,h2,0.7581587160691269
W4,153,h1,1
W4,153,h2,0.5433699501770815
W4,154,h1,1
W4,154,h2,0.5433699501770815
W4,155,h1,1
W4,155,h2,0.7899633831562519
W4,156,h1,1
W4,156,h2,0.8015286662462083
W4,157,h1,1
W4,157,h2,0.5318046670871249
W4,158,h1,1
W4,158,h2,0.7899633831562519
W4,159,h1,1
W4,159,h2,0.7899633831562519
W4,160,h1,1
W4,160,h2,0.8015286662462083
W4,161,h1,1
W4,161,h2,0.5115652830899565
W4,162,h1,1
W4,162,h2,0.5433699501770815
W4,163,h1,1
W4,163,h2,0.8015286662462083
W4,164,h1,1
W4,164,h2,0.5318046670871249
W4,165,h1,1
W4,165,h2,0.8015286662462083
W4,166,h1,1
W4,166,h2,0.5433699501770815
W4,167,h1,1
W4,167,h2,0.7899633831562519
W4,168,h1,1
W4,168,h2,0.7581587160691269
W4,169,h1,1
W4,169,h2,0.8015286662462083
W4,170,h1,1
W4,170,h2,0.7899633831562519
W4,171,h1,1
W4,171,h2,0.8015286662462083
W4,172,h1,1
W4,172,h2,0.7899633831562519
W4,173,h1,1
W4,173,h2,0.7899633831562519
W4,174,h1,1
W4,174,h2,0.8015286662462083
W4,175,h1,1
W4,175,h2,0.8015286662462083
W4,176,h1,1
W4,176,h2,0.7581587160691269
W4,177,h1,1
W4,177,h2,0.5433699501770815
W4,178,h1,1
W4,178,h2,0.8015286662462083
W4,179,h1,1
W4,179,h2,0.8015286662462083
W4,180,h1,1
W4,180,h2,0.8015286662462083
W4,181,h1,1
W4,181,h2,0.5433699501770815
W4,182,h1,1
W4,182,h2,0.5
W4,183,h1,1
W4,183,h2,0.8015286662462083
W4,184,h1,1
W4,184,h2,0.7581587160691269
W4,185,h1,1
W4,185,h2,0.5318046670871249
W4,186,h1,1
W4,186,h2,0.5433699501770815
W4,187,h1,1
W4,187,h2,0.5115652830899565
W4,188,h1,1
W4,188,h2,0.7899633831562519
W4,189,h1,1
W4,189,h2,0.5115652830899565
W4,190,h1,1
W4,190,h2,0.7899633831562519
W4,191,h1,1
W4,191,h2,0.5318046670871249
W4,192,h1,1
W4,192,h2,0.5318046670871249
W4,193,h1,1
W4,193,h2,0.8015286662462083
W4,194,h1,1
W4,194,h2,0.7581587160691269
W4,195,h1,1
W4,195,h2,0.8015286662462083
W4,196,h1,1
W4,196,h2,0.7899633831562519
W4,197,h1,1
W4,197,h2,0.8015286662462083
W4,198,h1,1
W4,198,h2,0.7581587160691269
W4,199,h1,1
W4,199,h2,0.7899633831562519
W4,200,h1,1
W4,200,h2,0.7581587160691269
W4,201,h1,1
W4,201,h2,0.5433699501770815
W4,202,h1,1
W4,202,h2,0.5433699501770815
W4,203,h1,1
W4,203,h2,0.5433699501770815
W4,204,h1,1
W4,204,h2,0.5433699501770815
W4,205,h1,1
W4,205,h2,0.5318046670871249
W4,206,h1,1
W4,206,h2,0.5433699501770815
W4,207,h1,1
W4,207,h2,0.8015286662462083
W4,208,h1,1
W4,208,h2,0.5433699501770815
W4,209,h1,1
W4,209,h2,0.8015286662462083
W4,210,h1,1
W4,210,h2,0.5433699501770815
W4,211,h1,1
W4,211,h2,0.5318046670871249
W4,212,h1,1
W4,212,h2,0.5115652830899565
W4,213,h1,1
W4,213,h2,0.7899633831562519
W4,214,h1,1
W4,214,h2,0.5318046670871249
W4,215,h1,1
W4,215,h2,0.5115652830899565
W4,216,h1,1
W4,216,h2,0.7899633831562519
W4,217,h1,1
W4,217,h2,0.8015286662462083
W4,218,h1,1
W4,218,h2,0.8015286662462083
W4,219,h1,1
W4,219,h2,0.5115652830899565
W4,220,h1,1
W4,220,h2,0.8015286662462083
W4,221,h1,1
W4,221,h2,0.5433699501770815
W4,222,h1,1
W4,222,h2,0.5115652830899565
W4,223,h1,1
W4,223,h2,0.8015286662462083
W4,224,h1,1
W4,224,h2,0.5318046670871249
W4,225,h1,1
W4,225,h2,0.7581587160691269
W4,226,h1,1
W4,226,h2,0.5433699501770815
W4,227,h1,1
W4,227,h2,0.7581587160691269
W4,228,h1,1
W4,228,h2,0.5318046670871249
W4,229,h1,1
W4,229,h2,0.8015286662462083
W4,230,h1,1
W4,230,h2,0.5318046670871249
W4,231,h1,1
W4,231,h2,0.8015286662462083
W4,232,h1,1
W4,232,h2,0.8015286662462083
W4,233,h1,1
W4,233,h2,0.5115652830899565
W4,234,h1,1
W4,234,h2,0.5433699501770815
W4,235,h1,1
W4,235,h2,0.5115652830899565
W4,236,h1,1
W4,236,h2,0.8015286662462083
W4,237,h1,1
W4,237,h2,0.5433699501770815
W4,238,h1,1
W4,238,h2,0.8015286662462083
W4,239,h1,1
