Assembly,Community,ID1,ID2,RelativeAbundance_Tinit1,RelativeAbundance_Tinit2,RelativeAbundance_Tend1,RelativeAbundance_Tend2
self_assembly,W18,S364,S588,0.95,0.05,0.8773906987804463,0.12260930121955363
self_assembly,W18,S364,S600,0.05,0.95,0.8501623157040443,0.14983768429595562
self_assembly,W18,S364,S600,0.95,0.05,0.9056687789004966,0.09433122109950332
self_assembly,W18,S364,S643,0.05,0.95,0.6472669615288326,0.3527330384711675
self_assembly,W18,S364,S643,0.95,0.05,0.707618951849431,0.29238104815056903
self_assembly,W18,S364,S851,0.05,0.95,0.8472998769778985,0.15270012302210156
self_assembly,W18,S364,S851,0.95,0.05,0.9237504655170921,0.07624953448290796
self_assembly,W18,S364,S975,0.05,0.95,0.7707812170983365,0.2292187829016635
self_assembly,W18,S364,S975,0.95,0.05,0.8067348196422391,0.1932651803577609
self_assembly,W18,S409,S572,0.05,0.95,0.5350018101099404,0.4649981898900596
self_assembly,W18,S409,S572,0.95,0.05,0.5648372021903879,0.43516279780961215
self_assembly,W18,S409,S588,0.05,0.95,0.6368618262443965,0.3631381737556036
self_assembly,W18,S409,S588,0.95,0.05,0.6387169877102763,0.36128301228972376
self_assembly,W18,S409,S600,0.05,0.95,0.6898632968661635,0.31013670313383646
self_assembly,W18,S409,S600,0.95,0.05,0.6930979978925184,0.30690200210748153
self_assembly,W18,S409,S643,0.05,0.95,0.5244848910885446,0.4755151089114554
self_assembly,W18,S409,S643,0.95,0.05,0.5426912828321279,0.45730871716787214
self_assembly,W18,S409,S851,0.05,0.95,0.6360260961335508,0.36397390386644923
self_assembly,W18,S409,S851,0.95,0.05,0.6380873787339391,0.36191262126606083
self_assembly,W18,S409,S975,0.05,0.95,0.6218225279850746,0.3781774720149254
self_assembly,W18,S409,S975,0.95,0.05,0.6539360796705178,0.3460639203294822
self_assembly,W18,S572,S588,0.05,0.95,0.9999192477479095,8.075225209058608e-5
self_assembly,W18,S572,S588,0.95,0.05,1,0
self_assembly,W18,S572,S600,0.05,0.95,1,0
self_assembly,W18,S572,S600,0.95,0.05,1,0
self_assembly,W18,S572,S643,0.05,0.95,0.3757809694793537,0.6242190305206463
self_assembly,W18,S572,S643,0.95,0.05,0.9940782213130199,0.005921778686980162
self_assembly,W18,S572,S851,0.05,0.95,0.9994706288749519,5.293711250482266e-4
self_assembly,W18,S572,S851,0.95,0.05,0.99999102760805,8.972391949969944e-6
self_assembly,W18,S572,S975,0.05,0.95,0.5116005319531306,0.4883994680468693
self_assembly,W18,S572,S975,0.95,0.05,0.9962495401649125,0.0037504598350874357
self_assembly,W18,S588,S600,0.05,0.95,0.9988581703753653,0.0011418296246347493
self_assembly,W18,S588,S600,0.95,0.05,0.9999910091347192,8.990865280874631e-6
self_assembly,W18,S588,S643,0.05,0.95,0,1
self_assembly,W18,S588,S643,0.95,0.05,2.8749573248522094e-4,0.9997125042675148
self_assembly,W18,S588,S851,0.05,0.95,0.002524888183523301,0.9974751118164767
self_assembly,W18,S588,S851,0.95,0.05,0.3758644287566633,0.6241355712433367
self_assembly,W18,S588,S975,0.05,0.95,9.001305189252441e-6,0.9999909986948108
self_assembly,W18,S588,S975,0.95,0.05,3.960609933929825e-4,0.9996039390066069
self_assembly,W18,S600,S643,0.05,0.95,0,1
self_assembly,W18,S600,S643,0.95,0.05,0,1
self_assembly,W18,S600,S851,0.05,0.95,0,1
self_assembly,W18,S600,S851,0.95,0.05,1.6231716774577524e-4,0.9998376828322542
self_assembly,W18,S600,S975,0.05,0.95,0,1
self_assembly,W18,S600,S975,0.95,0.05,0,1
self_assembly,W18,S643,S851,0.05,0.95,0.9977539395899592,0.0022460604100407885
self_assembly,W18,S643,S851,0.95,0.05,0.9999820315167197,1.796848328032631e-5
self_assembly,W18,S643,S975,0.05,0.95,0.08407127429805615,0.9159287257019438
self_assembly,W18,S643,S975,0.95,0.05,0.9691612543904565,0.03083874560954357
self_assembly,W18,S851,S975,0.05,0.95,2.7004158640430624e-5,0.9999729958413596
self_assembly,W18,S851,S975,0.95,0.05,0.0032314976506381985,0.9967685023493619
self_assembly,W19,S23,S40,0.05,0.95,0.03921902975530736,0.9607809702446927
self_assembly,W19,S23,S40,0.95,0.05,0.19193834105106133,0.8080616589489387
self_assembly,W19,S23,S107,0.05,0.95,0.0046312821245002855,0.9953687178754996
self_assembly,W19,S23,S107,0.95,0.05,0.17173663603955538,0.8282633639604445
self_assembly,W19,S23,S122,0.05,0.95,0.048579797125276346,0.9514202028747237
self_assembly,W19,S23,S122,0.95,0.05,0.5205018494275999,0.47949815057240003
self_assembly,W19,S23,S279,0.05,0.95,0.3548918535628456,0.6451081464371545
self_assembly,W19,S23,S279,0.95,0.05,0.8808954848446737,0.11910451515532638
self_assembly,W19,S23,S295,0.05,0.95,0.10353989583700726,0.8964601041629928
self_assembly,W19,S23,S295,0.95,0.05,0.26541103578323527,0.7345889642167647
self_assembly,W19,S23,S524,0.05,0.95,0.6143987772634242,0.3856012227365758
self_assembly,W19,S23,S524,0.95,0.05,0.6277060462499889,0.37229395375001095
self_assembly,W19,S23,S576,0.05,0.95,0.6994890355546093,0.30051096444539066
self_assembly,W19,S23,S576,0.95,0.05,0.7059256892297314,0.29407431077026863
self_assembly,W19,S23,S880,0.05,0.95,0.5912102784026996,0.4087897215973003
self_assembly,W19,S23,S880,0.95,0.05,0.6077397121783544,0.3922602878216455
self_assembly,W19,S40,S107,0.05,0.95,0.22076841758660729,0.7792315824133927
self_assembly,W19,S40,S107,0.95,0.05,0.678871612188899,0.3211283878111009
self_assembly,W19,S40,S122,0.05,0.95,0.6755312355709248,0.32446876442907524
self_assembly,W19,S40,S122,0.95,0.05,0.9705797426930605,0.02942025730693959
self_assembly,W19,S40,S279,0.05,0.95,0.8141472848594081,0.18585271514059196
self_assembly,W19,S40,S279,0.95,0.05,0.9656182120192512,0.03438178798074876
self_assembly,W19,S40,S295,0.05,0.95,0.3674912061726994,0.6325087938273005
self_assembly,W19,S40,S295,0.95,0.05,0.933322570229254,0.06667742977074588
self_assembly,W19,S40,S524,0.05,0.95,0.7341624295726261,0.26583757042737394
self_assembly,W19,S40,S524,0.95,0.05,0.7856004119260513,0.21439958807394865
self_assembly,W19,S40,S576,0.05,0.95,0.7067930798553416,0.2932069201446584
self_assembly,W19,S40,S576,0.95,0.05,0.7214133957331819,0.2785866042668181
self_assembly,W19,S40,S880,0.05,0.95,0.7517839694430463,0.24821603055695377
self_assembly,W19,S40,S880,0.95,0.05,0.7815736528607816,0.2184263471392184
self_assembly,W19,S107,S122,0.05,0.95,0.7659932938008953,0.23400670619910474
self_assembly,W19,S107,S122,0.95,0.05,0.9171376845469303,0.08286231545306962
self_assembly,W19,S107,S279,0.05,0.95,0.8805150244342009,0.11948497556579904
self_assembly,W19,S107,S279,0.95,0.05,0.9967162794017917,0.0032837205982082307
self_assembly,W19,S107,S295,0.05,0.95,0.5343307086614173,0.4656692913385827
self_assembly,W19,S107,S295,0.95,0.05,0.8377863778460666,0.16221362215393334
self_assembly,W19,S107,S524,0.05,0.95,0.7896636350512487,0.21033636494875124
self_assembly,W19,S107,S524,0.95,0.05,0.8034942565667924,0.19650574343320748
self_assembly,W19,S107,S576,0.05,0.95,0.7362162076681611,0.2637837923318389
self_assembly,W19,S107,S576,0.95,0.05,0.7384243152634575,0.26157568473654247
self_assembly,W19,S107,S880,0.05,0.95,0.713910010408473,0.28608998959152704
self_assembly,W19,S107,S880,0.95,0.05,0.7300328249310517,0.26996717506894824
self_assembly,W19,S122,S279,0.05,0.95,0.38016206888325155,0.6198379311167485
self_assembly,W19,S122,S279,0.95,0.05,0.9167207728712794,0.0832792271287206
self_assembly,W19,S122,S295,0.05,0.95,0.016076103388518122,0.9839238966114818
self_assembly,W19,S122,S295,0.95,0.05,0.4927350513591508,0.5072649486408493
self_assembly,W19,S122,S524,0.05,0.95,0.9129612036672304,0.0870387963327695
self_assembly,W19,S122,S524,0.95,0.05,0.971381963343189,0.028618036656811
self_assembly,W19,S122,S576,0.05,0.95,0.9049012661347463,0.09509873386525369
self_assembly,W19,S122,S576,0.95,0.05,0.9458459912825253,0.054154008717474576
self_assembly,W19,S122,S880,0.05,0.95,0.8544819288259521,0.14551807117404786
self_assembly,W19,S122,S880,0.95,0.05,0.8984805670079214,0.10151943299207856
self_assembly,W19,S279,S295,0.05,0.95,0.018129957888551564,0.9818700421114485
self_assembly,W19,S279,S295,0.95,0.05,0.30626233587917273,0.6937376641208273
self_assembly,W19,S279,S524,0.05,0.95,0.7215558696493293,0.27844413035067084
self_assembly,W19,S279,S524,0.95,0.05,0.7385488799576776,0.26145112004232235
self_assembly,W19,S279,S576,0.05,0.95,0.7271556668929835,0.2728443331070166
self_assembly,W19,S279,S576,0.95,0.05,0.7312766737666674,0.26872332623333256
self_assembly,W19,S279,S880,0.05,0.95,0.6636208876044182,0.33637911239558177
self_assembly,W19,S279,S880,0.95,0.05,0.6785654989208036,0.3214345010791964
self_assembly,W19,S295,S524,0.05,0.95,0.6913876380605558,0.30861236193944414
self_assembly,W19,S295,S524,0.95,0.05,0.720240837007304,0.27975916299269593
self_assembly,W19,S295,S576,0.05,0.95,0.6452636824543919,0.3547363175456082
self_assembly,W19,S295,S576,0.95,0.05,0.6485015986560451,0.3514984013439549
self_assembly,W19,S295,S880,0.05,0.95,0.6128582544417066,0.38714174555829334
self_assembly,W19,S295,S880,0.95,0.05,0.6229653775761055,0.3770346224238945
self_assembly,W19,S524,S576,0.05,0.95,0.9842877723752926,0.015712227624707364
self_assembly,W19,S524,S576,0.95,0.05,0.9998829545863794,1.1704541362048475e-4
self_assembly,W19,S524,S880,0.05,0.95,0.0026372832369942196,0.9973627167630057
self_assembly,W19,S524,S880,0.95,0.05,0.3853349208926413,0.6146650791073587
self_assembly,W19,S576,S880,0.05,0.95,1.806374696303254e-5,0.999981936253037
self_assembly,W19,S576,S880,0.95,0.05,0.0015534822388207986,0.9984465177611792
