Assembly,Community,ID1,ID2,Isolate1MeasuredFreq,Assembly1,Family1,Isolate1,Assembly2,Family2,Isolate2
self_assembly,W17,S360,S523,0.6633113960202404,self_assembly,F0,6,self_assembly,F1,10
self_assembly,W17,S360,S523,0.6651066042641706,self_assembly,F0,6,self_assembly,F1,10
self_assembly,W17,S459,S502,0.07950785958261056,self_assembly,F0,7,self_assembly,F1,8
self_assembly,W17,S459,S502,0.5423617286146186,self_assembly,F0,7,self_assembly,F1,8
self_assembly,W17,S459,S520,0.45377616818302274,self_assembly,F0,7,self_assembly,F1,9
self_assembly,W17,S459,S520,0.6400936301254038,self_assembly,F0,7,self_assembly,F1,9
self_assembly,W17,S459,S523,0.8831686841983211,self_assembly,F0,7,self_assembly,F1,10
self_assembly,W17,S459,S523,0.9709467052123052,self_assembly,F0,7,self_assembly,F1,10
self_assembly,W17,S502,S520,0.7578635602527861,self_assembly,F1,8,self_assembly,F1,9
self_assembly,W17,S502,S520,0.998505298985224,self_assembly,F1,8,self_assembly,F1,9
self_assembly,W17,S502,S523,0.9999909956959426,self_assembly,F1,8,self_assembly,F1,10
self_assembly,W17,S502,S523,1,self_assembly,F1,8,self_assembly,F1,10
self_assembly,W17,S520,S523,0.9999550108873653,self_assembly,F1,9,self_assembly,F1,10
self_assembly,W17,S520,S523,1,self_assembly,F1,9,self_assembly,F1,10
self_assembly,W18,S104,S149,0.7345052250684646,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W18,S104,S149,0.969743369235771,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W18,S104,S246,0.6650005266534526,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W18,S104,S246,0.8090357727241552,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W18,S104,S305,0.7505499999999999,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W18,S104,S305,0.8671743406122345,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W18,S104,S344,0.7336964590602034,self_assembly,F0,1,self_assembly,F0,5
self_assembly,W18,S104,S344,0.74383970679888,self_assembly,F0,1,self_assembly,F0,5
self_assembly,W18,S104,S364,0.5590208838885211,self_assembly,F0,1,self_assembly,F0,6
self_assembly,W18,S104,S364,0.895721518216775,self_assembly,F0,1,self_assembly,F0,6
self_assembly,W18,S104,S409,0.7057734546595544,self_assembly,F0,1,self_assembly,F0,7
self_assembly,W18,S104,S409,0.9877077507097818,self_assembly,F0,1,self_assembly,F0,7
self_assembly,W18,S104,S572,0.5953045882816147,self_assembly,F0,1,self_assembly,F1,8
self_assembly,W18,S104,S572,0.6100337268128162,self_assembly,F0,1,self_assembly,F1,8
self_assembly,W18,S104,S588,0.6180959701328648,self_assembly,F0,1,self_assembly,F1,9
self_assembly,W18,S104,S588,0.6195836193090826,self_assembly,F0,1,self_assembly,F1,9
self_assembly,W18,S104,S600,0.6686407400936152,self_assembly,F0,1,self_assembly,F1,10
self_assembly,W18,S104,S600,0.6699683625795533,self_assembly,F0,1,self_assembly,F1,10
self_assembly,W18,S104,S643,0.6373713017887104,self_assembly,F0,1,self_assembly,F1,11
self_assembly,W18,S104,S643,0.6480730409249403,self_assembly,F0,1,self_assembly,F1,11
self_assembly,W18,S104,S851,0.6318488775323965,self_assembly,F0,1,self_assembly,F1,12
self_assembly,W18,S104,S851,0.6335593622516497,self_assembly,F0,1,self_assembly,F1,12
self_assembly,W18,S104,S975,0.6457556974588491,self_assembly,F0,1,self_assembly,F1,13
self_assembly,W18,S104,S975,0.6717262912387616,self_assembly,F0,1,self_assembly,F1,13
self_assembly,W18,S149,S246,0.17055257105978383,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W18,S149,S246,0.7415243707621854,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W18,S149,S305,0.2671089637268335,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W18,S149,S305,0.919434287554705,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W18,S149,S344,0.7944821703351843,self_assembly,F0,2,self_assembly,F0,5
self_assembly,W18,S149,S344,0.8180097577388964,self_assembly,F0,2,self_assembly,F0,5
self_assembly,W18,S149,S364,0.2843833261710357,self_assembly,F0,2,self_assembly,F0,6
self_assembly,W18,S149,S364,0.6900015295977159,self_assembly,F0,2,self_assembly,F0,6
self_assembly,W18,S149,S409,0.34710791756525444,self_assembly,F0,2,self_assembly,F0,7
self_assembly,W18,S149,S409,0.738080684596577,self_assembly,F0,2,self_assembly,F0,7
self_assembly,W18,S149,S572,0.6905640312487219,self_assembly,F0,2,self_assembly,F1,8
self_assembly,W18,S149,S572,0.7086237361342888,self_assembly,F0,2,self_assembly,F1,8
self_assembly,W18,S149,S588,0.7455545699427892,self_assembly,F0,2,self_assembly,F1,9
self_assembly,W18,S149,S588,0.7484960722862143,self_assembly,F0,2,self_assembly,F1,9
self_assembly,W18,S149,S600,0.7654962204340405,self_assembly,F0,2,self_assembly,F1,10
self_assembly,W18,S149,S600,0.7673800269949426,self_assembly,F0,2,self_assembly,F1,10
self_assembly,W18,S149,S643,0.6900097104015537,self_assembly,F0,2,self_assembly,F1,11
self_assembly,W18,S149,S643,0.703773538702647,self_assembly,F0,2,self_assembly,F1,11
self_assembly,W18,S149,S851,0.7482843854685011,self_assembly,F0,2,self_assembly,F1,12
self_assembly,W18,S149,S851,0.7539208668206814,self_assembly,F0,2,self_assembly,F1,12
self_assembly,W18,S149,S975,0.7069260700389105,self_assembly,F0,2,self_assembly,F1,13
self_assembly,W18,S149,S975,0.717401281820119,self_assembly,F0,2,self_assembly,F1,13
self_assembly,W18,S246,S305,0.4707166242269916,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W18,S246,S305,0.9410035849003622,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W18,S246,S344,0.8066716878021438,self_assembly,F0,3,self_assembly,F0,5
self_assembly,W18,S246,S344,0.8908581591818586,self_assembly,F0,3,self_assembly,F0,5
self_assembly,W18,S246,S364,0.03937225652189429,self_assembly,F0,3,self_assembly,F0,6
self_assembly,W18,S246,S364,0.6524597799992833,self_assembly,F0,3,self_assembly,F0,6
self_assembly,W18,S246,S409,0.48181030538438324,self_assembly,F0,3,self_assembly,F0,7
self_assembly,W18,S246,S409,0.8660912776252125,self_assembly,F0,3,self_assembly,F0,7
self_assembly,W18,S246,S572,0.6633936066032456,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W18,S246,S572,0.7160748644393913,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W18,S246,S588,0.8338853013395784,self_assembly,F0,3,self_assembly,F1,9
self_assembly,W18,S246,S588,0.8939360451238165,self_assembly,F0,3,self_assembly,F1,9
self_assembly,W18,S246,S600,0.9247712030494273,self_assembly,F0,3,self_assembly,F1,10
self_assembly,W18,S246,S600,0.9742178527128222,self_assembly,F0,3,self_assembly,F1,10
self_assembly,W18,S246,S643,0.7174468973435625,self_assembly,F0,3,self_assembly,F1,11
self_assembly,W18,S246,S643,0.7556824115005744,self_assembly,F0,3,self_assembly,F1,11
self_assembly,W18,S246,S851,0.8040500556947925,self_assembly,F0,3,self_assembly,F1,12
self_assembly,W18,S246,S851,0.8385945002182453,self_assembly,F0,3,self_assembly,F1,12
self_assembly,W18,S246,S975,0.7198230150037379,self_assembly,F0,3,self_assembly,F1,13
self_assembly,W18,S246,S975,0.747883308124272,self_assembly,F0,3,self_assembly,F1,13
self_assembly,W18,S305,S344,0.5847572767392275,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W18,S305,S344,0.610686410240976,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W18,S305,S364,0.10837034262578699,self_assembly,F0,4,self_assembly,F0,6
self_assembly,W18,S305,S364,0.41609579071978886,self_assembly,F0,4,self_assembly,F0,6
self_assembly,W18,S305,S409,0.1826308930129358,self_assembly,F0,4,self_assembly,F0,7
self_assembly,W18,S305,S409,0.4447333789545718,self_assembly,F0,4,self_assembly,F0,7
self_assembly,W18,S305,S572,0.48726940674755453,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W18,S305,S572,0.4976504353748115,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W18,S305,S588,0.5907415319495642,self_assembly,F0,4,self_assembly,F1,9
self_assembly,W18,S305,S588,0.5933815781625876,self_assembly,F0,4,self_assembly,F1,9
self_assembly,W18,S305,S600,0.6088044962498268,self_assembly,F0,4,self_assembly,F1,10
self_assembly,W18,S305,S600,0.6089589455873186,self_assembly,F0,4,self_assembly,F1,10
self_assembly,W18,S305,S643,0.5126924839820169,self_assembly,F0,4,self_assembly,F1,11
self_assembly,W18,S305,S643,0.5178689932466722,self_assembly,F0,4,self_assembly,F1,11
self_assembly,W18,S305,S851,0.5795970320085251,self_assembly,F0,4,self_assembly,F1,12
self_assembly,W18,S305,S851,0.5812707247749882,self_assembly,F0,4,self_assembly,F1,12
self_assembly,W18,S305,S975,0.5104590666393355,self_assembly,F0,4,self_assembly,F1,13
self_assembly,W18,S305,S975,0.5145078276835331,self_assembly,F0,4,self_assembly,F1,13
self_assembly,W18,S344,S364,0.018900572341275124,self_assembly,F0,5,self_assembly,F0,6
self_assembly,W18,S344,S364,0.08203459644689819,self_assembly,F0,5,self_assembly,F0,6
self_assembly,W18,S344,S409,0.23120436823926035,self_assembly,F0,5,self_assembly,F0,7
self_assembly,W18,S344,S409,0.36427452516154296,self_assembly,F0,5,self_assembly,F0,7
self_assembly,W18,S344,S572,0.034198522154346836,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W18,S344,S572,0.48476425279577173,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W18,S344,S588,0.7950515527805967,self_assembly,F0,5,self_assembly,F1,9
self_assembly,W18,S344,S588,0.8650902409019419,self_assembly,F0,5,self_assembly,F1,9
self_assembly,W18,S344,S600,0.842924033075078,self_assembly,F0,5,self_assembly,F1,10
self_assembly,W18,S344,S600,0.8746299187166927,self_assembly,F0,5,self_assembly,F1,10
self_assembly,W18,S344,S643,0.2208075168516375,self_assembly,F0,5,self_assembly,F1,11
self_assembly,W18,S344,S643,0.7015292104312876,self_assembly,F0,5,self_assembly,F1,11
self_assembly,W18,S344,S851,0.8113297118931623,self_assembly,F0,5,self_assembly,F1,12
self_assembly,W18,S344,S851,0.8964254699931935,self_assembly,F0,5,self_assembly,F1,12
self_assembly,W18,S344,S975,0.28273168442138613,self_assembly,F0,5,self_assembly,F1,13
self_assembly,W18,S344,S975,0.6743659455774852,self_assembly,F0,5,self_assembly,F1,13
self_assembly,W18,S364,S409,0.5557389037859326,self_assembly,F0,6,self_assembly,F0,7
self_assembly,W18,S364,S409,0.9443648243263693,self_assembly,F0,6,self_assembly,F0,7
self_assembly,W18,S364,S572,0.6859438289878651,self_assembly,F0,6,self_assembly,F1,8
self_assembly,W18,S364,S572,0.7716835337439856,self_assembly,F0,6,self_assembly,F1,8
self_assembly,W18,S364,S588,0.8535910667456222,self_assembly,F0,6,self_assembly,F1,9
self_assembly,W18,S364,S588,0.8773906987804463,self_assembly,F0,6,self_assembly,F1,9
self_assembly,W18,S364,S600,0.8501623157040443,self_assembly,F0,6,self_assembly,F1,10
self_assembly,W18,S364,S600,0.9056687789004966,self_assembly,F0,6,self_assembly,F1,10
self_assembly,W18,S364,S643,0.6472669615288326,self_assembly,F0,6,self_assembly,F1,11
self_assembly,W18,S364,S643,0.707618951849431,self_assembly,F0,6,self_assembly,F1,11
self_assembly,W18,S364,S851,0.8472998769778985,self_assembly,F0,6,self_assembly,F1,12
self_assembly,W18,S364,S851,0.9237504655170921,self_assembly,F0,6,self_assembly,F1,12
self_assembly,W18,S364,S975,0.7707812170983365,self_assembly,F0,6,self_assembly,F1,13
self_assembly,W18,S364,S975,0.8067348196422391,self_assembly,F0,6,self_assembly,F1,13
self_assembly,W18,S409,S572,0.5350018101099404,self_assembly,F0,7,self_assembly,F1,8
self_assembly,W18,S409,S572,0.5648372021903879,self_assembly,F0,7,self_assembly,F1,8
self_assembly,W18,S409,S588,0.6368618262443965,self_assembly,F0,7,self_assembly,F1,9
self_assembly,W18,S409,S588,0.6387169877102763,self_assembly,F0,7,self_assembly,F1,9
self_assembly,W18,S409,S600,0.6898632968661635,self_assembly,F0,7,self_assembly,F1,10
self_assembly,W18,S409,S600,0.6930979978925184,self_assembly,F0,7,self_assembly,F1,10
self_assembly,W18,S409,S643,0.5244848910885446,self_assembly,F0,7,self_assembly,F1,11
self_assembly,W18,S409,S643,0.5426912828321279,self_assembly,F0,7,self_assembly,F1,11
self_assembly,W18,S409,S851,0.6360260961335508,self_assembly,F0,7,self_assembly,F1,12
self_assembly,W18,S409,S851,0.6380873787339391,self_assembly,F0,7,self_assembly,F1,12
self_assembly,W18,S409,S975,0.6218225279850746,self_assembly,F0,7,self_assembly,F1,13
self_assembly,W18,S409,S975,0.6539360796705178,self_assembly,F0,7,self_assembly,F1,13
self_assembly,W18,S572,S588,0.9999192477479095,self_assembly,F1,8,self_assembly,F1,9
self_assembly,W18,S572,S588,1,self_assembly,F1,8,self_assembly,F1,9
self_assembly,W18,S572,S600,1,self_assembly,F1,8,self_assembly,F1,10
self_assembly,W18,S572,S600,1,self_assembly,F1,8,self_assembly,F1,10
self_assembly,W18,S572,S643,0.3757809694793537,self_assembly,F1,8,self_assembly,F1,11
self_assembly,W18,S572,S643,0.9940782213130199,self_assembly,F1,8,self_assembly,F1,11
self_assembly,W18,S572,S851,0.9994706288749519,self_assembly,F1,8,self_assembly,F1,12
self_assembly,W18,S572,S851,0.99999102760805,self_assembly,F1,8,self_assembly,F1,12
self_assembly,W18,S572,S975,0.5116005319531306,self_assembly,F1,8,self_assembly,F1,13
self_assembly,W18,S572,S975,0.9962495401649125,self_assembly,F1,8,self_assembly,F1,13
self_assembly,W18,S588,S600,0.9988581703753653,self_assembly,F1,9,self_assembly,F1,10
self_assembly,W18,S588,S600,0.9999910091347192,self_assembly,F1,9,self_assembly,F1,10
self_assembly,W18,S588,S643,0,self_assembly,F1,9,self_assembly,F1,11
self_assembly,W18,S588,S643,2.8749573248522094e-4,self_assembly,F1,9,self_assembly,F1,11
self_assembly,W18,S588,S851,0.002524888183523301,self_assembly,F1,9,self_assembly,F1,12
self_assembly,W18,S588,S851,0.3758644287566633,self_assembly,F1,9,self_assembly,F1,12
self_assembly,W18,S588,S975,9.001305189252441e-6,self_assembly,F1,9,self_assembly,F1,13
self_assembly,W18,S588,S975,3.960609933929825e-4,self_assembly,F1,9,self_assembly,F1,13
self_assembly,W18,S600,S643,0,self_assembly,F1,10,self_assembly,F1,11
self_assembly,W18,S600,S643,0,self_assembly,F1,10,self_assembly,F1,11
self_assembly,W18,S600,S851,0,self_assembly,F1,10,self_assembly,F1,12
self_assembly,W18,S600,S851,1.6231716774577524e-4,self_assembly,F1,10,self_assembly,F1,12
self_assembly,W18,S600,S975,0,self_assembly,F1,10,self_assembly,F1,13
self_assembly,W18,S600,S975,0,self_assembly,F1,10,self_assembly,F1,13
self_assembly,W18,S643,S851,0.9977539395899592,self_assembly,F1,11,self_assembly,F1,12
self_assembly,W18,S643,S851,0.9999820315167197,self_assembly,F1,11,self_assembly,F1,12
self_assembly,W18,S643,S975,0.08407127429805615,self_assembly,F1,11,self_assembly,F1,13
self_assembly,W18,S643,S975,0.9691612543904565,self_assembly,F1,11,self_assembly,F1,13
self_assembly,W18,S851,S975,2.7004158640430624e-5,self_assembly,F1,12,self_assembly,F1,13
self_assembly,W18,S851,S975,0.0032314976506381985,self_assembly,F1,12,self_assembly,F1,13
self_assembly,W19,S23,S40,0.03921902975530736,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W19,S23,S40,0.19193834105106133,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W19,S23,S107,0.0046312821245002855,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W19,S23,S107,0.17173663603955538,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W19,S23,S122,0.048579797125276346,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W19,S23,S122,0.5205018494275999,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W19,S23,S279,0.3548918535628456,self_assembly,F0,1,self_assembly,F0,5
self_assembly,W19,S23,S279,0.8808954848446737,self_assembly,F0,1,self_assembly,F0,5
self_assembly,W19,S23,S295,0.10353989583700726,self_assembly,F0,1,self_assembly,F0,6
self_assembly,W19,S23,S295,0.26541103578323527,self_assembly,F0,1,self_assembly,F0,6
self_assembly,W19,S23,S524,0.6143987772634242,self_assembly,F0,1,self_assembly,F1,7
self_assembly,W19,S23,S524,0.6277060462499889,self_assembly,F0,1,self_assembly,F1,7
self_assembly,W19,S23,S576,0.6994890355546093,self_assembly,F0,1,self_assembly,F1,8
self_assembly,W19,S23,S576,0.7059256892297314,self_assembly,F0,1,self_assembly,F1,8
self_assembly,W19,S23,S880,0.5912102784026996,self_assembly,F0,1,self_assembly,F1,9
self_assembly,W19,S23,S880,0.6077397121783544,self_assembly,F0,1,self_assembly,F1,9
self_assembly,W19,S40,S107,0.22076841758660729,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W19,S40,S107,0.678871612188899,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W19,S40,S122,0.6755312355709248,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W19,S40,S122,0.9705797426930605,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W19,S40,S279,0.8141472848594081,self_assembly,F0,2,self_assembly,F0,5
self_assembly,W19,S40,S279,0.9656182120192512,self_assembly,F0,2,self_assembly,F0,5
self_assembly,W19,S40,S295,0.3674912061726994,self_assembly,F0,2,self_assembly,F0,6
self_assembly,W19,S40,S295,0.933322570229254,self_assembly,F0,2,self_assembly,F0,6
self_assembly,W19,S40,S524,0.7341624295726261,self_assembly,F0,2,self_assembly,F1,7
self_assembly,W19,S40,S524,0.7856004119260513,self_assembly,F0,2,self_assembly,F1,7
self_assembly,W19,S40,S576,0.7067930798553416,self_assembly,F0,2,self_assembly,F1,8
self_assembly,W19,S40,S576,0.7214133957331819,self_assembly,F0,2,self_assembly,F1,8
self_assembly,W19,S40,S880,0.7517839694430463,self_assembly,F0,2,self_assembly,F1,9
self_assembly,W19,S40,S880,0.7815736528607816,self_assembly,F0,2,self_assembly,F1,9
self_assembly,W19,S107,S122,0.7659932938008953,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W19,S107,S122,0.9171376845469303,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W19,S107,S279,0.8805150244342009,self_assembly,F0,3,self_assembly,F0,5
self_assembly,W19,S107,S279,0.9967162794017917,self_assembly,F0,3,self_assembly,F0,5
self_assembly,W19,S107,S295,0.5343307086614173,self_assembly,F0,3,self_assembly,F0,6
self_assembly,W19,S107,S295,0.8377863778460666,self_assembly,F0,3,self_assembly,F0,6
self_assembly,W19,S107,S524,0.7896636350512487,self_assembly,F0,3,self_assembly,F1,7
self_assembly,W19,S107,S524,0.8034942565667924,self_assembly,F0,3,self_assembly,F1,7
self_assembly,W19,S107,S576,0.7362162076681611,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W19,S107,S576,0.7384243152634575,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W19,S107,S880,0.713910010408473,self_assembly,F0,3,self_assembly,F1,9
self_assembly,W19,S107,S880,0.7300328249310517,self_assembly,F0,3,self_assembly,F1,9
self_assembly,W19,S122,S279,0.38016206888325155,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W19,S122,S279,0.9167207728712794,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W19,S122,S295,0.016076103388518122,self_assembly,F0,4,self_assembly,F0,6
self_assembly,W19,S122,S295,0.4927350513591508,self_assembly,F0,4,self_assembly,F0,6
self_assembly,W19,S122,S524,0.9129612036672304,self_assembly,F0,4,self_assembly,F1,7
self_assembly,W19,S122,S524,0.971381963343189,self_assembly,F0,4,self_assembly,F1,7
self_assembly,W19,S122,S576,0.9049012661347463,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W19,S122,S576,0.9458459912825253,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W19,S122,S880,0.8544819288259521,self_assembly,F0,4,self_assembly,F1,9
self_assembly,W19,S122,S880,0.8984805670079214,self_assembly,F0,4,self_assembly,F1,9
self_assembly,W19,S279,S295,0.018129957888551564,self_assembly,F0,5,self_assembly,F0,6
self_assembly,W19,S279,S295,0.30626233587917273,self_assembly,F0,5,self_assembly,F0,6
self_assembly,W19,S279,S524,0.7215558696493293,self_assembly,F0,5,self_assembly,F1,7
self_assembly,W19,S279,S524,0.7385488799576776,self_assembly,F0,5,self_assembly,F1,7
self_assembly,W19,S279,S576,0.7271556668929835,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W19,S279,S576,0.7312766737666674,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W19,S279,S880,0.6636208876044182,self_assembly,F0,5,self_assembly,F1,9
self_assembly,W19,S279,S880,0.6785654989208036,self_assembly,F0,5,self_assembly,F1,9
self_assembly,W19,S295,S524,0.6913876380605558,self_assembly,F0,6,self_assembly,F1,7
self_assembly,W19,S295,S524,0.720240837007304,self_assembly,F0,6,self_assembly,F1,7
self_assembly,W19,S295,S576,0.6452636824543919,self_assembly,F0,6,self_assembly,F1,8
self_assembly,W19,S295,S576,0.6485015986560451,self_assembly,F0,6,self_assembly,F1,8
self_assembly,W19,S295,S880,0.6128582544417066,self_assembly,F0,6,self_assembly,F1,9
self_assembly,W19,S295,S880,0.6229653775761055,self_assembly,F0,6,self_assembly,F1,9
self_assembly,W19,S524,S576,0.9842877723752926,self_assembly,F1,7,self_assembly,F1,8
self_assembly,W19,S524,S576,0.9998829545863794,self_assembly,F1,7,self_assembly,F1,8
self_assembly,W19,S524,S880,0.0026372832369942196,self_assembly,F1,7,self_assembly,F1,9
self_assembly,W19,S524,S880,0.3853349208926413,self_assembly,F1,7,self_assembly,F1,9
self_assembly,W19,S576,S880,1.806374696303254e-5,self_assembly,F1,8,self_assembly,F1,9
self_assembly,W19,S576,S880,0.0015534822388207986,self_assembly,F1,8,self_assembly,F1,9
